rosbagTimestamp,layout,dim,data_offset,data
1726255240102284262,,[],0,"[0.00598654430359602, 0.017217716202139854, -1.733419418334961]"
1726255240137670474,,[],0,"[0.002852762583643198, 0.01824217662215233, -1.7343913316726685]"
1726255240165312427,,[],0,"[-0.0003211400471627712, 0.012866544537246227, -1.733583927154541]"
1726255240199543974,,[],0,"[3.2823456422192976e-05, 0.011400015093386173, -1.7339074611663818]"
1726255240240296203,,[],0,"[-0.005541763734072447, 0.0120347049087286, -1.7336695194244385]"
1726255240265570503,,[],0,"[-0.00966423749923706, 0.01751542277634144, -1.7344187498092651]"
1726255240302365472,,[],0,"[-0.005645261146128178, 0.02265739254653454, -1.7342948913574219]"
1726255240338365415,,[],0,"[-0.01177357230335474, 0.029934251680970192, -1.7331185340881348]"
1726255240366081758,,[],0,"[-0.010676061734557152, 0.03230507671833038, -1.7315126657485962]"
1726255240401516951,,[],0,"[-0.007708928547799587, 0.03326840326189995, -1.7314939498901367]"
1726255240437874284,,[],0,"[-0.008701002225279808, 0.034053653478622437, -1.7303248643875122]"
1726255240466932543,,[],0,"[-0.018005356192588806, 0.030684856697916985, -1.726633071899414]"
1726255240501185152,,[],0,"[-0.01942172460258007, 0.029255133122205734, -1.7254477739334106]"
1726255240537811814,,[],0,"[-0.031035667285323143, 0.023759201169013977, -1.72386634349823]"
1726255240567499330,,[],0,"[-0.0474717952311039, 0.018097514286637306, -1.7198467254638672]"
1726255240601900846,,[],0,"[-0.05239284411072731, 0.01812255196273327, -1.7198799848556519]"
1726255240638762516,,[],0,"[-0.06317544728517532, 0.023375609889626503, -1.7163984775543213]"
1726255240669295646,,[],0,"[-0.07223403453826904, 0.03959342837333679, -1.712430715560913]"
1726255240701398240,,[],0,"[-0.07227854430675507, 0.04760853201150894, -1.712478518486023]"
1726255240738621618,,[],0,"[-0.06710242480039597, 0.06354127824306488, -1.710007667541504]"
1726255240764637444,,[],0,"[-0.05480014905333519, 0.07731811702251434, -1.705655813217163]"
1726255240799783805,,[],0,"[-0.04868853837251663, 0.08175875246524811, -1.7037476301193237]"
1726255240838556707,,[],0,"[-0.0321713425219059, 0.0875248983502388, -1.6996651887893677]"
1726255240865802626,,[],0,"[-0.015987437218427658, 0.09252440929412842, -1.697672963142395]"
1726255240899601910,,[],0,"[-0.006385451182723045, 0.0933924987912178, -1.696036458015442]"
1726255240937862417,,[],0,"[0.00952854659408331, 0.09270576387643814, -1.6931520700454712]"
1726255240967308131,,[],0,"[0.01902146264910698, 0.0891069546341896, -1.6893779039382935]"
1726255241000688461,,[],0,"[0.019531739875674248, 0.08834270387887955, -1.6861170530319214]"
1726255241038570328,,[],0,"[0.029586223885416985, 0.08583125472068787, -1.6830488443374634]"
1726255241066458543,,[],0,"[0.03342475742101669, 0.0850057527422905, -1.6793644428253174]"
1726255241100345072,,[],0,"[0.03524830564856529, 0.08289092779159546, -1.676937460899353]"
1726255241137651826,,[],0,"[0.03680623695254326, 0.07711416482925415, -1.671947717666626]"
1726255241167356804,,[],0,"[0.04040559008717537, 0.07007849961519241, -1.66895592212677]"
1726255241201135450,,[],0,"[0.04284374415874481, 0.0661199688911438, -1.6684913635253906]"
1726255241238077073,,[],0,"[0.04398782551288605, 0.05906523019075394, -1.664613127708435]"
1726255241265091359,,[],0,"[0.04478563740849495, 0.052891574800014496, -1.66017746925354]"
1726255241300386424,,[],0,"[0.04652605578303337, 0.05054200440645218, -1.6592144966125488]"
1726255241338783381,,[],0,"[0.044954560697078705, 0.046847231686115265, -1.6569350957870483]"
1726255241365767267,,[],0,"[0.03759543597698212, 0.04187016189098358, -1.654518961906433]"
1726255241400690944,,[],0,"[0.04103339463472366, 0.04035544767975807, -1.652969479560852]"
1726255241438255110,,[],0,"[0.03957074135541916, 0.036213383078575134, -1.650160312652588]"
1726255241466928533,,[],0,"[0.033656731247901917, 0.0349750891327858, -1.6467266082763672]"
1726255241500107441,,[],0,"[0.03466637805104256, 0.03571060299873352, -1.6446287631988525]"
1726255241538110527,,[],0,"[0.03519784286618233, 0.040050916373729706, -1.6431248188018799]"
1726255241565082061,,[],0,"[0.035305242985486984, 0.0388241745531559, -1.6401921510696411]"
1726255241602493385,,[],0,"[0.036678675562143326, 0.039792221039533615, -1.6390565633773804]"
1726255241639388518,,[],0,"[0.033268120139837265, 0.04068494588136673, -1.6348098516464233]"
1726255241666011602,,[],0,"[0.03379307687282562, 0.04323786869645119, -1.6327786445617676]"
1726255241702541181,,[],0,"[0.03669307008385658, 0.04380097612738609, -1.6327968835830688]"
1726255241739548463,,[],0,"[0.03566238284111023, 0.043641410768032074, -1.6309548616409302]"
1726255241764650695,,[],0,"[0.0336945466697216, 0.04002870246767998, -1.6321557760238647]"
1726255241800425581,,[],0,"[0.03328107297420502, 0.038798119872808456, -1.632698893547058]"
1726255241837916589,,[],0,"[0.029534129425883293, 0.03836078941822052, -1.6322059631347656]"
1726255241864486334,,[],0,"[0.02200011909008026, 0.0398184135556221, -1.6315784454345703]"
1726255241900998205,,[],0,"[0.020055485889315605, 0.04233471676707268, -1.6317766904830933]"
1726255241937857791,,[],0,"[0.017218897119164467, 0.0489589087665081, -1.6330443620681763]"
1726255241967398289,,[],0,"[0.014520755037665367, 0.06093606725335121, -1.6329059600830078]"
1726255242001941986,,[],0,"[0.015876665711402893, 0.0678112804889679, -1.6321171522140503]"
1726255242039933781,,[],0,"[0.014940636232495308, 0.07888838648796082, -1.6334501504898071]"
1726255242069292160,,[],0,"[0.0227485541254282, 0.09351207315921783, -1.6332255601882935]"
1726255242099369404,,[],0,"[0.023980779573321342, 0.09921976178884506, -1.6338369846343994]"
1726255242138760135,,[],0,"[0.026579611003398895, 0.10748506337404251, -1.6342474222183228]"
1726255242168308729,,[],0,"[0.026103880256414413, 0.11373554170131683, -1.6345771551132202]"
1726255242202220533,,[],0,"[0.029765132814645767, 0.11566668003797531, -1.6349786520004272]"
