rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,speed,speed2d,direction,northsouth,westeast,updown,temperature,pitch,roll,pressure,humidity,heading,levelx,levely,levelz
1726255237735416158,,19125,,1722537167,637514829,'',1.1859999895095825,2.569999933242798,295.0,2.325000047683716,-1.093000054359436,0.49300000071525574,7.699999809265137,1.2,6.8,1019.8499755859375,100.0,275.0,321.0,1821.0,15288.0
1726255237747918475,,19126,,1722537167,650003910,'',1.1430000066757202,1.059000015258789,342.0,0.3230000138282776,-1.0080000162124634,-0.42899999022483826,7.610000133514404,1.4,7.7,1019.8400268554688,100.0,286.0,381.0,2077.0,15444.0
1726255237761007515,,19127,,1722537167,662461757,'',2.0269999504089355,1.9119999408721924,298.0,1.6859999895095825,-0.8999999761581421,0.675000011920929,7.619999885559082,1.1,4.9,1019.8200073242188,100.0,284.0,325.0,1421.0,16588.0
1726255237777897902,,19128,,1722537167,680954933,'',1.284000039100647,1.1859999895095825,292.0,1.0989999771118164,-0.4449999928474426,0.49300000071525574,7.78000020980835,-0.0,8.1,1019.8599853515625,100.0,279.0,-7.0,2277.0,15928.0
1726255237784082898,,19129,,1722537167,687446832,'',2.2139999866485596,2.203000068664551,299.0,1.9190000295639038,-1.0809999704360962,0.2240000069141388,7.630000114440918,0.7,5.1,1019.8400268554688,100.0,280.0,197.0,1457.0,16284.0
1726255237859819826,,19130,,1722537167,762462377,'',2.296999931335449,2.2790000438690186,300.0,1.965000033378601,-1.1549999713897705,0.28700000047683716,7.619999885559082,0.4,5.6,1019.8900146484375,100.0,281.0,109.0,1537.0,15732.0
1726255237871729879,,19131,,1722537167,774988174,'',2.61899995803833,2.5950000286102295,293.0,2.3949999809265137,-1.0010000467300415,0.3540000021457672,7.699999809265137,0.3,8.0,1019.8800048828125,100.0,276.0,81.0,2373.0,16836.0
1726255237884093757,,19132,,1722537167,787450551,'',2.3580000400543213,2.3480000495910645,304.0,1.9479999542236328,-1.309999942779541,0.21699999272823334,7.840000152587891,0.8,6.0,1019.8300170898438,100.0,286.0,217.0,1625.0,15488.0
1726255237903218242,,19133,,1722537167,806245803,'',2.569999933242798,2.552999973297119,304.0,2.111999988555908,-1.434000015258789,0.3009999990463257,7.679999828338623,1.0,6.6,1019.8300170898438,100.0,283.0,301.0,1973.0,17104.0
1726255237910316881,,19134,,1722537167,812496185,'',1.0770000219345093,1.0759999752044678,299.0,0.9380000233650208,-0.5270000100135803,0.05000000074505806,7.710000038146973,-0.2,6.5,1019.8200073242188,100.0,280.0,-71.0,1933.0,16920.0
1726255237985251665,,19135,,1722537167,887449026,'',1.3250000476837158,1.3240000009536743,309.0,1.024999976158142,-0.8370000123977661,-0.05999999865889549,7.579999923706055,0.9,6.1,1019.8099975585938,100.0,297.0,261.0,1717.0,16068.0
1726255237997951618,,19136,,1722537167,899976968,'',1.1119999885559082,1.0379999876022339,297.0,0.9259999990463257,-0.46799999475479126,0.39899998903274536,7.449999809265137,-1.9,6.9,1019.8699951171875,100.0,290.0,-531.0,1917.0,15752.0
1726255238009743679,,19137,,1722537167,912517070,'',1.0049999952316284,1.0049999952316284,289.0,0.9520000219345093,-0.3199999928474426,0.0,7.75,1.8,5.2,1019.8300170898438,100.0,282.0,513.0,1485.0,16412.0
1726255238029420265,,19138,,1722537167,930940151,'',1.1720000505447388,1.100000023841858,323.0,0.6669999957084656,-0.875,-0.4020000100135803,7.619999885559082,0.8,6.7,1019.8099975585938,100.0,278.0,233.0,1881.0,16032.0
1726255238034649082,,19139,,1722537167,937453746,'',2.627000093460083,2.609999895095825,293.0,2.4030001163482666,-1.0180000066757202,0.296999990940094,7.590000152587891,0.8,6.2,1019.8200073242188,100.0,287.0,221.0,1745.0,16168.0
1726255238081174826,,19140,,1722537167,982712984,'',1.9079999923706055,1.3020000457763672,313.0,0.9559999704360962,-0.8840000033378601,-1.3940000534057617,7.53000020980835,1.1,7.4,1019.7999877929688,100.0,289.0,313.0,2129.0,16352.0
1726255238085586176,,19141,,1722537167,987529993,'',2.549999952316284,2.431999921798706,293.0,2.2330000400543213,-0.9649999737739563,0.7639999985694885,7.599999904632568,-0.5,5.9,1019.8300170898438,100.0,284.0,-131.0,1661.0,16168.0
1726255238106880077,,19142,,1722537168,9539365,'',2.450000047683716,2.431999921798706,293.0,2.2330000400543213,-0.9649999737739563,0.7639999985694885,7.599999904632568,-0.5,5.9,1019.8300170898438,100.0,284.0,nan,1661.0,16168.0
1726255238153009122,,19143,,1722537168,56084632,'',2.450000047683716,2.431999921798706,305.0,1.9950000047683716,-1.3769999742507935,0.35600000619888306,7.579999923706055,-0.4,6.3,1019.8400268554688,100.0,291.0,-123.0,1841.0,16572.0
1726255238159413391,,19144,,1722537168,62510728,'',3.0739998817443848,2.9719998836517334,294.0,2.7070000171661377,-1.2269999980926514,0.7860000133514404,7.699999809265137,1.0,7.7,1019.8300170898438,100.0,286.0,309.0,2273.0,16888.0
1726255238171739836,,19145,,1722537168,74954748,'',2.7249999046325684,2.688999891281128,290.0,2.5209999084472656,-0.9369999766349792,0.4410000145435333,7.380000114440918,-1.7,5.5,1019.8200073242188,100.0,273.0,-459.0,1493.0,15456.0
1726255238235329044,,19146,,1722537168,137578010,'',2.4609999656677246,2.388000011444092,290.0,2.243000030517578,-0.8190000057220459,0.5960000157356262,7.570000171661377,1.9,6.0,1019.8099975585938,100.0,285.0,525.0,1657.0,15760.0
