rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1726255237702395357,,12403,,1722537167,599964928,"""map""",,,0.6738746166229248,-0.6753498911857605,0.20710061490535736,,-0.024173191937432663,-0.006254187972688777,0.7548439139269417,-0.6554290866977788
1726255237737882635,,12404,,1722537167,631963904,"""map""",,,0.6739161610603333,-0.675416886806488,0.20700183510780334,,-0.024477908383810365,-0.006033222582658287,0.7547819211811382,-0.6554911637372792
1726255237764400271,,12405,,1722537167,663963904,"""map""",,,0.6739437580108643,-0.6754236817359924,0.206960067152977,,-0.024191052323033667,-0.006620640991056332,0.754854829960706,-0.655412270105223
1726255237799466365,,12406,,1722537167,694963904,"""map""",,,0.6739056706428528,-0.6754065752029419,0.20693567395210266,,-0.023972507084070012,-0.00578403197501566,0.7548213864364126,-0.6554667027600748
1726255237837416138,,12407,,1722537167,737962624,"""map""",,,0.6738280653953552,-0.6754094362258911,0.20687055587768555,,-0.023422971448493674,-0.006241682212482184,0.7551337683408632,-0.6551224578381499
1726255237867273768,,12408,,1722537167,758962624,"""map""",,,0.6737937331199646,-0.6754100918769836,0.20685385167598724,,-0.02346115649324454,-0.006346770110888036,0.7553524578010742,-0.6548679435567047
1726255237899300554,,12409,,1722537167,790962624,"""map""",,,0.6738017797470093,-0.6753203272819519,0.20674006640911102,,-0.024553241265712032,-0.0060195215641697065,0.754937906667477,-0.6553088786174697
1726255237937689723,,12410,,1722537167,833961088,"""map""",,,0.6738150119781494,-0.6751553416252136,0.20659391582012177,,-0.02380859008767705,-0.005921188356782234,0.754973952759666,-0.6552956761171737
1726255237967503529,,12411,,1722537167,864961088,"""map""",,,0.6737496256828308,-0.6750792860984802,0.20649299025535583,,-0.023534381374176155,-0.0049481190405199224,0.7553415417673098,-0.6548899020647789
1726255238002345200,,12412,,1722537167,896961088,"""map""",,,0.673579752445221,-0.6750754117965698,0.20646105706691742,,-0.02383780048787313,-0.00492854841483169,0.7552977775334873,-0.6549296202011443
1726255238041052426,,12413,,1722537167,938961088,"""map""",,,0.6733212471008301,-0.6751260757446289,0.20635990798473358,,-0.02388075141922827,-0.005439810102148584,0.7552952434542206,-0.6549269280711957
1726255238063808696,,12414,,1722537167,960961088,"""map""",,,0.6732579469680786,-0.6750954985618591,0.20629622042179108,,-0.024551145118543123,-0.005108711704236587,0.7553340607016992,-0.654860041022609
1726255238101024217,,12415,,1722537167,991961088,"""map""",,,0.673054039478302,-0.6750536561012268,0.20629657804965973,,-0.02364088119200712,-0.005677343813455409,0.7551818210165216,-0.6550644585062428
1726255238137206479,,12416,,1722537168,34960576,"""map""",,,0.6727040410041809,-0.6748417615890503,0.20635037124156952,,-0.02372537969637089,-0.005664015531158347,0.7557141778600628,-0.6544472179098009
1726255238167125654,,12417,,1722537168,66960576,"""map""",,,0.6723799109458923,-0.674687385559082,0.20638349652290344,,-0.02275833606235662,-0.005270740653525163,0.7553263636334898,-0.654932391356434
1726255238200740191,,12418,,1722537168,98960576,"""map""",,,0.6720161437988281,-0.674566924571991,0.2064637690782547,,-0.02325587170649363,-0.004749434186828011,0.7556330451766794,-0.6545651026450858
1726255238239020247,,12419,,1722537168,129960064,"""map""",,,0.6716006994247437,-0.6745299696922302,0.20660555362701416,,-0.023575038595009992,-0.004550246205132003,0.755501441642204,-0.6547069900105977
1726255238266691720,,12420,,1722537168,161960064,"""map""",,,0.6710909605026245,-0.6743923425674438,0.2068115770816803,,-0.023851765582709412,-0.005140927701567102,0.7553832355371992,-0.6548288207445745
1726255238301062772,,12421,,1722537168,193960064,"""map""",,,0.6704615950584412,-0.674279510974884,0.20717588067054749,,-0.02376307939381938,-0.004361747059345062,0.7557472315260074,-0.654417620285434
1726255238336530312,,12422,,1722537168,236958272,"""map""",,,0.6693584322929382,-0.6741312146186829,0.20803453028202057,,-0.024194234410096237,-0.004675295246119316,0.7551510274753285,-0.6550876656147042
1726255238366590557,,12423,,1722537168,267958272,"""map""",,,0.6684141755104065,-0.6739094257354736,0.20869162678718567,,-0.024569212945664137,-0.0052417798416976085,0.7554681561685926,-0.6547036920197018
1726255238400669324,,12424,,1722537168,299958272,"""map""",,,0.6675611138343811,-0.6735284924507141,0.20946188271045685,,-0.024302737520320486,-0.004837967593392191,0.755426530887332,-0.6547647891449743
1726255238437291984,,12425,,1722537168,331956480,"""map""",,,0.6667788028717041,-0.6729962229728699,0.21019797027111053,,-0.023470856853847127,-0.004275093138806662,0.7551605368580236,-0.6551057202709349
1726255238465409419,,12426,,1722537168,363956480,"""map""",,,0.6661534905433655,-0.6725281476974487,0.21100975573062897,,-0.02265125343263609,-0.0036699144435728306,0.7548800443128276,-0.6554613185001775
1726255238500678997,,12427,,1722537168,395956480,"""map""",,,0.6656044721603394,-0.6718906164169312,0.21171016991138458,,-0.02223526930618963,-0.0032273909734546673,0.7550163946361165,-0.6553209220794316
1726255238537062557,,12428,,1722537168,437955200,"""map""",,,0.6649327278137207,-0.670894980430603,0.21251912415027618,,-0.02200206552502279,-0.0012279997978365258,0.7550201457056339,-0.6553313323510139
1726255238564157709,,12429,,1722537168,458955200,"""map""",,,0.6646561622619629,-0.6703868508338928,0.2129402607679367,,-0.021839769206663973,0.001450858503327456,0.7544220081682794,-0.6560247217660029
1726255238601849216,,12430,,1722537168,501955200,"""map""",,,0.6642188429832458,-0.669304370880127,0.21388906240463257,,-0.021079997188181196,0.0021572278305688948,0.7545045158925956,-0.6559526664601175
1726255238637089695,,12431,,1722537168,533953920,"""map""",,,0.6637420654296875,-0.6685373783111572,0.21472519636154175,,-0.019596866052695533,0.002742549433253524,0.7545936406721279,-0.65589397170521
1726255238665303557,,12432,,1722537168,564953920,"""map""",,,0.6632511615753174,-0.6676136255264282,0.2156294286251068,,-0.018715202055596715,0.004928473999302281,0.754405966024065,-0.6561227816774196
1726255238699775631,,12433,,1722537168,596953920,"""map""",,,0.6627594232559204,-0.666542112827301,0.21658554673194885,,-0.0183816025056434,0.006189941687578991,0.7542442959815333,-0.6563073796055412
1726255238738744256,,12434,,1722537168,639953408,"""map""",,,0.6620346903800964,-0.6650763154029846,0.21799710392951965,,-0.018069728668280688,0.009399242772671621,0.7539395584617312,-0.6566279643403833
1726255238764824819,,12435,,1722537168,660953408,"""map""",,,0.6616293787956238,-0.6642793416976929,0.21866902709007263,,-0.01683050974157005,0.011676338380675154,0.7536129994111128,-0.6569991147567262
1726255238799782702,,12436,,1722537168,692953408,"""map""",,,0.6609874963760376,-0.6628614068031311,0.21974524855613708,,-0.016172766517617416,0.013550194674095217,0.7531335526675211,-0.6575293063059252
1726255238839991333,,12437,,1722537168,734952640,"""map""",,,0.6600683927536011,-0.6605231761932373,0.22114135324954987,,-0.014936496882485778,0.017115565012389665,0.752383070077868,-0.6583340740364604
1726255238865849231,,12438,,1722537168,766952640,"""map""",,,0.6592991352081299,-0.6583938598632812,0.2223096787929535,,-0.0130881802621743,0.021209442013759287,0.7521330707775695,-0.6585398191458224
1726255238900043984,,12439,,1722537168,798952640,"""map""",,,0.6585409641265869,-0.6557351350784302,0.2238135188817978,,-0.01207057819064867,0.02315526256928656,0.7513446981711049,-0.6593932664863876
1726255238938074252,,12440,,1722537168,830951616,"""map""",,,0.6575655341148376,-0.6525288224220276,0.2257368415594101,,-0.012671218855677992,0.02889883422827626,0.7495600926038545,-0.6611838569061268
1726255238966503462,,12441,,1722537168,861951616,"""map""",,,0.6563997864723206,-0.6484612822532654,0.22786086797714233,,-0.013756359276308807,0.030673573481708228,0.7494430165612253,-0.6612148690840967
1726255238999381938,,12442,,1722537168,893951616,"""map""",,,0.6550822257995605,-0.6436679363250732,0.2303478866815567,,-0.014928363693176063,0.03170729803987828,0.7491259431856998,-0.6614999108547538
1726255239040516208,,12443,,1722537168,936950336,"""map""",,,0.6528897881507874,-0.6357239484786987,0.23451277613639832,,-0.01536748117109894,0.032320355561605625,0.7492424844901885,-0.661328157178716
1726255239067965942,,12444,,1722537168,967950336,"""map""",,,0.6508612036705017,-0.6287504434585571,0.23814602196216583,,-0.01851692549949975,0.03384374286431976,0.7491252793728357,-0.6613041703535572
1726255239099635689,,12445,,1722537168,999950336,"""map""",,,0.6485585570335388,-0.6208107471466064,0.24215081334114075,,-0.01840129298643208,0.03354619928472301,0.7490693742124641,-0.6613857850915205
1726255239137147409,,12446,,1722537169,31949568,"""map""",,,0.6460444331169128,-0.6122912764549255,0.24652111530303955,,-0.0192581173432343,0.03227751592427233,0.749692868347554,-0.6607177838844032
1726255239167116580,,12447,,1722537169,63949568,"""map""",,,0.6432515382766724,-0.6027898788452148,0.25138378143310547,,-0.020971637969931938,0.029204443331734536,0.7503136334742027,-0.660103593666122
1726255239199904753,,12448,,1722537169,95949568,"""map""",,,0.6401796340942383,-0.5928587913513184,0.2565852403640747,,-0.024825708787533818,0.027675535121137722,0.7510317472841995,-0.659218578336022
1726255239236710853,,12449,,1722537169,138949312,"""map""",,,0.6356295943260193,-0.5787025094032288,0.2638927102088928,,-0.027463316025353887,0.022459199298958923,0.752131047728841,-0.6580579120799487
1726255239267165755,,12450,,1722537169,162949312,"""map""",,,0.6331835389137268,-0.5713368058204651,0.26774922013282776,,-0.03274840883324989,0.01661391692243643,0.7525712030729084,-0.6574862585685273
1726255239300586562,,12451,,1722537169,191949312,"""map""",,,0.6292343139648438,-0.5602567195892334,0.2737431228160858,,-0.0376351416474582,0.011165545741684076,0.75307092771899,-0.6567672017227951
1726255239339049674,,12452,,1722537169,233947520,"""map""",,,0.6235799789428711,-0.5450605154037476,0.2820698320865631,,-0.04374520056912988,0.0029539922696985845,0.7536786167858882,-0.6557790952012376
1726255239373770614,,12453,,1722537169,265947520,"""map""",,,0.6191161274909973,-0.5335475206375122,0.28871220350265503,,-0.05023726535481414,-0.006095037521444594,0.7540523223549221,-0.6548620324612011
1726255239400604022,,12454,,1722537169,296947520,"""map""",,,0.6142669916152954,-0.5223514437675476,0.29588401317596436,,-0.05077599032374743,-0.01019282940527805,0.7543868102814169,-0.6543841609560724
1726255239437559680,,12455,,1722537169,328946240,"""map""",,,0.6092501282691956,-0.5112019777297974,0.30359166860580444,,-0.054375069085863606,-0.013393744255333772,0.7548436715825627,-0.6535097929735776
1726255239466405472,,12456,,1722537169,360946240,"""map""",,,0.603958785533905,-0.50035560131073,0.3120235204696655,,-0.054405653209903336,-0.015486123232568089,0.7551219830283483,-0.6531394328106441
1726255239500553097,,12457,,1722537169,392946240,"""map""",,,0.5984781384468079,-0.48984482884407043,0.3212520182132721,,-0.0538014135991379,-0.016925650160546694,0.7552394568318604,-0.6530179129096751
1726255239537606664,,12458,,1722537169,435945216,"""map""",,,0.5909210443496704,-0.4763422906398773,0.3348492383956909,,-0.054059568314623184,-0.018076132684348566,0.7558584359858035,-0.6522491438561242
1726255239564492609,,12459,,1722537169,456945216,"""map""",,,0.5870609879493713,-0.4698699116706848,0.3422505259513855,,-0.052531768763705564,-0.01981431349796438,0.7563332360393469,-0.6517729951034285
1726255239599511069,,12460,,1722537169,498945216,"""map""",,,0.5791731476783752,-0.45736491680145264,0.35808396339416504,,-0.05043250931345184,-0.020312872520266794,0.7559782542077639,-0.652335002254897
1726255239637219831,,12461,,1722537169,530943936,"""map""",,,0.5730891227722168,-0.44831347465515137,0.37087613344192505,,-0.045175938562104945,-0.018906289939844532,0.7571104871461605,-0.65144873832441
1726255239666190841,,12462,,1722537169,562943936,"""map""",,,0.5669534802436829,-0.4395366907119751,0.3841914236545563,,-0.038531529382666505,-0.016476487903243558,0.7575728802211735,-0.6514041048118369
1726255239699204348,,12463,,1722537169,594943936,"""map""",,,0.5606909990310669,-0.43097153306007385,0.39820408821105957,,-0.037678166994342746,-0.014788553377042317,0.7575833747864528,-0.6514822872158246
1726255239737062976,,12464,,1722537169,625943936,"""map""",,,0.554389238357544,-0.4222958981990814,0.4127800166606903,,-0.03260323137937608,-0.01251615533165035,0.7585786620773254,-0.6506448820194738
1726255239764876105,,12465,,1722537169,657943936,"""map""",,,0.5479893684387207,-0.4137676954269409,0.42783844470977783,,-0.02922725235004078,-0.009053518430509595,0.7590817637396439,-0.6502759759228139
1726255239800134234,,12466,,1722537169,700943936,"""map""",,,0.5394921898841858,-0.4020511507987976,0.4484950006008148,,-0.026166384892141674,-0.005219899041875378,0.7596506302907076,-0.6497838166360402
1726255239837734432,,12467,,1722537169,732941888,"""map""",,,0.5331212282180786,-0.3929463028907776,0.4643228352069855,,-0.023021392324614826,0.0007349211829295342,0.7598718749036094,-0.6496647359839287
1726255239867218151,,12468,,1722537169,763941888,"""map""",,,0.5268478989601135,-0.3835368752479553,0.4804489016532898,,-0.01708635148410718,0.0038758485552086055,0.7605270634687795,-0.6490699017058262
1726255239901394015,,12469,,1722537169,795941888,"""map""",,,0.5205752849578857,-0.37383586168289185,0.4971032738685608,,-0.016734145746897577,0.00602086400714922,0.76085742100412,-0.6486753966670522
1726255239936732486,,12470,,1722537169,838941120,"""map""",,,0.512328028678894,-0.3602585792541504,0.5201294422149658,,-0.014622582380328956,0.003770123185719027,0.7615923514066727,-0.64788044915222
1726255239965523024,,12471,,1722537169,859941120,"""map""",,,0.5082991719245911,-0.3531963527202606,0.5319663286209106,,-0.012389803689626248,0.0006299807984934717,0.7616629210361481,-0.6478548080632572
1726255240000541437,,12472,,1722537169,891941120,"""map""",,,0.5024015307426453,-0.3421504497528076,0.550244927406311,,-0.009114395931188788,-0.0009527239129604483,0.7616032674404369,-0.6479788620434929
1726255240039355545,,12473,,1722537169,933940352,"""map""",,,0.4948619306087494,-0.3269180953502655,0.5752862095832825,,-0.010108501463941847,-0.0023528280617854257,0.7619151751928419,-0.6475937030683762
1726255240065622452,,12474,,1722537169,965940352,"""map""",,,0.4894914925098419,-0.31498292088508606,0.5944495797157288,,-0.010186084921699546,-0.002153499480836963,0.7620459094485665,-0.6474392822837883
1726255240101235252,,12475,,1722537169,997940352,"""map""",,,0.4844531714916229,-0.30269312858581543,0.6138256788253784,,-0.008499172291938568,-0.0032913532612453794,0.7621881497939348,-0.6472913942607197
1726255240137294879,,12476,,1722537170,28939072,"""map""",,,0.47966963052749634,-0.28975504636764526,0.6335956454277039,,-0.007877670912529878,-0.004813364205937832,0.7624935458582447,-0.6469299428878902
1726255240165026878,,12477,,1722537170,61939072,"""map""",,,0.4752430319786072,-0.2767166197299957,0.6534474492073059,,-0.004799838257390797,-0.004286461860181677,0.7622399588074668,-0.6472625974264745
1726255240199233199,,12478,,1722537170,92939072,"""map""",,,0.4712303876876831,-0.2629285156726837,0.6736351251602173,,-0.004356061474176363,-0.003676239475458785,0.7623488188488143,-0.6471413462116647
1726255240238949434,,12479,,1722537170,135939072,"""map""",,,0.46651819348335266,-0.24420452117919922,0.7006226181983948,,-0.002793488344854382,-0.006006806551445707,0.7622565488607118,-0.6472411183388022
1726255240264437314,,12480,,1722537170,156939072,"""map""",,,0.46440932154655457,-0.23457877337932587,0.7143284678459167,,-0.003551783412641878,-0.009350187462999746,0.7624610242962624,-0.6469569010658689
1726255240301443010,,12481,,1722537170,198939072,"""map""",,,0.4606567621231079,-0.21482083201408386,0.7420275807380676,,-0.006811624002091262,-0.00948160479401538,0.7624137934841501,-0.6469844914465754
1726255240337817493,,12482,,1722537170,230937792,"""map""",,,0.458295613527298,-0.19946813583374023,0.7631232142448425,,-0.00759494277336534,-0.014175799773605415,0.7619501465403937,-0.6474360000979605
1726255240365701141,,12483,,1722537170,262937792,"""map""",,,0.4563274383544922,-0.18406453728675842,0.7843902707099915,,-0.008841912275026557,-0.014532097706387623,0.7614196441581871,-0.6480362133676042
1726255240400535877,,12484,,1722537170,294937792,"""map""",,,0.45479872822761536,-0.1681356430053711,0.8058669567108154,,-0.010169974453492384,-0.013714641963453246,0.7614270936136615,-0.6480258136327341
1726255240436957020,,12485,,1722537170,336936512,"""map""",,,0.45350179076194763,-0.14669553935527802,0.8347122669219971,,-0.01013912905191911,-0.014352654864674462,0.7610350752389495,-0.6484727914979043
1726255240465660968,,12486,,1722537170,357936512,"""map""",,,0.45320144295692444,-0.13579384982585907,0.8492740392684937,,-0.005809092886266945,-0.016811721302121177,0.7597922700434845,-0.6499226220132547
1726255240500546346,,12487,,1722537170,400936512,"""map""",,,0.4533367156982422,-0.11376701295375824,0.8780757188796997,,-0.0047955402049209015,-0.016888184904943048,0.7594074745849361,-0.6503784770583925
1726255240537426305,,12488,,1722537170,432935744,"""map""",,,0.45414504408836365,-0.09686517715454102,0.8993245363235474,,0.00108400904116609,-0.019510486086672458,0.7588374858740308,-0.6509868194014427
1726255240566763766,,12489,,1722537170,463935744,"""map""",,,0.45558053255081177,-0.08006975054740906,0.9199982285499573,,0.008630423340465923,-0.023886992445530424,0.7574079701396625,-0.6524477766848
