time,vx,vy,z,heading
0.0,0.0,0.0,5,0.0
0.01,0.0007071067811865475,0.0007071067811865475,5,0.7853981633974483
0.02,0.001414213562373095,0.001414213562373095,5,0.7853981633974483
0.03,0.0021213203435596424,0.0021213203435596424,5,0.7853981633974483
0.04,0.00282842712474619,0.00282842712474619,5,0.7853981633974483
0.05,0.003535533905932738,0.003535533905932738,5,0.7853981633974483
0.06,0.004242640687119285,0.004242640687119285,5,0.7853981633974483
0.07,0.004949747468305833,0.004949747468305833,5,0.7853981633974483
0.08,0.00565685424949238,0.00565685424949238,5,0.7853981633974483
0.09,0.006363961030678927,0.006363961030678927,5,0.7853981633974483
0.1,0.007071067811865476,0.007071067811865476,5,0.7853981633974483
0.11,0.007778174593052023,0.007778174593052023,5,0.7853981633974483
0.12,0.00848528137423857,0.00848528137423857,5,0.7853981633974483
0.13,0.009192388155425118,0.009192388155425118,5,0.7853981633974483
0.14,0.009899494936611667,0.009899494936611667,5,0.7853981633974483
0.15,0.010606601717798212,0.010606601717798212,5,0.7853981633974483
0.16,0.01131370849898476,0.01131370849898476,5,0.7853981633974483
0.17,0.012020815280171307,0.012020815280171307,5,0.7853981633974483
0.18,0.012727922061357854,0.012727922061357854,5,0.7853981633974483
0.19,0.013435028842544404,0.013435028842544404,5,0.7853981633974483
0.2,0.014142135623730952,0.014142135623730952,5,0.7853981633974483
0.21,0.014849242404917497,0.014849242404917497,5,0.7853981633974483
0.22,0.015556349186104046,0.015556349186104046,5,0.7853981633974483
0.23,0.016263455967290594,0.016263455967290594,5,0.7853981633974483
0.24,0.01697056274847714,0.01697056274847714,5,0.7853981633974483
0.25,0.017677669529663688,0.017677669529663688,5,0.7853981633974483
0.26,0.018384776310850236,0.018384776310850236,5,0.7853981633974483
0.27,0.019091883092036785,0.019091883092036785,5,0.7853981633974483
0.28,0.019798989873223333,0.019798989873223333,5,0.7853981633974483
0.29,0.020506096654409875,0.020506096654409875,5,0.7853981633974483
0.3,0.021213203435596423,0.021213203435596423,5,0.7853981633974483
0.31,0.021920310216782972,0.021920310216782972,5,0.7853981633974483
0.32,0.02262741699796952,0.02262741699796952,5,0.7853981633974483
0.33,0.02333452377915607,0.02333452377915607,5,0.7853981633974483
0.34,0.024041630560342614,0.024041630560342614,5,0.7853981633974483
