x,y,z,v_x,v_y,v_z,phi,theta,psi,omega_x,omega_y,omega_z,wx,wy,Ax,Ay,Az,rx,ry,Wax,Way
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.01740341106856945,0.06961364427427776,-1.3993761121617918,0.5,0.0,-0.5000000000000002,-1.9999999999999998
0.1000808523880392,0.00033059426808287976,1.993011220734062,1.0015047368981744,0.004660882807919781,-0.1396949184088393,0.0024262405047975246,-0.0008644792268822592,0.0016060730659168746,0.048543987086643856,-0.017238668873506544,0.03214033373568639,1.5,2.0,0.008153165583351286,0.010550980476002093,1.1376014314497052,0.5025083283421266,0.0023386134304869063,-0.501705473250116,-1.9929274291587706
0.20024203758770612,0.0010823873959988745,1.984722780573555,1.001502046286787,0.003904864149376318,-0.02614447784550711,0.007332318241027272,-0.002253532981726267,0.003959076353437299,0.04964588471595413,-0.010333064171994958,0.015049648236520451,1.5,2.0,-0.006457674836961684,-0.0244680927740986,0.9043789918969625,0.5046055076756705,0.001967460739402543,-0.5064043300360488,-1.99014086256928
0.30034504753928687,0.0017462755458296786,1.986624316284671,1.0005230968217234,0.0010860465782840615,0.06411665889869661,0.01095058856050843,-0.0026548495293745224,0.003675397896414424,0.022701569479960285,0.0022232107427931943,-0.020653878382747893,1.5,2.0,-0.008695276109382644,-0.018266985108249856,0.099157597933706,0.5036297444968727,0.0005466793944791511,-0.5068175510204842,-1.9933873604549195
0.4003590294296197,0.002001324693350468,1.9935309201626852,0.9998360723574556,-0.000650480637938935,0.07400823875555922,0.011795921288543823,-0.002208177832762803,0.0008513188822203241,-0.005931378267679748,0.00605685100275154,-0.035928204353457956,1.5,2.0,-0.0034374675033923808,-0.005873519696157556,-0.33442652757446084,0.501540288261926,-0.0003262957355513962,-0.5018660216434759,-1.99937277772506
0.500333863942223,0.0018276145575085558,1.9992617632334593,0.999737106828174,-0.0005866428890425472,0.04063086862772948,0.01023380229899426,-0.001719589089906252,-0.0028391809652168237,-0.025454841833457406,0.002895561805411986,-0.03798719457892481,1.5,2.0,0.0009443867413030971,0.0111788696182599,-0.33658400665796534,0.5000531322178005,-0.0002934297548379828,-0.4945784931628663,-2.004837347672109
0.6003145713601321,0.0013913898717174769,2.001644288426077,0.9999146546999265,0.0006032538261450336,0.007043045476138543,0.007452393971916809,-0.001579742290978027,-0.005462833065727016,-0.030259910044998534,-0.0005797713958477196,-0.014509947479151736,1.5,2.0,0.0017715322268876692,0.012574169137709264,-0.15996623826160733,0.49954662798062605,0.0003013791359599568,-0.4891373516569857,-2.0075611125454067
0.7003127033232396,0.0009388759099477698,2.00154998394039,1.00005294346282,0.0007123029151708908,-0.008917507878242453,0.005044567047457485,-0.001682366544827348,-0.004516617278506389,-0.01786458803927038,-0.0013834566255310277,0.03344619424226257,1.5,2.0,0.0006210682146230634,-0.013236465034677371,-0.008330549313803465,0.49963925532054243,0.0003558756568090306,-0.49089855284515926,-2.006042200171093
0.8003189028971515,0.0006805137903992907,2.0006167224299474,1.0000632612172977,-0.000563339392546011,-0.00974674064902532,0.004333010270754086,-0.0017959543338530353,-0.0006854303557830312,0.003767207558948321,-0.0005381931658672748,0.04318692253621327,1.5,2.0,-0.00038261900203830925,-0.01643979010329747,0.05230906129530065,0.4998774877791793,-0.0002815828670380099,-0.4985655258174124,-2.0015910150309604
0.900322897435177,0.0006777285484926701,1.9999032325164996,1.0000150712149154,-0.0006016293881107526,-0.004526987608500796,0.005464604675477741,-0.0018231099843568834,0.0016068508247741367,0.01894757764151717,0.00020535546907619006,0.002660572487228714,1.5,2.0,-0.0004545992012104307,0.013018486101903027,0.04565055888211075,0.5000317290135012,-0.00030082924930008537,-0.5031966925749234,-1.9981887722191418
1.0003224321062818,0.0008256534057393676,1.9996783385872396,0.9999823530384827,0.00018460138284359177,2.450680154545971e-05,0.007343185680112672,-0.0017942841792009986,0.0014600449713079923,0.018618790678169784,0.00034857644765999546,-0.005600356615116049,1.5,2.0,-0.000128138640730743,0.0030082065761415228,0.01714202262781723,0.500071603388455,9.2315538595078e-05,-0.5029361370684543,-1.9976232002073608
1.1003204236563273,0.0009516175859012902,1.9997662056145866,0.9999830009925672,-0.00019297725166922972,0.0017302224330184137,0.00858202969998256,-0.001766699128418722,0.0008652490913042119,0.006136922856719532,0.0001075014482149888,-0.006299571772526973,1.5,2.0,0.00013788347541851233,-0.008245094726197635,-0.0021984188334936185,0.5000499549322283,-9.64999064027698e-05,-0.5017469354821595,-1.998894355120713
1.200319514436966,0.0009417788878926784,1.9999282127104596,0.9999988895815131,-8.259820524951215e-05,0.0015101883421170723,0.008482241548348528,-0.0017556252187790617,-0.000769030323186215,-0.008190233557137584,-0.00016652212239788374,-0.026386661815812788,1.5,2.0,0.00014314827115873938,0.013119720592007774,-0.00788576486050116,0.5000173922374124,-4.130058505328478e-05,-0.49846260636801154,-2.0012355521687177
1.3003197784223923,0.0008045200334016001,2.00003997384057,1.0000056815057203,0.000834080596333486,0.0007268491892380789,0.007435639106919811,-0.0017566360144657728,-0.002555979536191251,-0.012804506731657048,-0.00014322458519095866,-0.009350959086582792,1.5,2.0,-1.933651660949692e-06,0.006249898409612107,-0.007669850354464003,0.4999928474356754,0.0004170319629821426,-0.49487746521711906,-2.0029933515055482
1.4003200949051235,0.0006335094364270936,2.000074476106203,1.0000020733253883,0.0005689535448230048,-3.544308870717873e-05,0.006629411880311519,-0.001766245716469363,-0.0021355586953053863,-0.0033051738988516435,4.519435999112285e-06,0.017760511020249746,1.5,2.0,-5.346971706710009e-05,-0.01317570951810474,-0.0049194545759744255,0.499982418290852,0.00028446617944480665,-0.49572339207357863,-2.0026298214540645
1.5003199598023884,0.0005001221771003172,2.0000463615850297,0.9999972903939943,-0.0005671192479117323,-0.000526946949123958,0.006979811130127073,-0.0017731964901691812,-0.0005914949588622994,0.010367819546514565,6.428178790343414e-05,0.013120952549475953,1.5,2.0,-3.9840450129893535e-05,-0.012019505372759125,-0.00021182558177744936,0.49998705510081276,-0.00028355305097142465,-0.4988194573575554,-2.001454011768193
1.6003195703328967,0.0003725437782789074,1.9999924808974718,0.9999966970797896,-0.001272563487641521,-0.0005520318894157622,0.00810376991584095,-0.001769829110778662,-0.00030359736909071016,0.01212158525756349,4.084552307088568e-05,-0.007363675613672225,1.5,2.0,2.105809291158561e-05,-0.0024429683049332716,0.00495510941374978,0.5000002283163851,-0.0006362841359635881,-0.4993960390628356,-2.00172786736292
1.7003192458449767,0.00015156079272236225,1.9999619076944721,1.0000010221842457,-0.0002998978975675084,-6.043014014496039e-05,0.008622402551280394,-0.001752389239151958,-0.0026272771104355183,-0.0018307789391326641,-8.760579974832633e-05,-0.03911112432061173,1.5,2.0,3.2763583326251544e-05,0.024578627649823236,0.004802183096123485,0.5000100343596208,-0.00014995180478873544,-0.494739252704099,-2.004233906448427
1.8003187238518257,-0.00020643320231748076,1.9999799232368847,0.9999992073730128,0.0015114277253292687,0.0004216845327820521,0.007715423154331348,-0.0017364164957223418,-0.005594770518157298,-0.016412283517020218,-8.589224237722854e-05,-0.020239260727057062,1.5,2.0,-4.9545385607719815e-05,0.01456758542332166,-0.0013920465699083795,0.500004622923692,0.0007557214488848895,-0.48878783393377767,-2.0068493828953553
1.900317732411484,-0.0006175929380540477,2.000015331527997,0.9999962472308196,0.0010076600797944589,0.0002883436542110303,0.006137924117895932,-0.0017431632219946987,-0.004889952615956161,-0.015113128799630653,2.7662325090050796e-05,0.034336220124271205,1.5,2.0,4.68212293037133e-06,-0.024899593863357255,-0.004489380108691271,0.4999942907771761,0.000503826177684655,-0.49020595282110724,-2.006303328023543
2.000316856107036,-0.0009385787516217629,2.000021857060678,0.9999964773653959,-0.0009332746038726314,-0.00015681336604829796,0.005308058852720858,-0.0017604241650165783,-0.0014704671010377058,-0.0013643588537820255,1.4302326430167129e-05,0.03405424689064715,1.5,2.0,2.139729829491127e-06,-0.016575950436183248,-0.0015601839405376841,0.4999927744964926,-0.0004666322023321354,-0.49706096778755027,-2.0031368121874356
2.1003165614252595,-0.001092061385897569,1.999998376863034,0.9999992937904513,-0.001323848572874027,-0.0003129578825236364,0.0055976425723987455,-0.001772591146749451,0.0006093425586606397,0.0072294975665788365,-3.434846390672643e-05,0.007542590538993675,1.5,2.0,4.164881167105854e-05,0.007113819155445459,0.0028413993351972286,0.5000000526795099,-0.0006619248236343384,-0.5012191127776974,-2.0004094634931024
2.200316706024065,-0.001100283891335399,1.9999812130050656,1.0000023545210186,-4.766080947425677e-05,-3.098902754765858e-05,0.006121957568789646,-0.0017767923042679142,0.0005111376520458434,0.003253295573875041,-6.337865675223317e-05,-0.009506153711768077,1.5,2.0,3.472846792259513e-06,0.01907649111782509,0.0031171349786865217,0.5000058740644209,-2.3830628590077688e-05,-0.5010197247922892,-1.9992806931030969
2.300316829484645,-0.0010094313374035156,1.9999936630520783,0.9999993979468456,0.0013418180283537497,0.0002797620103054876,0.006166895942655,-0.0017787371766199167,3.746627683352019e-06,-0.0023725576424540517,-3.803958883907555e-05,-0.0006412148174664196,1.5,2.0,-4.466933978133778e-05,0.009720493876729257,-0.0010968054652461708,0.500001283214469,0.0006709111399413519,-0.5000080952979933,-1.998652562016084
2.400316522079277,-0.0008276711140428784,2.000016173082938,0.9999968329653343,0.0007935744198514945,0.00017049741420511026,0.006170067511460287,-0.0017874594748336563,0.0014947624732557412,0.0024891675316415568,4.693871452409281e-05,0.030461993344038513,1.5,2.0,3.292697244103279e-06,-0.021648385080565602,-0.0036129657631411307,0.49999437325743346,0.00039678400131546636,-0.5029910151320941,-1.9969620483907717
2.500315893460205,-0.0005623766418278529,2.000015125298078,0.9999975464485394,-0.0010538007790349966,-0.0001920812542174515,0.006955509086553262,-0.001799268872103395,0.003942040703613289,0.013307443657158698,3.339729919219006e-05,0.018483999847564762,1.5,2.0,7.924899874355316e-06,-0.017399505020394824,-0.0004797143401168128,0.4999949919376244,-0.0005268964047849089,-0.5078748597907571,-1.9951252153733354
2.6003155034973475,-0.00029017389871756696,1.9999933555997624,1.0000010360288585,-0.0010121747973295629,-0.0002450886264644018,0.008400317497365044,-0.0017964316175487888,0.003332603568892304,0.015566789657078226,-8.734469835569009e-05,-0.030672776738639093,1.5,2.0,3.7554785453862385e-05,0.017967537698640644,0.003246823996427155,0.5000021791217281,-0.000506089079993983,-0.5066558290941596,-1.9960021724608967
2.700315543662327,-0.00014416436202731444,1.9999848763413441,1.000000632792771,0.0006152943559458606,7.377569877635113e-05,0.009456439816437194,-0.0017740008913294098,-0.00018598654074324317,0.005429987157327232,-9.789579253140193e-05,-0.03970009755664319,1.5,2.0,-3.892840631115174e-05,0.016895875033082423,0.0009811743952689912,0.5000040973420329,0.00030764950436597515,-0.49962736818464215,-1.9996636508625671
2.8003153990552283,-0.00022060804327122532,1.9999971194774375,0.9999970922456642,0.0008560920206359954,0.00017117709395994513,0.00936350068769145,-0.0017543456723930644,-0.002797277561480501,-0.007380885111532834,-4.150711301099407e-06,-0.012527014527394693,1.5,2.0,-8.412885930015221e-06,-0.009464158538761274,-0.002274878324564553,0.499999266252416,0.0004280466268169809,-0.49440249135989167,-2.0033319940929255
2.90031471765164,-0.0005100375500462091,2.0000030135585485,0.9999982605461403,-0.0005158222501458145,-5.156635640596525e-05,0.008255945868041837,-0.0017491835984103036,-0.0031498540144876156,-0.014782573709907177,4.0180937075851944e-05,0.005474864241067183,1.5,2.0,2.2178890561477424e-05,-0.016714155223030193,-0.0003381440564515588,0.49999837688587867,-0.00025791073645835494,-0.49369460066297377,-2.0052306738868895
3.0003139421790803,-0.0009077305887351267,1.9999963632206796,1.0000014756414626,-0.0007172767027954735,-7.952269571485648e-05,0.006702271224631939,-0.001748106323216375,-0.003316914732741691,-0.01629676082957656,-3.825714165730163e-05,-0.008816158738096207,1.5,2.0,2.595010784606982e-05,0.012922135788897447,0.0020882621883907193,0.5000016470185563,-0.00035863900354319255,-0.49335645562225183,-2.0056816377655453
3.1003134763785694,-0.0012665288114566853,1.999998994813655,1.000001038472552,0.0006751089187708628,0.00013335839743753433,0.005346058685250041,-0.0017516681233627604,-0.003595948499298912,-0.010837237957764687,-7.042969766427977e-05,0.003236010165050732,1.5,2.0,-2.9925405996865022e-05,0.014075851329218566,0.0005380819335530881,0.5000007705332495,0.0003375546290380833,-0.4927973819046352,-2.004705871373846
3.200313272914096,-0.0014603531192608139,2.0000150786208386,0.9999984441196644,0.0008190894510485121,0.00018857968528965122,0.004990180781960529,-0.001765598269775825,-0.0017179732174944261,0.0037857783806459055,-1.919417366763141e-05,0.03432436594078247,1.5,2.0,-4.412772942341826e-06,-0.013763132143901544,-0.00231494374469228,0.49999545243890803,0.00040954163786271856,-0.49656339756206924,-2.001754917676323
3.3003130876275293,-0.0014596921685982346,2.0000223071308088,0.9999979013881548,-0.00018662323596578694,-4.496442065228394e-05,0.006196843831525264,-0.0017811844775290052,0.0008999143619532002,0.020440316273117494,-8.413833491750725e-06,0.018034225285505873,1.5,2.0,-5.740626827175527e-06,-0.009347102265153237,-0.0027913462457050935,0.4999933739852789,-9.331057723726733e-05,-0.5018013197084679,-1.9988359420294297
