time,vx,vy,z,heading
0.0,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.01,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.02,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.03,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.04,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.05,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.06,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.07,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.08,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.09,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.1,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.11,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.12,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.13,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.14,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.15,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.16,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.17,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.18,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.19,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.2,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.21,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.22,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.23,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.24,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.25,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.26,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.27,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.28,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.29,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.3,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.31,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.32,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.33,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.34,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.35,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.36,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
0.37,0.7071067811865475,0.7071067811865475,5,0.7853981633974483
