time,vx,vy,z,heading
3.28,0.4323771973454286,0.9818363650276662,5,1.1559744600708988
3.29,0.4404717062098886,0.9737418561632063,5,1.1459902184192343
3.3,0.448904078928161,0.965309483444934,5,1.1355086985431662
3.31,0.45766363050712,0.9565499318659749,5,1.124534896247931
3.32,0.46673926137235777,0.9474743010007372,5,1.113074824556398
3.33,0.4761194714328991,0.9380940909401958,5,1.1011356091666724
3.34,0.48579237465341585,0.9284211877196791,5,1.0887255820211459
3.35,0.49574571411549595,0.918467848257599,5,1.0758543713503876
3.36,0.5059668775488708,0.9082466848242241,5,1.0625329863939363
3.37,0.5164429133129185,0.8977706490601765,5,1.0487738948620802
3.38,0.5271605468082035,0.8870530155648915,5,1.0345910910980536
3.39,0.5381061972972445,0.8761073650758504,5,1.0200001528391989
3.4,0.5492659951132065,0.8649475672598884,5,1.0050182844687288
3.41,0.5606257992347008,0.8535877631383941,5,0.9896643447064971
3.42,0.5721712152044376,0.8420423471686573,5,0.9739588568156824
3.43,0.5838876133690079,0.8303259490040871,5,0.9579239996085027
3.44,0.5957601474166976,0.8184534149563973,5,0.9415835778206916
3.45,0.6077737731898409,0.806439789183254,5,0.9249629707906611
3.46,0.6199132677478594,0.7943002946252355,5,0.90808905881966
3.47,0.63216324865686,0.7820503137162349,5,0.8909901270937288
3.48,0.6445081934813203,0.7697053688917747,5,0.8736957476023551
3.49,0.6569324594531852,0.7572811029199097,5,0.8562366400730639
3.5,0.669420303293433,0.7447932590796619,5,0.8386445135333511
3.51,0.6819559011610109,0.732257661212084,5,0.8209518906859454
3.52,0.6945233687038479,0.719690193669247,5,0.8031919178143739
3.5355339059327378,-0.7071067811865475,0.7071067811865475,5,2.356194490192345
3.5455339059327375,-0.6882366458087842,0.7259769165643107,5,2.329514421143336
3.5555339059327378,-0.669420303293433,0.7447932590796619,5,2.302948140056442
3.5655339059327376,-0.6507113931562566,0.7635021692168383,5,2.276607829355125
3.575533905932738,-0.63216324865686,0.7820503137162349,5,2.2506025264960643
3.5855339059327376,-0.6138287447622262,0.8003848176108688,5,2.2250367118423338
3.595533905932738,-0.5957601474166981,0.8184534149563968,5,2.200009075769102
3.6055339059327376,-0.5780089645480959,0.836204597824999,5,2.175611504395007
3.615533905932738,-0.5606257992347011,0.8535877631383938,5,2.1519283088832966
3.6255339059327376,-0.5436602054516855,0.8705533569214094,5,2.129035708358918
3.635533905932738,-0.5271605468082037,0.8870530155648912,5,2.10700156249174
3.6455339059327376,-0.5111738586778497,0.9030397036952452,5,2.085885337779841
3.655533905932738,-0.49574571411549606,0.9184678482575989,5,2.0657382822394057
3.6655339059327376,-0.4809200939427484,0.9332934684303466,5,2.0466037768856578
3.675533905932738,-0.4667392613723583,0.9474743010007366,5,2.028517829033396
3.6855339059327377,-0.45324364152900487,0.96096992084409,5,2.011509671740634
3.695533905932738,-0.4404717062098886,0.9737418561632063,5,1.995602435170559
3.7055339059327377,-0.42845986421365384,0.985753698159441,5,1.980813858680053
3.715533905932738,-0.4172423575502748,0.9969712048228201,5,1.9671570164816399
3.7255339059327377,-0.40685116382777986,1.007362398545315,5,1.9546410342530245
3.735533905932738,-0.3973159050940782,1.0168976572790167,5,1.9432717786608154
3.7455339059327377,-0.3886637633937531,1.0255497989793418,5,1.9330525061059365
3.755533905932738,-0.38091940328054175,1.033294159092553,5,1.9239844608755314
3.7655339059327377,-0.3741049015063965,1.0401086608666983,5,1.9160674161794264
3.775533905932738,-0.3682396840875598,1.045973878285535,5,1.909300154211816
3.7855339059327378,-0.36334047092705907,1.0508730914460358,5,1.9036808834188061
3.7955339059327375,-0.35942122815148503,1.05479233422161,5,1.8992075926147438
3.8055339059327378,-0.3564931282979269,1.057720434075168,5,1.8958783425420116
3.815533905932738,-0.3545645184645586,1.0596490439085362,5,1.8936914959881606
3.825533905932738,-0.35364089651566855,1.0605726658574264,5,1.8926458877419121
3.8355339059327376,-0.3537248954089661,1.0604886669641287,5,1.8927409355649183
3.845533905932738,-0.35481627568984114,1.0593972866832537,5,1.8939766930543467
3.8555339059327376,-0.3569119261739744,1.0573016361991205,5,1.896353844842967
3.865533905932738,-0.3600058728163524,1.0542076895567425,5,1.8998736440953814
3.8755339059327376,-0.3640892957414039,1.050124266631691,5,1.9045377917764104
3.885533905932738,-0.36915055438571054,1.0450630079873844,5,1.910348256755623
3.8955339059327376,-0.3751752206816175,1.0390383416914775,5,1.917307035538014
3.905533905932738,-0.3821461201871482,1.0320674421859466,5,1.9254158503462366
3.9155339059327376,-0.3900433810449744,1.0241701813281205,5,1.934675784500451
3.925533905932738,-0.3988444906308751,1.01536907174222,5,1.9450868546275217
3.9355339059327377,-0.408524359730197,1.0056892026428979,5,1.9566475202628955
3.945533905932738,-0.41905539405936953,0.9951581683137254,5,1.969354132962844
3.9555339059327377,-0.4304075729285892,0.9838059894445057,5,1.9832003291861748
3.965533905932738,-0.44254853482142964,0.9716650275516653,5,1.998176373972903
3.9755339059327377,-0.45544366964741834,0.9587698927256766,5,2.014268465842981
3.985533905932738,-0.4690562174045949,0.9451573449685,5,2.0314580173033683
3.9955339059327377,-0.4833473729707952,0.9308661894022997,5,2.0497209297520063
4.0055339059327375,-0.49827639672493595,0.915937165648159,5,2.069026886173745
4.015533905932738,-0.5138007306829497,0.9004128316901452,5,2.089338689501324
4.025533905932738,-0.5298761198173059,0.884337442555789,5,2.110611678423583
4.035533905932738,-0.5464567382142731,0.8677568241588218,5,2.1327932552333735
4.0455339059327375,-0.5634953197092853,0.8507182426638096,5,2.1558225614387854
4.055533905932737,-0.5809432926280167,0.8332702697450782,5,2.179630335745163
4.065533905932738,-0.5987509182490536,0.8154626441240413,5,2.204138985180763
4.075533905932738,-0.6168674325934552,0.7973461297796397,5,2.229262893309825
4.085533905932738,-0.6352411911370035,0.7789723712360914,5,2.2549089796689104
4.095533905932738,-0.6538198160326114,0.7603937463404835,5,2.280977512156248
4.105533905932738,-0.6725503454232062,0.7416632169498887,5,2.307363159873752
4.115533905932738,-0.6913793844194434,0.7228341779536516,5,2.3339562589991267
