rosbagTimestamp,data
1742424831445243984,-27.010013580322266
1742424831509078508,-43.87400436401367
1742424831578310055,-74.39585876464844
1742424831634964877,-105.01134490966797
1742424831701290501,-142.82347106933594
1742424831768453240,-156.60670471191406
1742424831838954468,-134.3275909423828
1742424831902090297,-97.28816223144531
1742424831972385572,-35.60988998413086
1742424832039004657,-9.846013069152832
1742424832095285414,24.558767318725586
1742424832173273056,38.73722839355469
1742424832238928940,64.08554077148438
1742424832312054892,84.2665786743164
1742424832373243185,75.99774169921875
1742424832438315878,95.58738708496094
1742424832505577100,81.05989837646484
1742424832572855148,74.45304107666016
1742424832641217535,61.81982421875
1742424832705522552,83.3503189086914
1742424832771413836,111.05309295654297
1742424832839013755,131.68653869628906
1742424832907531812,141.6297607421875
1742424832972528423,149.1444091796875
1742424833024889811,172.24667358398438
1742424833093005362,180.28944396972656
1742424833165975506,165.34820556640625
1742424833227156014,132.20382690429688
1742424833306118490,129.9632110595703
1742424833373802414,133.3279266357422
1742424833425381596,132.1112060546875
1742424833487523937,147.1898956298828
1742424833570829198,172.0103759765625
1742424833622989983,232.54489135742188
1742424833687148897,250.57781982421875
1742424833754864136,250.1808624267578
1742424833821062535,203.98782348632812
1742424833902370785,153.8188934326172
1742424833952716063,120.40057373046875
1742424834038656751,102.11969757080078
1742424834092982449,113.87549591064453
1742424834158038449,137.8839569091797
1742424834220851811,154.18630981445312
1742424834290568288,166.95973205566406
1742424834360518829,160.24472045898438
1742424834419880436,134.0154571533203
1742424834487132325,124.23184967041016
1742424834564408933,134.34515380859375
1742424834620129263,135.04779052734375
1742424834692678739,123.54138946533203
1742424834760559518,78.16143798828125
1742424834824805620,11.293243408203125
1742424834893004204,-24.541574478149414
1742424834979528835,-37.06647491455078
1742424835023753596,-8.352320671081543
1742424835103285431,2.8437228202819824
1742424835180498575,19.55611801147461
1742424835245370261,41.62607192993164
1742424835306700415,48.09365463256836
1742424835377857280,14.288393020629883
1742424835440595609,-48.60503387451172
1742424835507177906,-137.95310974121094
1742424835584613495,-197.0252685546875
1742424835643587949,-248.51571655273438
1742424835707515720,-247.32418823242188
1742424835784752614,-208.26300048828125
1742424835842118780,-161.32081604003906
1742424835908308275,-112.0645523071289
1742424835969388830,-68.85309600830078
1742424836041267874,-36.13350296020508
1742424836110626909,-14.527729988098145
1742424836177014318,20.814180374145508
1742424836242305917,47.94888687133789
1742424836308875993,66.91915130615234
1742424836373779187,81.14134979248047
1742424836440995636,130.55813598632812
1742424836510968185,171.5909423828125
1742424836583384637,187.50645446777344
1742424836642866793,194.1667022705078
1742424836706600672,199.92796325683594
1742424836778209340,195.01380920410156
1742424836840413100,181.57049560546875
1742424836910188770,166.66896057128906
1742424836975107110,151.79788208007812
1742424837040642325,146.2556915283203
1742424837109821784,149.10829162597656
1742424837179984057,164.5906982421875
1742424837233043893,191.6669921875
1742424837291061429,222.81553649902344
1742424837380818203,216.7753448486328
1742424837445373469,188.10086059570312
1742424837494178225,138.5401153564453
1742424837554799951,102.12297821044922
1742424837621005280,91.8826675415039
1742424837689201534,105.15667724609375
1742424837779142154,101.5344467163086
1742424837840215905,92.94253540039062
1742424837906410793,90.52291870117188
1742424837976745582,73.60469055175781
1742424838042238101,65.66940307617188
1742424838108481007,68.93843078613281
1742424838176585666,81.70072937011719
1742424838241910631,72.5059814453125
1742424838309484972,77.00758361816406
1742424838387995279,75.63597106933594
1742424838447496435,63.523582458496094
1742424838509640491,52.103981018066406
1742424838573379798,66.81137084960938
1742424838646836738,75.33154296875
1742424838713651346,84.74507141113281
1742424838775143291,95.78843688964844
1742424838846134382,112.83882141113281
1742424838911612271,100.73878479003906
1742424838981189339,91.15969848632812
1742424839044575027,109.86056518554688
1742424839111838392,124.99357604980469
1742424839174575071,137.9512939453125
1742424839242584923,134.2470703125
1742424839312071209,157.50672912597656
1742424839375301660,152.66763305664062
1742424839425717542,109.10108947753906
1742424839510609063,87.89759063720703
1742424839579088827,102.5709457397461
1742424839651936205,115.2849349975586
1742424839693509853,139.1899871826172
1742424839776137422,139.9173126220703
1742424839850015918,143.958251953125
1742424839906015808,150.96731567382812
1742424839959257569,229.14578247070312
1742424840024937712,286.2068176269531
1742424840111365951,294.6837158203125
1742424840175666677,316.56805419921875
1742424840244514255,316.451904296875
1742424840313315075,292.2999572753906
1742424840361681182,237.5741729736328
1742424840424113667,210.0251007080078
1742424840491616304,207.84950256347656
1742424840575611388,186.19229125976562
1742424840648436362,216.3506317138672
1742424840701628501,217.826171875
1742424840778334705,187.64971923828125
1742424840849626240,126.48062133789062
1742424840911890178,78.15823364257812
1742424840974917529,36.664093017578125
1742424841041822900,45.51896667480469
1742424841113705629,75.92189025878906
1742424841178353773,143.9720916748047
1742424841247974526,167.18414306640625
1742424841313353981,172.75137329101562
1742424841361856168,172.9712677001953
1742424841427891788,177.193115234375
1742424841516227693,177.44186401367188
1742424841581189423,212.72158813476562
1742424841651416068,249.1566925048828
1742424841714600470,271.0059814453125
1742424841778399080,243.5447235107422
1742424841907268357,214.64527893066406
1742424841934768226,188.41729736328125
1742424841981172072,176.0677032470703
1742424842047083576,160.1719970703125
1742424842113242095,151.99725341796875
1742424842179589243,152.7376251220703
1742424842243270339,111.03067779541016
1742424842318573437,74.39814758300781
1742424842375934947,74.0628433227539
1742424842443670808,107.29550170898438
1742424842515205085,173.55313110351562
1742424842578731489,238.66119384765625
1742424842650427710,273.82147216796875
1742424842715239480,301.3566589355469
1742424842779380314,312.4681396484375
1742424842846560372,295.97552490234375
1742424842911147432,271.58978271484375
1742424842982477928,279.3810119628906
1742424843047526035,297.86065673828125
1742424843109533702,288.043701171875
1742424843179374119,276.4606628417969
1742424843254176756,268.732666015625
1742424843311003343,256.20904541015625
1742424843383224776,232.3102569580078
1742424843458622547,197.72802734375
1742424843521000535,188.98365783691406
1742424843579404687,171.19638061523438
1742424843646732558,164.3022003173828
1742424843713663350,180.05397033691406
1742424843781172910,185.55654907226562
1742424843845953445,229.9324951171875
1742424843913570031,256.4187927246094
1742424843978827995,283.5823669433594
1742424844052944780,278.86663818359375
1742424844116194113,283.4554748535156
1742424844178746809,259.30499267578125
1742424844246486884,251.3492431640625
1742424844312735856,244.91905212402344
