time,gps_x,gps_y,gps_z,rtk_position_x,rtk_position_y,rtk_position_z,rtk_velocity_x,rtk_velocity_y,rtk_velocity_z,rtk_yaw,vo_x,vo_y,vo_z,imu_quaternion_x,imu_quaternion_y,imu_quaternion_z,imu_quaternion_w,imu_roll,imu_pitch,imu_yaw,imu_omega_x,imu_omega_y,imu_omega_z,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,attitude_quaternion_x,attitude_quaternion_y,attitude_quaternion_z,attitude_quaternion_w,attitude_roll,attitude_pitch,attitude_yaw,remote_control_roll,remote_control_pitch,remote_control_yaw,remote_control_thrust,velocity_x,velocity_y,velocity_z,angular_velocity_fused_roll,angular_velocity_fused_pitch,angular_velocity_fused_yaw,acceleration_ground_fused_x,acceleration_ground_fused_y,acceleration_ground_fused_z,optic_flow_x,optic_flow_y,trisonica_temp,trisonica_updown,trisonica_westeast,trisonica_northsouth,trisonica_speed,trisonica_speed2,trisonica_dir,trisonica_roll,trisonica_pitch,flow_x,flow_y,flow_magnitude,flow_direction,x,y,delta_z,v_x_global,v_y_global,v_z_global,psi,psi_dot,sensor_psi,v_x,v_y,beta,g,a_y,gamma,a,a_x,sensor_gamma,sensor_a,a_x_filt,a_y_filt,a_filt,gamma_filt,v_x_dot_global,v_y_dot_global,v_z_dot_global,u_x,u_y,u_z,v_x_dot,v_y_dot,w,zeta,w_x,w_y,w_x_dot,w_y_dot,sensor_r_x,sensor_r_y,sensor_r,z,sensor_r_x_cal,sensor_r_y_cal,sensor_r_cal,sensor_beta,sensor_beta_dot,v_z_dot
0.0,39.549054810394,-119.869785820724,1495.23560384501,3.71834821218634e-07,3.03381903583606e-05,-0.173339450216446,-7.3257355374902,-2.54804896583284,-0.0250402745676461,-2.80998017993656,41.7093960653851,1.66312977607414,-1495.32047596736,-0.0609866232424942,0.0115445583616742,0.986046641620579,-0.154468781033969,-0.0419129432700614,-0.116983000975452,-2.82835796747981,-0.0495309189426265,-0.017284541119564,0.0273490921136809,-0.807468201913983,0.0244317070956977,9.79955435624353,-0.0610045067949807,0.011554253460397,0.986044102190574,-0.154471520352163,-0.0419321416022826,-0.117002374118369,-2.82834857799896,0.0,-0.54701030254364,0.0,0.0,-7.45910603974555,-2.48200451933491,0.0147931824050171,-0.0659090946819844,-0.0375884695166046,0.0419589391899934,-0.54209845365618,0.175432085155956,0.117148340449049,-0.196104187285417,7.70654502099661,32.0795690297468,0.48769225310458,-6.64102500030611,0.48769225310458,7.46089599461799,7.41379833302869,-6.34300384930138,94.1299751385967,101.218024963573,0.5075249767773857,-7.841619084629098,7.858025927067954,0.0646318170401952,0.0,0.0,0.0,-2.48200451933491,-7.45910603974555,0.0147931824050171,4.3991449047938564,-0.0419589391899934,4.399154294274707,7.860958863332545,-0.06273033684714546,-0.007979816003259095,7.861209152933628,-0.48769225310458,-6.34300384930138,7.41379833302869,7.400538046267322,-6.34300384930138,7.41379833302869,7.15978345903876,-0.20505884778475203,7.162719337750143,-0.028632542954376585,0.175432085155956,-0.54209845365618,0.117148340449049,0.46166058391949416,0.3339410954250762,0.117148340449049,0.46429268230863135,0.6637785903466861,0.7154749140342166,4.599409579768972,-0.08066207130636527,-0.7109134847960309,-0.14475024230452332,-0.14475024230452332,7.765428122082329,0.6065732591476467,7.7890824259305464,78.00604745495396,9.885316715270408,0.7721620345228803,9.915428420838056,0.07795373030462707,-0.006998215760214994,0.117148340449049
0.1,39.5490523413552,-119.869795140407,1495.242465648,-1.927907047915e-06,2.14676249378803e-05,-0.170753556994581,-7.4078775510973,-2.55938732187318,-0.0242893647001441,-2.81889398858627,41.4681019365937,0.9107076207134859,-1495.3270774710597,-0.0601705796196847,0.005413065533457199,0.986041473387718,-0.155156113882374,-0.029549192896299797,-0.117268885561023,-2.8277212066541804,-0.129052452966312,-0.0007405079814221983,0.0390410074148115,-0.780258976529426,0.07668972158856621,9.64591747693643,-0.0601581011308607,0.005499450007238699,0.986043923762015,-0.155139482115716,-0.0297192521925973,-0.11719756830531798,-2.82773638038831,3.5601181736115222e-307,-0.5462955786813339,0.0,0.0,-7.510085072032011,-2.46308693041041,0.014333841028417497,-0.14600143598469797,0.0034900085416121,0.0310667024978358,-0.469496036775349,0.106322934099451,-0.14020727509165198,0.552631886549207,11.782840131777402,32.1442491997292,-0.398658147336971,-17.7210552153415,-0.398658147336971,7.650697456664019,7.68773664351442,-6.23216798999889,95.21701882460108,177.662709716844,1.9149345942451688,-7.527776533288449,7.767521743475532,0.2490990943097448,-0.24129412879140233,-0.752422155360654,0.006861802989988064,-2.46308693041041,-7.510085072032011,0.014333841028417497,4.3985327071832065,-0.0310667024978358,4.398517533449077,7.9036441005227225,-0.02418570216038729,-0.003060060190128915,7.903681105403774,0.398658147336971,-6.23216798999889,7.68773664351442,7.677734121032354,-6.23216798999889,7.68773664351442,7.1567162754892895,-0.2020626735635018,7.159568225242421,-0.028226493753858137,0.106322934099451,-0.469496036775349,-0.14020727509165198,0.41373624971764006,0.2460760259205651,-0.14020727509165198,0.41448761973135806,0.49161618584027955,0.7678159888701983,4.6323227827991555,-0.061410444643837964,-0.7653562242860292,-0.11802408195627617,-0.11802408195627617,7.712114822741494,0.5919562821242759,7.734799756884173,78.01290925794395,9.81831298040398,0.7536210471703546,9.847193227712527,0.07660646493237283,-0.008209435076482188,-0.14020727509165198
0.2,39.5490501755889,-119.86980357899,1495.24870843615,-4.206719753630539e-06,1.25299373390043e-05,-0.16833507704839604,-7.50080004835281,-2.5638116496627994,-0.0222573891813155,-2.82743338823081,41.2247675170384,0.145678367974589,-1495.3335685552997,-0.0609488398311321,-0.0011754438227593,0.985887069358968,-0.15590603744476303,-0.016807912359499,-0.12083828273608702,-2.82690311013273,-0.0511717514204526,0.0206374269182441,0.0518780291585558,-0.78187329553409,0.006573133092148301,9.78214299309785,-0.0609442832177088,-0.0011040211428972,0.985891478424777,-0.15589445325989199,-0.0169488204952227,-0.120806977202919,-2.8269060413412403,0.0,-0.53603684202009,0.0,0.0,-7.55243019764271,-2.4692884611057,0.0107404359096634,-0.0577515196431613,0.0412554025004085,0.013214734217828,-0.45071228751594206,-0.143723945185613,0.0988422196175659,0.43605811868685196,7.55288823809396,31.3180685024924,0.106244355360433,-12.9466458436225,0.106244355360433,7.24797519131142,7.06297413146005,-6.30221369643408,93.3236962448997,144.609110826885,1.3428315711688896,-7.185008528863988,7.309414763739717,0.18476200796726683,-0.48462854834669855,-1.517451408099551,0.013104591140063349,-2.4692884611057,-7.55243019764271,0.0107404359096634,4.397702368136137,-0.013214734217828,4.397699436927627,7.94584664814342,-0.01041338577211004,-0.001310543768522447,7.945853471743313,-0.106244355360433,-6.30221369643408,7.06297413146005,7.061695490625799,-6.30221369643408,7.06297413146005,7.155233397054493,-0.19953596299267443,7.158015057741315,-0.027879490680081137,-0.143723945185613,-0.45071228751594206,0.0988422196175659,0.4730645689397058,0.0028376313116089957,0.0988422196175659,0.4732021790649919,0.10783988290244377,0.8129186072491827,4.6325002185579525,-0.06487400295149993,-0.8103258762701582,-0.091297921608029,-0.091297921608029,7.658908875364948,0.577134062593568,7.680622949172139,78.01915204609402,9.751356619092409,0.7348096384169756,9.77900307380194,0.075212461115895,-0.009420654392749384,0.0988422196175659
0.30000000000000004,39.5490476911654,-119.86981280729302,1495.25513823883,-6.430386795685891e-06,3.666197775900325e-06,-0.16850399903971203,-7.581062169157941,-2.51495208676701,-0.004909935181112887,-2.82743338823081,40.97450139543891,-0.6330057891431214,-1495.3399691840903,-0.0609474161985204,-0.004312963198255801,0.9857840893154071,-0.156514067886583,-0.010654059048587898,-0.121813088775939,-2.8260299669518703,-0.006317791472094792,-0.017474692134523753,0.026984252068775055,-0.8856921635063513,-0.014086958851799612,9.895532470787739,-0.0609433455112439,-0.004317107032531501,0.9857845477032491,-0.156512571560545,-0.010646094101554801,-0.12180496004521202,-2.82603177262525,1.0079247079834764e-299,-0.499148565931397,0.0,0.0,-7.598284820948161,-2.4865607595970105,0.018183919333544202,-0.025901383154615234,-0.023034826025220678,-0.002985462732837006,-0.44614890013684805,-0.22962820884584403,0.07395826052982574,-0.019842965686793643,8.1079766132509,31.954615346161205,0.24552856336535042,-1.0041483317786792,0.24552856336535042,7.748663406427401,7.748639459651801,-6.318363382393911,93.88312780487982,176.19492153427203,0.4042394692630291,-7.757914753706592,7.7684394104793295,0.052059635274513356,-0.7348946699461933,-2.2961355652172615,0.01953439382009492,-2.4865607595970105,-7.598284820948161,0.018183919333544202,4.396828099420146,0.002985462732837006,4.396826293746766,7.994803603085038,-0.005655043534573245,-0.0007073397762094574,7.994805603103735,-0.24552856336535042,-6.318363382393911,7.748639459651801,7.743845495109895,-6.318363382393911,7.748639459651801,7.155382793885898,-0.19754611828519172,7.1581092053619795,-0.02760103222480335,-0.22962820884584403,-0.44614890013684805,0.07395826052982574,0.49538421173870595,-0.0798275525811154,0.07395826052982574,0.4953673288169809,-0.1036957407944768,0.8610746073863085,4.621565829260593,-0.07809803601410886,-0.85752561259488,-0.06490472211307907,-0.06490472211307907,7.6058835712351,0.5621103863687139,7.626626579664667,78.02558184877405,9.684642643556316,0.7157404090171147,9.71105491007488,0.07377056520655019,-0.010598623571341816,0.07395826052982574
0.4,39.5490454828555,-119.869821348199,1495.2613381406702,-8.61531854960635e-06,-5.06175588750021e-06,-0.168946148884677,-7.643779370870921,-2.46780470490828,0.0106533466899018,-2.82743338823081,40.7414109664507,-1.3618005735618497,-1495.34633661294,-0.057045580574224,-0.0026983830246342,0.985970769297545,-0.156845539381025,-0.0126555776517593,-0.11358112658862,-2.8253623953250395,0.0623833354610526,-0.128744888274648,0.038000385763448996,-0.871873349250506,-0.04059751797124431,9.78680779815493,-0.0570497583032191,-0.0027040450991143,0.9859692408272112,-0.156852256426805,-0.012646451180647202,-0.113591022970826,-2.82534885258378,0.0,-0.460354702577359,0.0,0.0,-7.641763032738872,-2.50546804605034,0.0210698459791146,0.05920588844413971,-0.145829700928062,0.015877815726186,-0.42106700374748407,-0.255710952809391,-0.057097642750055196,0.46376103890735404,2.98603359931809,31.6221436037181,0.04062466096395831,-6.551510359191101,0.04062466096395831,7.42982130436344,7.3752676454529,-6.318091892219469,91.05536892265621,81.4507668436909,-0.7507218219316392,-9.060197550420222,9.091246499054185,-0.0826704706968919,-0.967985098934399,-3.02493034963599,0.025734295660186035,-2.50546804605034,-7.641763032738872,0.0210698459791146,4.396145179378676,-0.015877815726186,4.396158722119936,8.04200788476724,-0.004643237582111492,-0.000577372856715399,8.04200922520695,-0.04062466096395831,-6.318091892219469,7.3752676454529,7.3707748316763535,-6.318091892219469,7.3752676454529,7.157208442711399,-0.19616161514582434,7.1598960936368305,-0.027400699819273577,-0.255710952809391,-0.42106700374748407,-0.057097642750055196,0.4797122224700828,-0.11207897503271558,-0.057097642750055196,0.47978594694078447,0.015610544230153539,0.905289645145112,4.609310680852758,-0.0931505562775782,-0.9004844893012541,-0.03884448390417907,-0.03884448390417907,7.553111348234461,0.5468887005127618,7.572884410155535,78.03178175061414,9.618211479764899,0.6964138266881368,9.643390704906844,0.07227961636381024,-0.011743342607634294,-0.057097642750055196
0.5,39.5490431561491,-119.86983084629,1495.2682139172002,-1.07070128913946e-05,-1.33094507463081e-05,-0.17227162540074303,-7.6798646221276705,-2.4716742367620603,-0.0028038772257576,-2.8197695169329,40.525006878122305,-2.0474482391267705,-1495.35267635933,-0.0486405385967849,0.0019863820665999,0.98627223019216,-0.157756368944818,-0.019312462853249,-0.0954634114632722,-2.82345057408278,0.0237555846794454,-0.212030995962305,-0.0214671478684207,-0.880822830514066,0.0913258601735274,9.82619100071565,-0.048998425952500806,0.0018784453154032,0.9862574105434171,-0.157771031383117,-0.019256530258472505,-0.0962057455933863,-2.82341482978867,-9.785978320356312e-296,-0.449651657992345,0.0,0.0,-7.676991050131811,-2.51912090469723,0.0231122339116834,0.04567993662278651,-0.23679112300637403,0.06788464183164071,-0.34011399309598206,-0.15278694284831804,-0.0899926803491181,-0.6634593895068671,6.507224149086181,31.491313212638403,0.0948243118609259,-4.81473903309138,0.0948243118609259,7.201484364925851,7.12171406542646,-6.30063859969953,95.6205023276588,175.931224756748,-0.7092960067928258,-10.15308988679108,10.177835480813766,-0.0697467953832982,-1.184389187262795,-3.7105780152009107,0.032610072190209394,-2.51912090469723,-7.676991050131811,0.0231122339116834,4.394211156583566,-0.06788464183164071,4.394246900877677,8.079732754065772,0.008963211660198311,0.0011093446102957314,8.079737725711555,-0.0948243118609259,-6.30063859969953,7.12171406542646,7.120629393879499,-6.30063859969953,7.12171406542646,7.1607500484403,-0.19545175059777567,7.163416966996232,-0.027288095957141,-0.15278694284831804,-0.34011399309598206,-0.0899926803491181,0.3708399760658605,-0.038718088228900924,-0.0899926803491181,0.3702315116526467,0.50977167587623,0.9414428766705071,4.613083940642011,-0.09333643952958566,-0.936804674993448,-0.013117208154102666,-0.013117208154102666,7.50066351939919,0.531472113771145,7.5194691194899,78.03865752714417,9.552265487023256,0.6768418176020325,9.576214846202568,0.07073845316045865,-0.012854811487044177,-0.0899926803491181
0.6000000000000001,39.549041044691705,-119.86983905240501,1495.2753865864101,-1.2853065890927802e-05,-2.171474966423151e-05,-0.176940642503298,-7.70760145762798,-2.4819599014203404,-0.02709464863539013,-2.8103055556500904,40.2630123065632,-2.878622548202611,-1495.3602403178302,-0.03939988820030429,0.003646112001798301,0.9864351701886571,-0.15929891946723504,-0.019805174024819797,-0.07664444854850157,-2.82061826224548,-0.008936216565176465,-0.2528974149494459,0.06294238390721531,-0.7402205574544171,0.11025124946817176,9.694823615925023,-0.039337900671410395,0.0036533924739210006,0.9864654302875111,-0.15913882515944502,-0.0197516587545254,-0.07652965188710878,-2.8209481949465,-7.716048186034545e-291,-0.436035315415611,0.0,0.0,-7.700823917959901,-2.51776488156709,0.02380966641785391,-0.03580109100334222,-0.23467743741870997,0.044347537921843705,-0.16535901967494954,-0.05113717941804425,0.08590667994001208,-0.5531543417078738,6.343051874669065,32.146973051081005,-0.03596315197478587,5.673522230774276,-0.03596315197478587,7.24123936715084,7.2198506802399,-6.28888341918714,96.9617137986864,177.59631527786303,0.2991504215504269,-10.235348920915326,10.239719649853518,0.029218865578345188,-1.4463837588219022,-4.541752324276751,0.03978274140013127,-2.51776488156709,-7.700823917959901,0.02380966641785391,4.391744521741396,-0.044347537921843705,4.391414589040377,8.10187684247888,0.037691425819102786,0.004652150932332159,8.101964515737885,0.03596315197478587,-6.28888341918714,7.2198506802399,7.219733471766698,-6.28888341918714,7.2198506802399,7.166042771091327,-0.19548637748349457,7.168708664807901,-0.027272779892473654,-0.05113717941804425,-0.16535901967494954,0.08590667994001208,0.1730484092676179,0.00358671948172945,0.08590667994001208,0.17137688733177686,0.36288500999166895,0.9644466274101595,4.6359378594638,-0.07366122124386747,-0.9616295136941737,0.012277102685011105,0.012277102685011105,7.448610000863943,0.5158634032852271,7.466452035325705,78.04583019635409,9.486846020396827,0.6570241526885136,9.509570345285596,0.06914592111874375,-0.013933030174340721,0.08590667994001208
0.7000000000000001,39.549038723585,-119.869848292994,1495.2884658083203,-1.53524792780992e-05,-3.1438051152728205e-05,-0.17944432357066697,-7.734139929535979,-2.52910899028051,-0.05006660845129672,-2.80998009571087,40.0072660423788,-3.6842376419264706,-1495.3729850282202,-0.03061723573008938,0.004053139371537701,0.986666125628949,-0.159820227760357,-0.01780929457536329,-0.05915927180618885,-2.8198917482853,0.00756354732343527,-0.2133287169679846,-0.01794088517270902,-0.7794194808378946,0.03706388249597725,9.74407466775194,-0.028013844086494894,0.0041496856737274004,0.9867006634810371,-0.160058076217382,-0.0171825911104815,-0.05398040441998578,-2.81950894815753,5.592431391769038e-288,-0.42057975345574694,0.0,0.0,-7.700134632597319,-2.51682674403683,0.02635483185890921,-0.0011709196757848667,-0.1754202204128756,0.0035027594790342925,0.07494871758010846,-0.03517930143949417,-0.04380083413707135,1.110356215618697,13.045846882088185,31.071145237631598,0.16968904026967924,2.4980018054066022e-15,0.16968904026967924,7.449788272324528,7.44978827232453,-6.30063859969953,94.77681946971003,178.48730777146,0.2114420211089284,-10.011902589996998,10.014135069983787,0.021115925987825888,-1.7021300230062977,-5.34736741800061,0.05286196331030624,-2.51682674403683,-7.700134632597319,0.02635483185890921,4.390305274952427,-0.0035027594790342925,4.390688075080197,8.100863401515458,0.050023690498309126,0.006175027549549063,8.101017850839712,-0.16968904026967924,-6.30063859969953,7.44978827232453,7.448653633486796,-6.30063859969953,7.44978827232453,7.173116959106082,-0.19633562629748993,7.175803410571454,-0.02736420159165354,-0.03517930143949417,0.07494871758010846,-0.04380083413707135,-0.059958906790405414,-0.05709485977890769,-0.04380083413707135,-0.06013412774647464,-0.028719483710887443,0.9598991480230338,4.649861069252317,-0.059981385520984955,-0.958023281432309,0.03733844425118639,0.03733844425118639,7.3970190401871445,0.5000650278782565,7.413902866439378,78.05890941826426,9.422716551145173,0.637009447892148,9.44422406764733,0.06750088120259985,-0.014977998600437449,-0.04380083413707135
0.8,39.5490363565677,-119.86985748373499,1495.3000838932903,-1.7939718772639503e-05,-4.1466165500230103e-05,-0.180663885721899,-7.758689148716221,-2.57928061705622,-0.0645393678453984,-2.80998009571087,39.7674843787051,-4.43276096311188,-1495.38482546183,-0.021171589025147396,0.0037497543493164,0.986905656192592,-0.159812461784908,-0.0141632375671304,-0.0406094228865149,-2.8201681881866802,0.015322087288839204,-0.0644976250462165,0.0257582992763376,-0.7222166746207939,0.020770823372688697,9.57302035812985,-0.0214312576432838,0.0037479120754625003,0.9869075556225371,-0.159812236646633,-0.014246560970732298,-0.04111690550501391,-2.82022129931396,0.0,-0.42438968013008604,0.0,0.0,-7.678118878531501,-2.50796742479686,0.0227392216938669,0.0342147303535755,-0.06647860352315,-0.04226514387948611,0.234919912836609,0.0192641913267592,-0.138762884357807,0.43440345660426594,11.0949253113638,31.189899247747096,0.4132979791427401,2.7494695835859395,0.4132979791427401,7.475629453425281,7.4630851605953294,-6.334087657858481,94.57147611427,162.05210948709203,0.2550403410025302,-8.963267485349858,8.96689520343963,0.0284462720367719,-1.941911686680001,-6.09589073918602,0.06448004828030207,-2.50796742479686,-7.678118878531501,0.0227392216938669,4.391017626108857,0.04226514387948611,4.390964514981577,8.077209988443771,0.045704696566171155,0.005658415324678631,8.077339296866514,-0.4132979791427401,-6.334087657858481,7.4630851605953294,7.45341863726107,-6.334087657858481,7.4630851605953294,7.181997890125155,-0.19806961507618387,7.184728614650563,-0.027571634668920285,0.0192641913267592,0.234919912836609,-0.138762884357807,-0.2289776933914227,-0.05592575832098809,-0.138762884357807,-0.22704597781508523,-0.3973102006273864,0.9278095795974107,4.656880318929884,-0.051475024103528465,-0.9263805578088657,0.06206680942451173,0.06206680942451173,7.345956946053074,0.484079148159292,7.361889436479472,78.07052750323426,9.359063709310403,0.6167375634301451,9.379362384356238,0.0658022192801221,-0.015989716645152176,-0.138762884357807
0.8999999999999999,39.5490341392768,-119.869865885974,1495.30526885979,-2.03026118039429e-05,-5.064555810321739e-05,-0.18045006768685,-7.788958800809478,-2.5779711168952097,-0.04923415891342372,-2.80998009571087,39.565836313164404,-5.0521191233276594,-1495.38926929829,-0.0190758780453615,0.0032835042009848,0.987026170962084,-0.159388515705072,-0.0125784429650193,-0.0366211104306832,-2.82115978499368,-0.05371421266632066,0.010809997425584663,-0.04409015700903361,-0.6818770149104851,-0.006434055244206724,9.6034566603215,-0.019062147344090702,0.0033146061721988,0.987017837261043,-0.159440571107055,-0.0126316636883488,-0.0365746576837446,-2.8210531450345897,-2.9320446695278052e-282,-0.448258270026193,0.0,0.0,-7.654188142590969,-2.5031120681715104,0.016774120345106107,0.0391600395367466,-0.0182209645143123,0.047102623441084575,0.31242466541829494,0.02380179814339263,-0.030688673292103154,0.3567500093457032,6.402539250432749,31.549892132482597,0.32999517810463197,-5.208236186077242e-17,0.32999517810463197,7.530000209808351,7.53000020980835,-6.335536530096219,92.9554771701747,177.72197972137573,0.023056367012539204,-7.931349883070437,7.931383395331563,0.0029069833516450565,-2.143559752220696,-6.715248899401799,0.06966501477995735,-2.5031120681715104,-7.654188142590969,0.016774120345106107,4.391849471829486,-0.047102623441084575,4.391956111788577,8.053003556460846,0.03605367713561636,0.004477017301641814,8.053084263063813,-0.32999517810463197,-6.335536530096219,7.53000020980835,7.519684016647407,-6.335536530096219,7.53000020980835,7.192705520315753,-0.20075814813561801,7.195506690707997,-0.027904109073034238,0.02380179814339263,0.31242466541829494,-0.030688673292103154,-0.3040109308078252,-0.07584887016925212,-0.030688673292103154,-0.30570915358561057,0.30346872392043794,0.8922962241225697,4.6604640726628395,-0.04631158169953068,-0.8910935915962379,0.08646218706122169,0.08646218706122169,7.295487820350294,0.46790765364124304,7.310477420060576,78.07571246973392,9.29538118335053,0.5961739785337167,9.314479843580523,0.06404885655809649,-0.01696818411095429,-0.030688673292103154
