rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,speed,speed2d,direction,northsouth,westeast,updown,temperature,pitch,roll,pressure,humidity,heading,levelx,levely,levelz
1747777143822190710,,23282,,1747777143,821799516,'',1.059999942779541,0.0,29.0,-0.5,-0.9200000166893005,-0.12999999523162842,18.0,-2.2,2.0,862.3699951171875,51.63999938964844,38.0,nan,0.0,0.0
1747777143828216272,,23283,,1747777143,827765703,'',1.059999942779541,0.0,29.0,-0.5,-0.9200000166893005,-0.12999999523162842,18.0,-2.6,0.0,862.3699951171875,51.84000015258789,33.0,nan,0.0,0.0
1747777143931477873,,23284,,1747777143,931020736,'',1.059999942779541,0.0,24.0,-0.4699999988079071,-1.0399999618530273,-0.10000000149011612,18.649999618530273,-1.3,-1.1,862.3599853515625,51.83000183105469,32.0,nan,0.0,0.0
1747777144021411714,,23285,,1747777144,20890951,'',1.159999966621399,0.0,27.0,-0.5199999809265137,-1.0299999713897705,-0.0,18.649999618530273,-1.3,-1.1,862.3599853515625,51.83000183105469,32.0,nan,0.0,0.0
1747777144034242500,,23286,,1747777144,33788204,'',1.159999966621399,0.0,27.0,-0.5199999809265137,-1.0299999713897705,-0.0,18.6299991607666,0.9,-2.1,862.3499755859375,51.849998474121094,35.0,nan,0.0,0.0
1747777144124355020,,23287,,1747777144,123976469,'',1.25,0.0,37.0,-0.7300000190734863,-0.9700000286102295,-0.30000001192092896,18.690000534057617,0.9,-2.1,862.3499755859375,51.68000030517578,35.0,nan,0.0,0.0
1747777144130215812,,23288,,1747777144,129771232,'',1.25,0.0,37.0,-0.7300000190734863,-0.9700000286102295,-0.30000001192092896,18.690000534057617,4.4,1.1,862.3499755859375,51.68000030517578,49.0,nan,0.0,0.0
1747777144220310508,,23289,,1747777144,219907045,'',1.0099999904632568,0.0,53.0,-0.800000011920929,-0.9700000286102295,-0.30000001192092896,18.690000534057617,4.4,1.1,862.3499755859375,51.68000030517578,49.0,nan,0.0,0.0
1747777144233372919,,23290,,1747777144,232870817,'',1.0099999904632568,0.0,53.0,-0.800000011920929,-0.9700000286102295,-0.20999999344348907,18.610000610351562,2.2,2.0,862.3599853515625,51.97999954223633,45.0,nan,0.0,0.0
1747777144323413324,,23291,,1747777144,322986841,'',1.059999942779541,0.0,37.0,-0.6399999856948853,-0.8399999737739563,-0.10000000149011612,18.59000015258789,2.2,2.0,862.3599853515625,52.0099983215332,45.0,nan,0.0,0.0
1747777144329372802,,23292,,1747777144,328801870,'',1.059999942779541,0.0,37.0,-0.6399999856948853,-0.8399999737739563,-0.10000000149011612,18.59000015258789,-2.6,2.4,862.3699951171875,52.0099983215332,38.0,nan,0.0,0.0
1747777144419339128,,23293,,1747777144,418792247,'',1.2799999713897705,0.0,31.0,-0.6399999856948853,-0.8399999737739563,-0.10000000149011612,18.59000015258789,-2.6,2.4,862.3699951171875,52.0099983215332,38.0,nan,0.0,0.0
1747777144432500718,,23294,,1747777144,431991815,'',1.2799999713897705,0.0,31.0,-0.6600000262260437,-1.0800000429153442,-0.1599999964237213,18.65999984741211,-1.7,4.0,862.3400268554688,51.77000045776367,43.0,nan,0.0,0.0
1747777144522466050,,23295,,1747777144,521996974,'',1.1299999952316284,0.0,31.0,-0.5699999928474426,-0.9599999785423279,-0.1899999976158142,18.600000381469727,-1.7,4.0,862.3400268554688,51.77000045776367,43.0,nan,0.0,0.0
1747777144528216952,,23296,,1747777144,527866363,'',1.1299999952316284,0.0,31.0,-0.5699999928474426,-0.9599999785423279,-0.1899999976158142,18.600000381469727,3.9,3.9,862.3599853515625,51.880001068115234,51.0,nan,0.0,0.0
1747777144630651200,,23297,,1747777144,629992246,'',1.1299999952316284,0.0,26.0,-0.550000011920929,-1.1299999952316284,-0.20999999344348907,18.68000030517578,2.9,1.8,862.3599853515625,51.790000915527344,45.0,nan,0.0,0.0
1747777144720295144,,23298,,1747777144,719846248,'',0.9599999785423279,0.0,17.0,-0.2800000011920929,-1.1299999952316284,-0.20999999344348907,18.68000030517578,2.9,1.8,862.3599853515625,51.790000915527344,45.0,nan,0.0,0.0
1747777144732156813,,23299,,1747777144,731894493,'',0.9599999785423279,0.0,17.0,-0.2800000011920929,-1.1299999952316284,-0.1899999976158142,18.790000915527344,-3.3,-0.3,862.3599853515625,51.400001525878906,32.0,nan,0.0,0.0
1747777144822366988,,23300,,1747777144,821989297,'',0.20999999344348907,0.0,50.0,-0.1599999964237213,-0.12999999523162842,-0.05000000074505806,19.0,-3.3,-0.3,862.3599853515625,51.400001525878906,32.0,nan,0.0,0.0
1747777144828233339,,23301,,1747777144,827889204,'',0.20999999344348907,0.0,50.0,-0.1599999964237213,-0.12999999523162842,-0.05000000074505806,19.0,-3.7,0.1,862.3599853515625,50.63999938964844,34.0,nan,0.0,0.0
1747777144931745379,,23302,,1747777144,931133508,'',0.20999999344348907,0.0,352.0,0.07999999821186066,-0.5699999928474426,-0.18000000715255737,18.899999618530273,-1.6,2.0,862.3499755859375,51.0,40.0,nan,0.0,0.0
1747777145021429562,,23303,,1747777145,20883560,'',0.800000011920929,0.0,351.0,0.11999999731779099,-0.7900000214576721,-0.0,18.899999618530273,-1.6,2.0,862.3499755859375,51.0,40.0,nan,0.0,0.0
1747777145027425519,,23304,,1747777145,26949644,'',0.800000011920929,0.0,351.0,0.11999999731779099,-0.7900000214576721,-0.0,18.780000686645508,0.5,-0.1,862.3599853515625,51.470001220703125,38.0,nan,0.0,0.0
1747777145130425329,,23305,,1747777145,130084276,'',1.0199999809265137,0.0,359.0,0.009999999776482582,-1.0199999809265137,-0.009999999776482582,18.729999542236328,1.2,-1.3,862.3400268554688,51.560001373291016,39.0,nan,0.0,0.0
1747777145220236196,,23306,,1747777145,219856023,'',1.2400000095367432,0.0,2.0,-0.029999999329447746,-1.0199999809265137,-0.009999999776482582,18.729999542236328,1.2,-1.3,862.3400268554688,51.560001373291016,39.0,nan,0.0,0.0
1747777145232413091,,23307,,1747777145,231968402,'',1.2400000095367432,0.0,2.0,-0.029999999329447746,-1.0199999809265137,-0.07000000029802322,18.709999084472656,1.8,3.3,862.3699951171875,51.630001068115234,47.0,nan,0.0,0.0
1747777145322356256,,23308,,1747777145,321950435,'',1.2200000286102295,0.0,353.0,0.15000000596046448,-1.2000000476837158,-0.15000000596046448,18.600000381469727,1.8,3.3,862.3699951171875,51.630001068115234,47.0,nan,0.0,0.0
1747777145328193827,,23309,,1747777145,327832460,'',1.2200000286102295,0.0,353.0,0.15000000596046448,-1.2000000476837158,-0.15000000596046448,18.600000381469727,4.2,3.8,862.3400268554688,51.93000030517578,50.0,nan,0.0,0.0
1747777145431538515,,23310,,1747777145,431054353,'',1.2200000286102295,0.0,8.0,-0.25,-1.649999976158142,-0.10999999940395355,18.510000228881836,2.7,4.8,862.3499755859375,52.34000015258789,49.0,nan,0.0,0.0
1747777145521439275,,23311,,1747777145,520938158,'',1.2999999523162842,0.0,11.0,-0.23999999463558197,-1.2599999904632568,-0.0,18.510000228881836,2.7,4.8,862.3499755859375,52.34000015258789,49.0,nan,0.0,0.0
1747777145527214545,,23312,,1747777145,526892662,'',1.2999999523162842,0.0,11.0,-0.23999999463558197,-1.2599999904632568,-0.0,18.6299991607666,-6.3,2.8,862.3400268554688,51.93000030517578,35.0,nan,0.0,0.0
1747777145629499224,,23313,,1747777145,629080533,'',1.1100000143051147,0.0,14.0,-0.25999999046325684,-1.0700000524520874,-0.14000000059604645,18.649999618530273,-1.2,5.5,862.3499755859375,51.880001068115234,45.0,nan,0.0,0.0
1747777145730519132,,23314,,1747777145,730069875,'',1.1100000143051147,0.0,18.0,-0.2800000011920929,-0.8700000047683716,-0.20999999344348907,18.670000076293945,1.5,4.9,862.3499755859375,51.75,48.0,nan,0.0,0.0
1747777145820446455,,23315,,1747777145,819957494,'',1.5099999904632568,0.0,28.0,-0.699999988079071,-0.8700000047683716,-0.20999999344348907,18.670000076293945,1.5,4.9,862.3499755859375,51.75,48.0,nan,0.0,0.0
1747777145833483314,,23316,,1747777145,832993507,'',1.5099999904632568,0.0,28.0,-0.699999988079071,-0.8700000047683716,-0.27000001072883606,18.719999313354492,-1.9,4.8,862.3499755859375,51.58000183105469,43.0,nan,0.0,0.0
1747777145929441945,,23317,,1747777145,929059505,'',1.5399999618530273,0.0,25.0,-0.6399999856948853,-1.3700000047683716,-0.3100000023841858,18.729999542236328,-1.0,5.1,862.3400268554688,51.52000045776367,44.0,nan,0.0,0.0
1747777146031487716,,23318,,1747777146,31121730,'',1.5399999618530273,0.0,19.0,-0.36000001430511475,-1.090000033378601,-0.23999999463558197,18.889999389648438,-1.9,1.0,862.3599853515625,51.150001525878906,39.0,nan,0.0,0.0
1747777146121478437,,23319,,1747777146,121069192,'',1.4500000476837158,0.0,7.0,-0.18000000715255737,-1.4199999570846558,-0.0,18.889999389648438,-1.9,1.0,862.3599853515625,51.150001525878906,39.0,nan,0.0,0.0
1747777146127364489,,23320,,1747777146,126989603,'',1.4500000476837158,0.0,7.0,-0.18000000715255737,-1.4199999570846558,-0.0,18.739999771118164,-1.9,1.7,862.3499755859375,51.54999923706055,39.0,nan,0.0,0.0
1747777146229638602,,23321,,1747777146,229204654,'',1.1200000047683716,0.0,359.0,0.019999999552965164,-1.1100000143051147,-0.11999999731779099,18.760000228881836,-2.8,1.2,862.3499755859375,51.619998931884766,35.0,nan,0.0,0.0
1747777146331747743,,23322,,1747777146,331199407,'',1.1200000047683716,0.0,23.0,-0.5899999737739563,-1.3600000143051147,-0.3799999952316284,18.700000762939453,-2.5,1.4,862.3400268554688,51.68000030517578,37.0,nan,0.0,0.0
1747777146421465248,,23323,,1747777146,421045064,'',0.9100000262260437,0.0,353.0,0.10000000149011612,-0.8899999856948853,-0.0,18.700000762939453,-2.5,1.4,862.3400268554688,51.68000030517578,37.0,nan,0.0,0.0
1747777146427358341,,23324,,1747777146,427014350,'',0.9100000262260437,0.0,353.0,0.10000000149011612,-0.8899999856948853,-0.0,18.760000228881836,-2.2,-0.1,862.3599853515625,51.54999923706055,35.0,nan,0.0,0.0
1747777146530561248,,23325,,1747777146,530153036,'',0.8799999952316284,0.0,337.0,0.3400000035762787,-0.8100000023841858,-0.07999999821186066,18.979999542236328,-4.0,-1.4,862.3400268554688,50.779998779296875,30.0,nan,0.0,0.0
1747777146620467641,,23326,,1747777146,620041370,'',1.4500000476837158,0.0,332.0,0.6800000071525574,-0.8100000023841858,-0.07999999821186066,18.979999542236328,-4.0,-1.4,862.3400268554688,50.779998779296875,30.0,nan,0.0,0.0
1747777146632387364,,23327,,1747777146,632096767,'',1.4500000476837158,0.0,332.0,0.6800000071525574,-0.8100000023841858,-0.2199999988079071,18.799999237060547,-6.0,-2.3,862.3499755859375,51.369998931884766,26.0,nan,0.0,0.0
1747777146722604788,,23328,,1747777146,722120046,'',1.5800000429153442,0.0,341.0,0.5199999809265137,-1.4900000095367432,-0.05999999865889549,18.700000762939453,-6.0,-2.3,862.3499755859375,51.369998931884766,26.0,nan,0.0,0.0
1747777146728414851,,23329,,1747777146,728007316,'',1.5800000429153442,0.0,341.0,0.5199999809265137,-1.4900000095367432,-0.05999999865889549,18.700000762939453,-5.1,0.5,862.3499755859375,51.720001220703125,33.0,nan,0.0,0.0
1747777146831571954,,23330,,1747777146,831225395,'',1.5800000429153442,0.0,332.0,0.6000000238418579,-1.1299999952316284,-0.11999999731779099,18.790000915527344,-5.0,2.4,862.3499755859375,51.47999954223633,36.0,nan,0.0,0.0
1747777146921491343,,23331,,1747777146,921133041,'',1.3600000143051147,0.0,325.0,0.7699999809265137,-1.1200000047683716,-0.0,18.790000915527344,-5.0,2.4,862.3499755859375,51.47999954223633,36.0,nan,0.0,0.0
1747777146927416343,,23332,,1747777146,927109956,'',1.3600000143051147,0.0,325.0,0.7699999809265137,-1.1200000047683716,-0.0,18.90999984741211,-6.6,2.2,862.3599853515625,50.959999084472656,33.0,nan,0.0,0.0
1747777147030703130,,23333,,1747777147,30189037,'',1.3200000524520874,0.0,319.0,0.8500000238418579,-0.9900000095367432,-0.20999999344348907,18.780000686645508,-6.6,1.9,862.3599853515625,51.470001220703125,33.0,nan,0.0,0.0
1747777147120568710,,23334,,1747777147,120056629,'',1.3799999952316284,0.0,317.0,0.9300000071525574,-0.0,-0.20999999344348907,18.780000686645508,-6.6,1.9,862.3599853515625,51.470001220703125,33.0,nan,0.0,0.0
1747777147133459856,,23335,,1747777147,133028507,'',1.3799999952316284,0.0,317.0,0.9300000071525574,-0.0,-0.09000000357627869,18.829999923706055,-6.3,1.3,862.3499755859375,51.25,34.0,nan,0.0,0.0
1747777147223680481,,23336,,1747777147,223285436,'',1.5399999618530273,0.0,314.0,1.1100000143051147,-1.0700000524520874,0.0,18.860000610351562,-6.3,1.3,862.3499755859375,51.119998931884766,34.0,nan,0.0,0.0
1747777147229504051,,23337,,1747777147,229047060,'',1.5399999618530273,0.0,314.0,1.1100000143051147,-1.0700000524520874,0.0,18.860000610351562,-6.8,1.9,862.3599853515625,51.119998931884766,33.0,nan,0.0,0.0
