rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1749504108851107796,,27750,,1749161676,752637928,"""base_link""",,-1.34638249874115e-05,-4.696457460522656e-06,-3.236161768436432e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504108890286711,,27751,,1749161676,773871256,"""base_link""",,-1.4918611943721772e-05,-8.305753022432332e-06,-3.414304554462433e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109130011831,,27752,,1749161676,890844816,"""base_link""",,-1.3896159827709199e-05,-5.823179706931118e-06,-3.091302216053009e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109167328111,,27753,,1749161676,912083816,"""base_link""",,-1.291765719652176e-05,-1.0887920111417775e-05,-3.246835470199585e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109409160980,,27754,,1749161677,34382120,"""base_link""",,-1.2771908938884735e-05,-1.1833696812391286e-05,-3.137136697769165e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109450794308,,27755,,1749161677,55750120,"""base_link""",,-1.2242596596479417e-05,-8.162769675254826e-06,-2.6287394762039187e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109690420843,,27756,,1749161677,172694496,"""base_link""",,-7.761701196432114e-06,-1.4761477708816533e-05,-3.125214576721192e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109729415254,,27757,,1749161677,193891496,"""base_link""",,-3.6968883126974106e-06,-1.4621746540069585e-05,-3.0050519108772276e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504109974252330,,27758,,1749161677,316252568,"""base_link""",,-4.275616724044085e-07,-1.659190803766251e-05,-2.9859739542007443e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110013878737,,27759,,1749161677,337525568,"""base_link""",,-1.2535040266811849e-06,-2.01290637254715e-05,-3.0473890900611876e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110250013223,,27760,,1749161677,454477872,"""base_link""",,6.4250648021698e-06,-1.8921649456024174e-05,-2.70683079957962e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110291394215,,27761,,1749161677,475763432,"""base_link""",,9.72282886505127e-06,-1.818681359291077e-05,-2.9338955879211422e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110530810661,,27762,,1749161677,592767736,"""base_link""",,1.4667156338691711e-05,-1.680407822132111e-05,-2.8616926074028015e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110569196204,,27763,,1749161677,614002736,"""base_link""",,2.269914746284485e-05,-5.171976983547214e-06,-1.984570175409317e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110808527030,,27764,,1749161677,731000784,"""base_link""",,2.008819729089737e-05,-1.730318814516068e-05,-2.577228248119354e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504110855392045,,27765,,1749161677,757566784,"""base_link""",,2.231905907392502e-05,-9.702339768409733e-06,-2.5012469291687014e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111090516878,,27766,,1749161677,874543672,"""base_link""",,2.1549119055271148e-05,-1.0705240815877918e-05,-2.6418611407279968e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111131857061,,27767,,1749161677,895810672,"""base_link""",,2.348552793264389e-05,-1.1709341406822208e-05,-2.6213642954826358e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111371582666,,27768,,1749161678,12767976,"""base_link""",,2.323960065841675e-05,-6.366074830293659e-06,-2.752658724784851e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111409715843,,27769,,1749161678,34098976,"""base_link""",,1.9175149500370025e-05,-9.662515670061116e-06,-2.8425869345664978e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111654022081,,27770,,1749161678,156423280,"""base_link""",,2.182530015707016e-05,-1.3955284841358694e-06,-2.6285308599472046e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111689009868,,27771,,1749161678,172327864,"""base_link""",,1.8432700634002688e-05,2.9681654646992645e-06,-2.9858309030532837e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111929185509,,27772,,1749161678,294616912,"""base_link""",,2.2778603434562685e-05,2.8551235795021026e-06,-2.6261115074157717e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504111968569304,,27773,,1749161678,310553912,"""base_link""",,1.4602246880531311e-05,3.2304927706718416e-06,-2.4424949288368228e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112214221969,,27774,,1749161678,432830912,"""base_link""",,1.5697957575321197e-05,9.460897743701932e-06,-2.8120002150535584e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112259051435,,27775,,1749161678,454159912,"""base_link""",,1.0844653099775315e-05,9.266665577888486e-06,-3.007086217403412e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112491304449,,27776,,1749161678,576461216,"""base_link""",,2.3769754916429522e-06,1.1951871961355206e-05,-3.222178816795349e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112533253366,,27777,,1749161678,597694216,"""base_link""",,3.157614916563034e-06,1.4512050151824948e-05,-3.4264260530471805e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112768942615,,27778,,1749161678,714666240,"""base_link""",,-4.43866029381752e-06,1.166661828756332e-05,-3.0312645435333252e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504112808937458,,27779,,1749161678,735924240,"""base_link""",,-7.55918025970459e-06,1.606705784797668e-05,-3.0297607183456425e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113048929868,,27780,,1749161678,852913032,"""base_link""",,-9.246570616960527e-06,1.0935115814208981e-05,-3.1951203942298893e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113090425637,,27781,,1749161678,874182544,"""base_link""",,-1.229178085923195e-05,8.400090783834454e-06,-3.436310291290283e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113328376862,,27782,,1749161678,991178568,"""base_link""",,-1.3827846944332124e-05,7.660554349422451e-06,-3.3998900651931767e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113368185670,,27783,,1749161679,12425568,"""base_link""",,-8.890264481306076e-06,5.512121319770809e-06,-3.2786598801612855e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113609658889,,27784,,1749161679,134753384,"""base_link""",,-1.3486307859420778e-05,2.580466680228706e-06,-3.3149567246437075e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113653515961,,27785,,1749161679,155989384,"""base_link""",,-1.1600694060325623e-05,-2.914223633706574e-06,-3.520056009292603e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113893348335,,27786,,1749161679,272956736,"""base_link""",,-1.2154091894626619e-05,-4.858282953500752e-06,-3.395208120346069e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504113931487779,,27787,,1749161679,294233736,"""base_link""",,-1.2927640974521637e-05,-9.471108019351964e-06,-2.9528245329856876e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114168593738,,27788,,1749161679,411211016,"""base_link""",,-1.1292260885238649e-05,-9.339989721775059e-06,-3.122866749763489e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114214698815,,27789,,1749161679,437829016,"""base_link""",,-5.8459836989641195e-06,-1.332289576530457e-05,-2.9604336619377138e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114449851820,,27790,,1749161679,554777064,"""base_link""",,-6.2293082475662235e-06,-1.5503221750259404e-05,-2.954601943492889e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114492312138,,27791,,1749161679,576029576,"""base_link""",,-7.086044177412987e-07,-1.4290525019168859e-05,-3.014671504497528e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114732135454,,27792,,1749161679,693063392,"""base_link""",,-1.238454505801201e-06,-1.8709965050220495e-05,-2.8756409883499145e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504114769847294,,27793,,1749161679,714336392,"""base_link""",,2.485402673482895e-06,-1.8028074502944952e-05,-2.715397477149963e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115013603909,,27794,,1749161679,836601904,"""base_link""",,3.7586066871881486e-06,-2.0480361580848698e-05,-2.737351059913635e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115050805047,,27795,,1749161679,852576904,"""base_link""",,1.2997791171073915e-06,-1.863327324390412e-05,-2.965628206729889e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115292881537,,27796,,1749161679,974848256,"""base_link""",,9.484975039958954e-06,-1.984202861785889e-05,-2.4292211234569547e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115332921040,,27797,,1749161679,996098256,"""base_link""",,7.82192498445511e-06,-1.9768923521041875e-05,-2.309434115886688e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115566581253,,27798,,1749161680,113125304,"""base_link""",,1.2031862139701844e-05,-1.7920710146427158e-05,-2.593109309673309e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115612571241,,27799,,1749161680,134380304,"""base_link""",,1.970004439353943e-05,-1.8661302328109744e-05,-2.3749518394470212e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115849142865,,27800,,1749161680,251352632,"""base_link""",,2.207072973251343e-05,-1.587981134653092e-05,-2.2666481137275694e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504115892664480,,27801,,1749161680,272579448,"""base_link""",,2.3522484302520755e-05,-2.0074237883090977e-05,-2.2289073467254635e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116131573504,,27802,,1749161680,394894008,"""base_link""",,2.5715199112892153e-05,-1.3014176487922673e-05,-2.134499251842499e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116173607782,,27803,,1749161680,416222008,"""base_link""",,2.551628351211548e-05,-1.4286123216152195e-05,-2.2761347889900204e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116409185946,,27804,,1749161680,533196312,"""base_link""",,2.8385227918624878e-05,-6.25577047467232e-06,-2.3032557964324953e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116452323316,,27805,,1749161680,554467312,"""base_link""",,2.9247549176216126e-05,-8.453848212957385e-06,-2.0024824142456055e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116692380043,,27806,,1749161680,676738360,"""base_link""",,2.8068602085113526e-05,-5.186965316534045e-06,-2.3683223128318786e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116734309782,,27807,,1749161680,692644360,"""base_link""",,2.9612258076667787e-05,-3.293500095605853e-06,-2.1957483887672424e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504116975955926,,27808,,1749161680,814992640,"""base_link""",,2.689546048641205e-05,-2.3085243999958063e-06,-2.229735553264618e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117007879728,,27809,,1749161680,830894640,"""base_link""",,2.1840524673461915e-05,1.5793852508068054e-06,-2.5859209895133972e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117250992864,,27810,,1749161680,953185712,"""base_link""",,2.186860740184784e-05,3.0644465237855885e-06,-2.5781896710395813e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117287460312,,27811,,1749161680,974516272,"""base_link""",,2.017653286457062e-05,3.7952907383441893e-06,-2.6364147663116456e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117533268737,,27812,,1749161681,96748576,"""base_link""",,1.7419713735580444e-05,7.637586444616315e-06,-2.711404860019684e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117571435760,,27813,,1749161681,112743576,"""base_link""",,1.130705252289772e-05,1.199744418263435e-05,-2.855382561683655e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117808796174,,27814,,1749161681,235069160,"""base_link""",,1.1686264723539354e-05,1.3323064148426054e-05,-3.0318778753280642e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504117851893004,,27815,,1749161681,256320160,"""base_link""",,5.8088745921850205e-06,1.3448688387870785e-05,-2.9623627662658692e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118096511188,,27816,,1749161681,373255536,"""base_link""",,6.757108960300685e-07,1.5201142430305479e-05,-3.308457136154175e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118132376874,,27817,,1749161681,394539536,"""base_link""",,-7.786378730088473e-07,1.6815787553787227e-05,-3.2093369960784914e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118368354890,,27818,,1749161681,511521352,"""base_link""",,-4.6764302998781205e-06,1.4184556901454924e-05,-3.301597237586975e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118412045103,,27819,,1749161681,532849352,"""base_link""",,-9.544315189123154e-06,1.3396228849887844e-05,-3.521111011505127e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118650078766,,27820,,1749161681,655107240,"""base_link""",,-7.3241330683231354e-06,1.4213331043720242e-05,-3.455016613006592e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749504118689576687,,27821,,1749161681,671058056,"""base_link""",,-8.154100179672241e-06,9.682302922010417e-06,-3.6506789922714234e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
