rosbagTimestamp,layout,dim,data_offset,data
1726109485538382925,,[],0,"[0.0044954395852983, 0.21163640916347504, -1.9088479280471802]"
1726109485571324422,,[],0,"[0.013001986779272556, 0.21792402863502502, -1.9093862771987915]"
1726109485605288847,,[],0,"[0.018032871186733246, 0.21786177158355713, -1.9094748497009277]"
1726109485638084939,,[],0,"[0.027697434648871422, 0.2164738029241562, -1.9112937450408936]"
1726109485672082483,,[],0,"[0.032501716166734695, 0.21156422793865204, -1.9109699726104736]"
1726109485705364256,,[],0,"[0.03592216223478317, 0.20629534125328064, -1.9136018753051758]"
1726109485737820879,,[],0,"[0.03845217078924179, 0.19322575628757477, -1.9150125980377197]"
1726109485778842936,,[],0,"[0.0373200960457325, 0.1782180815935135, -1.9191974401474]"
1726109485803996988,,[],0,"[0.03510215878486633, 0.16966155171394348, -1.9182860851287842]"
1726109485838442870,,[],0,"[0.034876499325037, 0.14954206347465515, -1.922452688217163]"
1726109485871665548,,[],0,"[0.03920063376426697, 0.1348969042301178, -1.9259742498397827]"
1726109485904857261,,[],0,"[0.03341004624962807, 0.12287069857120514, -1.9284826517105103]"
1726109485937771991,,[],0,"[0.03420095145702362, 0.10842808336019516, -1.93265700340271]"
1726109485970860230,,[],0,"[0.028867565095424652, 0.10187125951051712, -1.9377071857452393]"
1726109486004642986,,[],0,"[0.03000100702047348, 0.09393663704395294, -1.939183235168457]"
1726109486037889590,,[],0,"[0.029908282682299614, 0.09058435261249542, -1.9430737495422363]"
1726109486071113307,,[],0,"[0.020393429324030876, 0.08612259477376938, -1.9478451013565063]"
1726109486104374536,,[],0,"[0.027528030797839165, 0.0895436480641365, -1.9487292766571045]"
1726109486139089727,,[],0,"[0.02461649663746357, 0.09372362494468689, -1.9535071849822998]"
1726109486171497090,,[],0,"[0.019806351512670517, 0.09923983365297318, -1.9555425643920898]"
1726109486204085808,,[],0,"[0.01760748401284218, 0.10276257246732712, -1.9578109979629517]"
1726109486237812775,,[],0,"[0.02657335437834263, 0.1216115951538086, -1.9594976902008057]"
1726109486270338251,,[],0,"[0.018868060782551765, 0.13028010725975037, -1.9617717266082764]"
1726109486306536413,,[],0,"[0.02434123493731022, 0.13843640685081482, -1.9621473550796509]"
1726109486339951362,,[],0,"[0.022452721372246742, 0.14613991975784302, -1.962766408920288]"
1726109486378746250,,[],0,"[0.01829887181520462, 0.14491650462150574, -1.960854172706604]"
1726109486406512205,,[],0,"[0.02274838462471962, 0.14227920770645142, -1.9600859880447388]"
1726109486437056247,,[],0,"[0.020866047590970993, 0.129834845662117, -1.9561421871185303]"
1726109486472718415,,[],0,"[0.019891666248440742, 0.11817684024572372, -1.9527145624160767]"
1726109486505297654,,[],0,"[0.016246184706687927, 0.1130731999874115, -1.9497370719909668]"
1726109486539553469,,[],0,"[0.011851360090076923, 0.10748360306024551, -1.9446754455566406]"
1726109486572262519,,[],0,"[0.0011237411526963115, 0.10958702117204666, -1.9400808811187744]"
1726109486606865969,,[],0,"[-0.0033591773826628923, 0.11243412643671036, -1.936465859413147]"
1726109486639224498,,[],0,"[-0.011075625196099281, 0.12250072509050369, -1.9297243356704712]"
1726109486681376884,,[],0,"[-0.018252093344926834, 0.1360677182674408, -1.9223648309707642]"
1726109486705832419,,[],0,"[-0.019539767876267433, 0.1417793333530426, -1.9185751676559448]"
1726109486737040229,,[],0,"[-0.020010752603411674, 0.16406701505184174, -1.908010482788086]"
1726109486769737238,,[],0,"[-0.017121046781539917, 0.1793660670518875, -1.89695405960083]"
1726109486803990832,,[],0,"[-0.012983265332877636, 0.18692731857299805, -1.8915067911148071]"
1726109486839958872,,[],0,"[-0.006532991770654917, 0.19616518914699554, -1.879703164100647]"
1726109486871797680,,[],0,"[0.0026608870830386877, 0.20069743692874908, -1.8688582181930542]"
1726109486906934575,,[],0,"[0.005802341271191835, 0.20119331777095795, -1.8628478050231934]"
1726109486937779824,,[],0,"[0.01573507860302925, 0.19957756996154785, -1.8504811525344849]"
1726109486971626036,,[],0,"[0.015128451399505138, 0.1960718184709549, -1.8438665866851807]"
1726109487004652694,,[],0,"[0.023771291598677635, 0.1947239637374878, -1.8379873037338257]"
1726109487038480541,,[],0,"[0.028750203549861908, 0.19257070124149323, -1.8302381038665771]"
1726109487079143141,,[],0,"[0.02988763526082039, 0.19224834442138672, -1.8241091966629028]"
1726109487105283114,,[],0,"[0.03025973029434681, 0.1947760134935379, -1.8208811283111572]"
1726109487138405443,,[],0,"[0.02941955253481865, 0.19649362564086914, -1.8127659559249878]"
1726109487171205935,,[],0,"[0.037534069269895554, 0.19618190824985504, -1.8022356033325195]"
1726109487204528682,,[],0,"[0.03343585878610611, 0.1948263943195343, -1.7996371984481812]"
1726109487238211176,,[],0,"[0.03525445610284805, 0.18483422696590424, -1.7894738912582397]"
1726109487271173560,,[],0,"[0.035244278609752655, 0.16631804406642914, -1.7816942930221558]"
1726109487304773567,,[],0,"[0.03874202445149422, 0.1586327850818634, -1.7771565914154053]"
1726109487338192772,,[],0,"[0.03375636041164398, 0.12660185992717743, -1.7689887285232544]"
1726109487370750673,,[],0,"[0.030477361753582954, 0.09440319240093231, -1.7615420818328857]"
1726109487405934618,,[],0,"[0.028422895818948746, 0.08189839869737625, -1.7593967914581299]"
1726109487438732721,,[],0,"[0.025115830823779106, 0.04853687435388565, -1.751316785812378]"
1726109487478712518,,[],0,"[0.022549860179424286, 0.027730753645300865, -1.7447458505630493]"
1726109487504774435,,[],0,"[0.01406415831297636, 0.01487451046705246, -1.7401090860366821]"
1726109487537389717,,[],0,"[0.011253939010202885, -0.0019660592079162598, -1.727304220199585]"
1726109487578980060,,[],0,"[-0.0008056796505115926, -0.011069238185882568, -1.7183111906051636]"
1726109487604350659,,[],0,"[-0.0003895804693456739, -0.012371686287224293, -1.7124571800231934]"
1726109487638309591,,[],0,"[-0.014321993105113506, -0.014417105354368687, -1.6974613666534424]"
1726109487671108886,,[],0,"[-0.02026127465069294, -0.010214519686996937, -1.6855733394622803]"
1726109487704330471,,[],0,"[-0.02159282937645912, -0.0072076101787388325, -1.6790943145751953]"
1726109487738237894,,[],0,"[-0.030654022470116615, -0.0017285862704738975, -1.6663669347763062]"
1726109487779162735,,[],0,"[-0.035415470600128174, 0.006384864449501038, -1.6581671237945557]"
1726109487804699425,,[],0,"[-0.0381934829056263, 0.010054525919258595, -1.653145670890808]"
1726109487837946382,,[],0,"[-0.041221532970666885, 0.019263815134763718, -1.643926739692688]"
1726109487878687921,,[],0,"[-0.03940422832965851, 0.02531210519373417, -1.6362807750701904]"
1726109487904062698,,[],0,"[-0.03870098665356636, 0.029822617769241333, -1.6320664882659912]"
1726109487938401085,,[],0,"[-0.027499210089445114, 0.035466570407152176, -1.6237131357192993]"
1726109487971093977,,[],0,"[-0.021829992532730103, 0.039118580520153046, -1.6174557209014893]"
1726109488003891359,,[],0,"[-0.023292819038033485, 0.039239075034856796, -1.6138217449188232]"
1726109488038226675,,[],0,"[-0.013028640300035477, 0.040233708918094635, -1.6074323654174805]"
1726109488071240443,,[],0,"[-0.012888682074844837, 0.039748795330524445, -1.6031309366226196]"
1726109488104775078,,[],0,"[-0.00952199287712574, 0.04018091782927513, -1.599920630455017]"
1726109488139081863,,[],0,"[-0.011284909211099148, 0.0417763814330101, -1.5950676202774048]"
1726109488171485115,,[],0,"[-0.01155034825205803, 0.04285942763090134, -1.5902796983718872]"
1726109488204887200,,[],0,"[-0.00781920738518238, 0.044298864901065826, -1.5905518531799316]"
1726109488239562928,,[],0,"[-0.011896618641912937, 0.04297177493572235, -1.5864356756210327]"
1726109488270112593,,[],0,"[-0.007986573502421379, 0.041539814323186874, -1.5859119892120361]"
1726109488307090743,,[],0,"[-0.009952753782272339, 0.03846830129623413, -1.5853803157806396]"
1726109488338757216,,[],0,"[-0.0013873763382434845, 0.03059528023004532, -1.583522915840149]"
1726109488372684789,,[],0,"[-0.00397288054227829, 0.02049233205616474, -1.584241509437561]"
1726109488406696333,,[],0,"[0.007643514312803745, 0.01709935814142227, -1.5841869115829468]"
1726109488439656578,,[],0,"[0.012716895900666714, 0.001979654422029853, -1.5850255489349365]"
1726109488478948992,,[],0,"[0.013321739621460438, -0.014485024847090244, -1.5866628885269165]"
1726109488504741453,,[],0,"[0.01151321455836296, -0.025696340948343277, -1.5854783058166504]"
1726109488537570841,,[],0,"[0.011579877696931362, -0.046246808022260666, -1.5878077745437622]"
1726109488571823629,,[],0,"[0.010614904575049877, -0.06367222219705582, -1.587838053703308]"
1726109488604914930,,[],0,"[0.0152269983664155, -0.07176467776298523, -1.587849497795105]"
1726109488638833289,,[],0,"[0.010382899083197117, -0.08657220005989075, -1.5888698101043701]"
1726109488671165992,,[],0,"[0.012279593385756016, -0.09302103519439697, -1.589153528213501]"
1726109488704419326,,[],0,"[0.01627875119447708, -0.09491156041622162, -1.5917757749557495]"
1726109488738759885,,[],0,"[0.02191510610282421, -0.09361892193555832, -1.5907210111618042]"
1726109488772538795,,[],0,"[0.024909019470214844, -0.08902187645435333, -1.592455267906189]"
1726109488804151843,,[],0,"[0.021902229636907578, -0.08478927612304688, -1.592242956161499]"
1726109488839389747,,[],0,"[0.02845924347639084, -0.06966257095336914, -1.5939980745315552]"
1726109488871841970,,[],0,"[0.025800233706831932, -0.053212203085422516, -1.5948050022125244]"
1726109488904716956,,[],0,"[0.029174774885177612, -0.04141993820667267, -1.593734860420227]"
1726109488940126095,,[],0,"[0.0240158811211586, -0.01360237505286932, -1.5947294235229492]"
1726109488970182661,,[],0,"[0.023010259494185448, 0.01039972621947527, -1.5947160720825195]"
1726109489004168913,,[],0,"[0.023636898025870323, 0.026666589081287384, -1.5956196784973145]"
1726109489039669036,,[],0,"[0.017844311892986298, 0.06161710247397423, -1.5960876941680908]"
1726109489071124360,,[],0,"[0.020034795626997948, 0.08080966770648956, -1.5972033739089966]"
1726109489105761573,,[],0,"[0.018937403336167336, 0.0932520255446434, -1.5968295335769653]"
1726109489137884022,,[],0,"[0.024809978902339935, 0.1133236512541771, -1.5971741676330566]"
1726109489179266291,,[],0,"[0.028933141380548477, 0.1252262443304062, -1.5983142852783203]"
1726109489204153758,,[],0,"[0.029931962490081787, 0.1291559338569641, -1.5977821350097656]"
1726109489237844730,,[],0,"[0.03906090557575226, 0.13260477781295776, -1.599057912826538]"
1726109489278881884,,[],0,"[0.04202597960829735, 0.12955503165721893, -1.5997215509414673]"
1726109489304052641,,[],0,"[0.041361093521118164, 0.12639035284519196, -1.5986192226409912]"
1726109489338660349,,[],0,"[0.04427894204854965, 0.119607113301754, -1.6010102033615112]"
1726109489378468171,,[],0,"[0.0403873547911644, 0.11284369230270386, -1.6022369861602783]"
1726109489403345166,,[],0,"[0.041934575885534286, 0.11025355756282806, -1.600965142250061]"
1726109489438407775,,[],0,"[0.03406225144863129, 0.10459187626838684, -1.6037204265594482]"
1726109489471338985,,[],0,"[0.030435798689723015, 0.10029594600200653, -1.6039031744003296]"
1726109489504294868,,[],0,"[0.033098895102739334, 0.0991315171122551, -1.6036567687988281]"
1726109489538058101,,[],0,"[0.026624251157045364, 0.0938553735613823, -1.604779601097107]"
1726109489571051211,,[],0,"[0.02594236098229885, 0.08880137652158737, -1.604122519493103]"
1726109489603993194,,[],0,"[0.029690755531191826, 0.08899298310279846, -1.605224370956421]"
1726109489638022663,,[],0,"[0.027441149577498436, 0.08410882949829102, -1.6048005819320679]"
1726109489672084073,,[],0,"[0.02760978601872921, 0.08372770994901657, -1.6056374311447144]"
1726109489704352454,,[],0,"[0.02848210744559765, 0.08375906199216843, -1.6058815717697144]"
1726109489737828980,,[],0,"[0.025766368955373764, 0.081931471824646, -1.6042741537094116]"
1726109489770787740,,[],0,"[0.025368884205818176, 0.08073481172323227, -1.6051018238067627]"
1726109489804297613,,[],0,"[0.025847751647233963, 0.08010437339544296, -1.6033563613891602]"
1726109489837443333,,[],0,"[0.026709940284490585, 0.07737573981285095, -1.605233907699585]"
1726109489871621169,,[],0,"[0.027355587109923363, 0.07618533819913864, -1.605576992034912]"
1726109489905749519,,[],0,"[0.02933936007320881, 0.07583676278591156, -1.6043188571929932]"
1726109489937745889,,[],0,"[0.030969711020588875, 0.07381119579076767, -1.605528473854065]"
1726109489970200198,,[],0,"[0.0321785993874073, 0.0706038773059845, -1.6049660444259644]"
1726109490006120678,,[],0,"[0.03785509243607521, 0.07032475620508194, -1.6042025089263916]"
1726109490039846633,,[],0,"[0.03597971051931381, 0.06854809820652008, -1.6047157049179077]"
1726109490070236734,,[],0,"[0.03763480484485626, 0.06791539490222931, -1.6047906875610352]"
1726109490106443751,,[],0,"[0.03814750537276268, 0.06876174360513687, -1.6053459644317627]"
1726109490141246303,,[],0,"[0.03915194422006607, 0.06719999015331268, -1.6056174039840698]"
1726109490179454239,,[],0,"[0.03637291491031647, 0.06400077790021896, -1.6065428256988525]"
1726109490204326330,,[],0,"[0.03743563964962959, 0.0627947598695755, -1.6054004430770874]"
1726109490238628381,,[],0,"[0.03647809475660324, 0.06223652884364128, -1.6067827939987183]"
1726109490271447121,,[],0,"[0.033772289752960205, 0.059248171746730804, -1.6073068380355835]"
1726109490306626180,,[],0,"[0.03432123735547066, 0.0615365132689476, -1.6062778234481812]"
1726109490336257097,,[],0,"[0.03111329674720764, 0.0575573556125164, -1.6073808670043945]"
1726109490371373606,,[],0,"[0.02245098352432251, 0.05445699021220207, -1.6067273616790771]"
1726109490404511283,,[],0,"[0.02372102439403534, 0.053431928157806396, -1.607327938079834]"
1726109490440349240,,[],0,"[0.01905868761241436, 0.055387191474437714, -1.6085258722305298]"
1726109490478336137,,[],0,"[0.013130184262990952, 0.055817484855651855, -1.6067684888839722]"
1726109490504661868,,[],0,"[0.013846286572515965, 0.0580982007086277, -1.608086109161377]"
1726109490539232237,,[],0,"[0.011442271061241627, 0.05945863202214241, -1.60639226436615]"
1726109490571959858,,[],0,"[0.012985826469957829, 0.0598180890083313, -1.6060339212417603]"
1726109490606744759,,[],0,"[0.014781535603106022, 0.060284554958343506, -1.6075688600540161]"
1726109490637672143,,[],0,"[0.019595762714743614, 0.06126070022583008, -1.6059045791625977]"
1726109490679461314,,[],0,"[0.025282012298703194, 0.06255344301462173, -1.6057413816452026]"
1726109490704661151,,[],0,"[0.026757190003991127, 0.062356941401958466, -1.6073172092437744]"
1726109490738486016,,[],0,"[0.031109172850847244, 0.06346505135297775, -1.60641348361969]"
1726109490771684835,,[],0,"[0.03517711162567139, 0.06332889199256897, -1.6066752672195435]"
1726109490807125619,,[],0,"[0.031170884147286415, 0.06045093387365341, -1.6064298152923584]"
1726109490839438095,,[],0,"[0.03598540648818016, 0.06067154183983803, -1.606885313987732]"
1726109490872439831,,[],0,"[0.03598752245306969, 0.06043883040547371, -1.607308268547058]"
1726109490904709107,,[],0,"[0.032993134111166, 0.06098097562789917, -1.6062582731246948]"
1726109490937928254,,[],0,"[0.03698347136378288, 0.06322307884693146, -1.6066869497299194]"
1726109490972856921,,[],0,"[0.03765411302447319, 0.06634391844272614, -1.6068286895751953]"
1726109491003451865,,[],0,"[0.03868543356657028, 0.06658483296632767, -1.605075716972351]"
1726109491036491588,,[],0,"[0.0412115603685379, 0.06949002295732498, -1.6067626476287842]"
1726109491078796396,,[],0,"[0.03817118704319, 0.06875444948673248, -1.6058462858200073]"
1726109491105565685,,[],0,"[0.04336507245898247, 0.06835895776748657, -1.6052526235580444]"
1726109491138703808,,[],0,"[0.03820148482918739, 0.06504219025373459, -1.6054636240005493]"
1726109491170806788,,[],0,"[0.036239612847566605, 0.06041562929749489, -1.6053731441497803]"
1726109491204454055,,[],0,"[0.039395615458488464, 0.05953514575958252, -1.6054604053497314]"
1726109491237126636,,[],0,"[0.03139844164252281, 0.05710190162062645, -1.6042989492416382]"
1726109491270043053,,[],0,"[0.027007030323147774, 0.05946249142289162, -1.6033823490142822]"
1726109491302975222,,[],0,"[0.02643507346510887, 0.06147298589348793, -1.6042171716690063]"
1726109491337119441,,[],0,"[0.021412944421172142, 0.06603819131851196, -1.6032228469848633]"
1726109491370845220,,[],0,"[0.01837705634534359, 0.07025637477636337, -1.6033345460891724]"
1726109491403928522,,[],0,"[0.01900603622198105, 0.06961612403392792, -1.6014825105667114]"
1726109491434934691,,[],0,"[0.01569017395377159, 0.07130414247512817, -1.5996736288070679]"
1726109491477880062,,[],0,"[0.010856159031391144, 0.06942307949066162, -1.600659728050232]"
1726109491505042710,,[],0,"[0.012519466690719128, 0.06782030314207077, -1.598734736442566]"
1726109491538770082,,[],0,"[0.007738036103546619, 0.06566831469535828, -1.5982288122177124]"
1726109491579064992,,[],0,"[0.011322914622724056, 0.06485963612794876, -1.5965112447738647]"
1726109491603738797,,[],0,"[0.009572481736540794, 0.06346473097801208, -1.5977421998977661]"
1726109491638355929,,[],0,"[0.007948108948767185, 0.06278425455093384, -1.5962835550308228]"
1726109491680040144,,[],0,"[0.014506230130791664, 0.06353778392076492, -1.5950427055358887]"
1726109491704736828,,[],0,"[0.014629918150603771, 0.06342080235481262, -1.595261812210083]"
1726109491735952865,,[],0,"[0.013228027150034904, 0.06338227540254593, -1.59359872341156]"
1726109491779422777,,[],0,"[0.020202694460749626, 0.06693222373723984, -1.5933928489685059]"
1726109491804547909,,[],0,"[0.02038743905723095, 0.06781242787837982, -1.5929292440414429]"
1726109491838048442,,[],0,"[0.022305460646748543, 0.06876157224178314, -1.5921554565429688]"
1726109491871237904,,[],0,"[0.023670637980103493, 0.06915141642093658, -1.5913513898849487]"
1726109491903918483,,[],0,"[0.023026272654533386, 0.06987828016281128, -1.590748906135559]"
1726109491937657553,,[],0,"[0.024555150419473648, 0.07139232009649277, -1.5900235176086426]"
1726109491978899678,,[],0,"[0.02560269646346569, 0.07408912479877472, -1.5894243717193604]"
1726109492003757849,,[],0,"[0.02335730567574501, 0.07383345067501068, -1.5891941785812378]"
1726109492037449652,,[],0,"[0.02867620810866356, 0.07360225915908813, -1.587510585784912]"
1726109492071468523,,[],0,"[0.029719969257712364, 0.0699927806854248, -1.5862162113189697]"
1726109492104465964,,[],0,"[0.026013819500803947, 0.06851901113986969, -1.5863673686981201]"
1726109492138711050,,[],0,"[0.032121144235134125, 0.06653231382369995, -1.5851688385009766]"
1726109492171512524,,[],0,"[0.033204060047864914, 0.06628046929836273, -1.5845781564712524]"
1726109492203622110,,[],0,"[0.02926260605454445, 0.06574838608503342, -1.5839370489120483]"
1726109492239184721,,[],0,"[0.030689191073179245, 0.06568512320518494, -1.582956075668335]"
1726109492271302522,,[],0,"[0.030376089736819267, 0.06614130735397339, -1.5820881128311157]"
1726109492306766167,,[],0,"[0.02733040414750576, 0.06573488563299179, -1.5803970098495483]"
1726109492338915251,,[],0,"[0.027837634086608887, 0.07106747478246689, -1.5802427530288696]"
1726109492372303661,,[],0,"[0.025392258539795876, 0.07535237818956375, -1.5808196067810059]"
1726109492406424590,,[],0,"[0.024740170687437057, 0.07745415717363358, -1.578467607498169]"
1726109492438925503,,[],0,"[0.02383108250796795, 0.0794728696346283, -1.5790456533432007]"
1726109492480474318,,[],0,"[0.02377031184732914, 0.08002614229917526, -1.5775309801101685]"
1726109492505316238,,[],0,"[0.020160090178251266, 0.07953733950853348, -1.5768030881881714]"
1726109492538068817,,[],0,"[0.018488924950361252, 0.07767108082771301, -1.5747286081314087]"
1726109492571321017,,[],0,"[0.02219182811677456, 0.07533907890319824, -1.574112057685852]"
1726109492604912265,,[],0,"[0.01833188533782959, 0.07303949445486069, -1.574018955230713]"
1726109492638543117,,[],0,"[0.020134760066866875, 0.07098457962274551, -1.5719146728515625]"
1726109492680059561,,[],0,"[0.018290242180228233, 0.06851544231176376, -1.571568250656128]"
1726109492707014271,,[],0,"[0.01793690398335457, 0.06769758462905884, -1.571364402770996]"
1726109492739152458,,[],0,"[0.014646879397332668, 0.06736084073781967, -1.56991708278656]"
1726109492772956218,,[],0,"[0.015056307427585125, 0.0681634247303009, -1.568669080734253]"
1726109492805479690,,[],0,"[0.01704603061079979, 0.07023115456104279, -1.5696601867675781]"
1726109492839137245,,[],0,"[0.013092072680592537, 0.07224360853433609, -1.5663182735443115]"
1726109492871984410,,[],0,"[0.014464008621871471, 0.07597427815198898, -1.5657545328140259]"
1726109492905141127,,[],0,"[0.01421990618109703, 0.07608430832624435, -1.5666298866271973]"
1726109492939052112,,[],0,"[0.01419356744736433, 0.07679097354412079, -1.56504225730896]"
1726109492971796705,,[],0,"[0.013918865472078323, 0.07550142705440521, -1.5644958019256592]"
1726109493005095419,,[],0,"[0.016050947830080986, 0.07330874353647232, -1.5643808841705322]"
1726109493039343996,,[],0,"[0.015072401612997055, 0.0717923566699028, -1.5635520219802856]"
1726109493072191025,,[],0,"[0.016288427636027336, 0.0714808851480484, -1.5611634254455566]"
1726109493104331278,,[],0,"[0.01783900149166584, 0.07055214792490005, -1.5609406232833862]"
1726109493139377590,,[],0,"[0.012423214502632618, 0.06973790377378464, -1.560655117034912]"
1726109493170927081,,[],0,"[0.01420591864734888, 0.06942395120859146, -1.5602588653564453]"
1726109493203900445,,[],0,"[0.017034228891134262, 0.0696864202618599, -1.559627652168274]"
1726109493237663370,,[],0,"[0.018441399559378624, 0.06841352581977844, -1.55948805809021]"
1726109493270489849,,[],0,"[0.018896345049142838, 0.06772028654813766, -1.5585893392562866]"
1726109493303905265,,[],0,"[0.01449629571288824, 0.0671742856502533, -1.5577692985534668]"
1726109493338900318,,[],0,"[0.017724445089697838, 0.06986046582460403, -1.5585447549819946]"
1726109493371355242,,[],0,"[0.015726037323474884, 0.07379419356584549, -1.5584025382995605]"
1726109493403444796,,[],0,"[0.013060489669442177, 0.07508008927106857, -1.5569283962249756]"
1726109493438304298,,[],0,"[0.016913816332817078, 0.07808945327997208, -1.5577378273010254]"
1726109493471204197,,[],0,"[0.020113306120038033, 0.07886926084756851, -1.5572558641433716]"
1726109493504116044,,[],0,"[0.020829038694500923, 0.07919209450483322, -1.5562530755996704]"
1726109493538095421,,[],0,"[0.024972299113869667, 0.07827914506196976, -1.5564872026443481]"
