rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1749500917777776472,,42818,,1748034779,423291712,"""base_link""",,,-0.4624700301931145,-0.008901586234836589,0.04362048342666727,,0.32074904441833496,0.07501175999641421,0.18007303774356842
1749500917835884295,,42819,,1748034779,453291712,"""base_link""",,,-0.5129458340566613,-0.006920961472359206,0.07026259809340674,,-0.09502013027667999,-0.09818630665540695,0.039625909179449095
1749500917911848689,,42820,,1748034779,493292736,"""base_link""",,,-0.5165058891563522,0.02909885288716634,0.08495824108653297,,0.4057326912879944,-0.11480505019426346,0.05003111436963083
1749500917975880933,,42821,,1748034779,523292736,"""base_link""",,,-0.53079643489518,-0.03637044800961278,0.03532097470710108,,0.18423056602478027,0.08262231200933455,-0.09813284128904344
1749500918041418224,,42822,,1748034779,553292736,"""base_link""",,,-0.5536415309957802,0.02270046304522148,0.06816629939688422,,-0.01780764013528824,-0.06360936164855958,-0.0742223560810089
1749500918103427821,,42823,,1748034779,593293504,"""base_link""",,,-0.5225562179237926,-0.022442668045582263,0.010751679730273273,,0.3343391716480255,0.12311353534460069,0.06072329357266425
1749500918177269427,,42824,,1748034779,623293504,"""base_link""",,,-0.580184996197164,-0.01632493001742183,0.038422103799833365,,-0.2423471212387085,0.2525855004787445,-0.2101625055074692
1749500918236916312,,42825,,1748034779,653293504,"""base_link""",,,-0.53899413566127,0.042384641935925366,0.07529165440288532,,-0.08332635462284088,-0.22270745038986206,-0.047163024544715854
1749500918304633730,,42826,,1748034779,693294016,"""base_link""",,,-0.5761322210528012,-0.009563512572650989,0.11123891410175757,,0.1358727514743805,-0.07796351611614229,-0.12470968812704085
1749500918373087916,,42827,,1748034779,723294016,"""base_link""",,,-0.5851871512354189,-0.0005686805259785968,0.14963987772219997,,-0.3226620852947235,-0.17526634037494662,-0.20717754960060117
1749500918436926393,,42828,,1748034779,753294016,"""base_link""",,,-0.5852739293835799,0.042534546272863384,0.07437834634814881,,-0.1840280145406723,-0.03931849822401998,0.1712358146905899
1749500918504503353,,42829,,1748034779,793294272,"""base_link""",,,-0.5852518275023779,-0.01803320929394937,0.09768542666654631,,-0.23906582593917847,0.20656654238700867,0.04759553819894788
1749500918574589968,,42830,,1748034779,823294272,"""base_link""",,,-0.598671595934291,0.031602159437172386,0.06365801948329916,,-0.10763496905565262,0.2338473349809647,0.1258534491062164
1749500918641961810,,42831,,1748034779,863294272,"""base_link""",,,-0.5646626965909072,-0.017123684557749715,0.03995219824921436,,0.23211999237537384,0.0913359746336937,-0.02726023644208909
1749500918704354238,,42832,,1748034779,893295552,"""base_link""",,,-0.6218086221542465,0.02260367586496807,0.0482554900217544,,-0.16222555935382843,0.10971132665872572,-0.128448024392128
1749500918776544349,,42833,,1748034779,923295552,"""base_link""",,,-0.6123178239318943,0.05591963658075314,0.06736551530704116,,0.16978666186332703,0.01626770198345186,0.12803012132644653
1749500918836109857,,42834,,1748034779,953295552,"""base_link""",,,-0.6022677994942395,-0.022014110118992476,0.04462696976041029,,0.06175922974944115,0.11638872325420378,-0.12871144711971286
1749500918907968679,,42835,,1748034779,993296832,"""base_link""",,,-0.6281471751930363,0.04666238026320694,0.048650240834379646,,0.2462974339723587,0.12912683188915253,0.04173701629042624
1749500918971808463,,42836,,1748034780,23296832,"""base_link""",,,-0.5897042146585656,0.005279266041385268,0.012871425785531089,,0.07232967019081116,-0.02363669872283934,0.10700401663780212
1749500919041947147,,42837,,1748034780,63296832,"""base_link""",,,-0.6375578822050761,0.017003481803089773,0.0029041624861075492,,-0.08596837520599365,0.4167482256889343,-0.09261810034513479
1749500919103649206,,42838,,1748034780,93297344,"""base_link""",,,-0.586319688970328,-0.010010104704901901,-0.006849534992189342,,0.387203186750412,0.011112604290246962,-0.018647396937012672
1749500919173644612,,42839,,1748034780,123297344,"""base_link""",,,-0.6480473019407215,-0.030489212534935455,0.006582928537346645,,-0.019046880304813385,0.09848859906196593,-0.07813383638858797
1749500919243695404,,42840,,1748034780,163297344,"""base_link""",,,-0.6286945654174649,0.013435244980808243,0.08935899266751508,,0.3570998013019562,-0.12882222235202787,0.13549001514911654
1749500919307528232,,42841,,1748034780,193297856,"""base_link""",,,-0.6726109745896087,-0.05006663313054544,0.025188875730806137,,-0.16707417368888855,0.1330699026584625,-0.18131163716316226
1749500919373337180,,42842,,1748034780,223297856,"""base_link""",,,-0.64465538193102,-0.00528305303908812,0.07853762751372984,,-0.18194760382175446,-0.11955268681049348,-0.13986499607563016
1749500919437365774,,42843,,1748034780,253297856,"""base_link""",,,-0.5995121920077047,-0.042576833497856355,0.006611154820394814,,-0.2572261691093445,-0.02612436562776567,-0.1251131296157837
1749500919503093523,,42844,,1748034780,293297088,"""base_link""",,,-0.656711246442624,-0.06341275290392229,0.03488264826518573,,-0.15218055248260498,0.07155520468950269,-0.26294219493865967
1749500919573014247,,42845,,1748034780,323297088,"""base_link""",,,-0.6026610378554654,-0.02214235920939223,0.025640100489114456,,-0.1586620956659317,-0.26461488008499146,0.07703404128551486
1749500919636926942,,42846,,1748034780,353297088,"""base_link""",,,-0.6281151378965378,-0.06226616672317247,0.03234033955128941,,-0.11379041522741318,-0.12770763039588928,-0.10294857621192931
1749500919708815021,,42847,,1748034780,393297600,"""base_link""",,,-0.6295257751560362,-0.04190457074935766,0.11023610030620623,,-0.4497632384300232,-0.3544820547103882,-0.0668496116995811
1749500919772861232,,42848,,1748034780,423297600,"""base_link""",,,-0.6324367195081001,-0.04137701219636063,0.037648117798397704,,0.15651029348373413,0.0734851881861687,0.2795547842979431
1749500919842591629,,42849,,1748034780,463297600,"""base_link""",,,-0.6243051064410723,-0.08108826764695264,0.07992432342137253,,-0.17526306211948395,0.07464796304702759,0.048158716410398476
1749500919904337435,,42850,,1748034780,493299136,"""base_link""",,,-0.6152787558657302,-0.04725190811631866,0.001747639211436905,,0.209459125995636,0.18515932559967047,0.3417913317680359
1749500919972475563,,42851,,1748034780,523299136,"""base_link""",,,-0.6127441625309662,-0.10038904623934054,-0.01656439540119695,,0.16482236981391907,0.2213389873504639,0.21840056777000424
1749500920042078185,,42852,,1748034780,563299136,"""base_link""",,,-0.6307487360809291,-0.05255125303870074,-0.013551334141491832,,-0.2893897294998169,-0.06764385849237443,-0.11351142823696135
1749500920104366929,,42853,,1748034780,593298624,"""base_link""",,,-0.6369257724855557,-0.0777084800874204,-0.017297716116568308,,-0.19715051352977753,-0.12371805310249333,-0.3304123878479004
1749500920176473838,,42854,,1748034780,622298624,"""base_link""",,,-0.667320133909849,-0.1445363055148434,0.04870823879632599,,0.2302536964416504,-0.10106001794338229,-0.1805577576160431
1749500920240098183,,42855,,1748034780,662298624,"""base_link""",,,-0.6557032406483655,-0.11408869193487779,-0.01390056613367689,,0.1456092745065689,0.17473749816417697,0.2360846400260925
1749500920303796758,,42856,,1748034780,693298880,"""base_link""",,,-0.6503597370900769,-0.16849986937966177,0.0072624791489685914,,-0.3794928193092346,0.08128833025693892,-0.06637775897979738
1749500920373612301,,42857,,1748034780,723298880,"""base_link""",,,-0.6566361327036964,-0.10925420956622654,0.001948405846828402,,-0.04206240177154541,0.024303652346134207,0.17683231830596924
1749500920437600203,,42858,,1748034780,756298880,"""base_link""",,,-0.6310165490661128,-0.16547490142257562,0.04357029530953209,,-0.073514424264431,-0.034361287951469435,-0.11254986375570297
1749500920509680361,,42859,,1748034780,793299904,"""base_link""",,,-0.6693101224535708,-0.14001981851676074,0.06677742955761476,,0.214752197265625,0.19846609234809878,0.17280685901641843
1749500920575495613,,42860,,1748034780,822299904,"""base_link""",,,-0.6355240701292375,-0.1537679463616972,0.05204100581284454,,0.330814003944397,0.18682299554347992,0.0853164345026016
1749500920635346925,,42861,,1748034780,856299904,"""base_link""",,,-0.6403868093925151,-0.21014793407081586,0.009953180125033191,,-0.11028441786766052,0.10232859104871748,-0.12933701276779175
1749500920707294740,,42862,,1748034780,893300160,"""base_link""",,,-0.6375959626022007,-0.14973789807907084,-4.8884201700296346e-05,,-0.07580839842557907,0.06843341141939165,0.1611095666885376
1749500920777325178,,42863,,1748034780,922300160,"""base_link""",,,-0.620571439839022,-0.21252138925277203,0.012247222278662904,,0.17601484060287476,-0.0739554315805435,0.13523149490356445
1749500920836985697,,42864,,1748034780,956300160,"""base_link""",,,-0.6710629287356976,-0.16711968247241457,0.028341856307707552,,-0.3614077866077423,-0.1621352881193161,0.022841798141598722
1749500920908857925,,42865,,1748034780,992300672,"""base_link""",,,-0.635888465268553,-0.20900463238427813,0.014483238386822344,,-0.22073203325271606,-0.008787732571363468,-0.1609765589237213
1749500920976598726,,42866,,1748034781,23300672,"""base_link""",,,-0.6752640474148435,-0.2311641742317421,0.001170888630356649,,-0.18940527737140656,-0.06836601346731186,0.04286301881074906
1749500921044677804,,42867,,1748034781,62300672,"""base_link""",,,-0.6396479091064413,-0.2084609004573862,-0.03196132032587599,,0.14895784854888916,-0.179478719830513,-0.038975629955530146
1749500921109038092,,42868,,1748034781,92300928,"""base_link""",,,-0.6770798423313679,-0.26197392659762025,-0.005725263579860973,,-0.03356071934103966,-0.01022684201598169,-0.1330643892288208
1749500921176710564,,42869,,1748034781,123300928,"""base_link""",,,-0.700906333297393,-0.18775206219173815,0.041822514311067246,,-0.3028377592563629,-0.0505339801311493,-0.07884867489337921
1749500921238225556,,42870,,1748034781,152300928,"""base_link""",,,-0.6628413059845001,-0.2534536938087614,0.07375665258438743,,-0.28031206130981445,0.06234449520707129,-0.12961027026176453
1749500921310253337,,42871,,1748034781,193302464,"""base_link""",,,-0.7116832370842575,-0.20752931483453618,0.06700063044599058,,-0.3888832628726959,-0.02190725505352021,-0.06051262840628624
1749500921374529375,,42872,,1748034781,222302464,"""base_link""",,,-0.6515407579545325,-0.2617181952212629,0.03650298626225275,,-0.02862907573580742,0.00216708751395346,0.10261186212301254
1749500921444124256,,42873,,1748034781,262302464,"""base_link""",,,-0.6905377280575733,-0.2601685415925174,0.008818213526816535,,-0.23262475430965424,0.07333742827177048,0.0033764392137527375
