rosbagTimestamp,data
1749500917749211803,49.00820541381836
1749500917821153100,68.03693389892578
1749500917888467888,59.10490417480469
1749500917954697778,54.19868469238281
1749500918020963093,42.65683364868164
1749500918089157763,44.73086166381836
1749500918157970110,57.56056594848633
1749500918214552608,63.83963394165039
1749500918279785208,59.93791580200195
1749500918354401651,105.98638153076172
1749500918420989253,69.8907699584961
1749500918486146220,48.84602737426758
1749500918554818649,26.734689712524414
1749500918623522369,29.877756118774414
1749500918686993849,38.84845733642578
1749500918755115024,29.8612060546875
1749500918820059859,32.77168273925781
1749500918890185328,7.577954292297363
1749500918958211706,23.234399795532227
1749500919020028171,25.37173843383789
1749500919088948682,19.244421005249023
1749500919154669096,18.021772384643555
1749500919219945153,28.172664642333984
1749500919287433377,20.968326568603516
1749500919353249884,25.763307571411133
1749500919422120533,21.968345642089844
1749500919489170645,-21.68097686767578
1749500919555017686,-37.24103546142578
1749500919622435693,-74.77461242675781
1749500919689249092,-55.20842361450195
1749500919756425288,-67.59915161132812
1749500919821688070,-85.6944580078125
1749500919888441572,-76.81783294677734
1749500919955759592,-75.7785873413086
1749500920024633805,-73.57476043701172
1749500920089840097,-77.4510726928711
1749500920157530034,-47.778526306152344
1749500920223830473,-40.07202911376953
1749500920289103441,-35.83778381347656
1749500920353728633,-48.071990966796875
1749500920420935793,-68.6640853881836
1749500920489293188,-54.22624588012695
1749500920553333201,-89.53962707519531
1749500920622031772,-100.29019165039062
1749500920689080079,-133.59762573242188
1749500920755734730,-110.14282989501953
1749500920823564444,-112.20472717285156
1749500920887577428,-115.60323333740234
1749500920952524858,-119.89027404785156
1749500921025828781,-130.16566467285156
1749500921092549701,-129.7957305908203
1749500921158200718,-149.6732177734375
1749500921226718251,-156.98712158203125
1749500921286928173,-166.88314819335938
1749500921359856073,-151.1210479736328
1749500921426240401,-148.64158630371094
1749500921492294397,-169.72694396972656
1749500921555693148,-168.78990173339844
1749500921623299554,-158.55735778808594
1749500921688534694,-153.0509033203125
1749500921755266795,-172.68360900878906
1749500921823703884,-185.73556518554688
1749500921892687952,-193.19985961914062
1749500921956850343,-195.14981079101562
1749500922023388636,-212.62991333007812
1749500922090518705,-205.52906799316406
1749500922156794969,-175.50027465820312
1749500922223021344,-173.79795837402344
1749500922289492048,-128.4185791015625
1749500922357707833,-122.62450408935547
1749500922426625765,-103.26270294189453
1749500922493671543,-100.9869155883789
1749500922557523270,-64.42256164550781
1749500922626669410,-71.3202896118164
1749500922693503420,-71.29717254638672
1749500922759860504,-91.45266723632812
1749500922827159744,-104.38683319091797
1749500922895418701,-121.9060287475586
1749500922957920411,-118.57832336425781
1749500923024018786,-138.96270751953125
1749500923093708981,-106.64873504638672
1749500923158904977,-100.47350311279297
1749500923227291312,-79.62600708007812
1749500923283864995,-117.96196746826172
1749500923352762400,-122.44706726074219
1749500923417801141,-165.4889678955078
1749500923486312456,-173.4263458251953
1749500923558731865,-170.194091796875
1749500923626234401,-195.16946411132812
1749500923697206463,-189.2847442626953
1749500923756258560,-181.14248657226562
1749500923826140681,-163.47451782226562
1749500923891566784,-147.348876953125
1749500923960487995,-95.93399810791016
1749500924018125353,-104.56987762451172
1749500924091270238,-133.0221710205078
1749500924160175456,-156.3474884033203
1749500924225980151,-170.91397094726562
1749500924292142689,-185.9236297607422
1749500924360338219,-204.3217010498047
1749500924424894490,-220.87364196777344
1749500924492323717,-211.97189331054688
1749500924558837921,-213.29827880859375
1749500924624397547,-235.89552307128906
1749500924693918739,-231.4058837890625
1749500924758699613,-208.13523864746094
1749500924830507166,-205.08250427246094
1749500924892277909,-198.5137176513672
1749500924960980826,-156.8360595703125
1749500925025618640,-152.19686889648438
1749500925092710029,-165.76385498046875
1749500925159960962,-139.07908630371094
1749500925225935395,-135.974853515625
1749500925292344650,-144.6758575439453
1749500925361282765,-131.73236083984375
1749500925425328462,-137.7383575439453
1749500925496209953,-131.91087341308594
1749500925562642525,-152.3629913330078
1749500925627119504,-129.67794799804688
1749500925695767772,-143.513427734375
1749500925759294326,-140.728271484375
1749500925825710411,-129.9993133544922
1749500925895648945,-125.0754165649414
1749500925960545033,-139.58218383789062
1749500926027426175,-129.71629333496094
1749500926094722274,-149.49069213867188
1749500926160310452,-174.45347595214844
1749500926225378598,-154.5496368408203
1749500926292938012,-156.0604705810547
1749500926363617865,-166.04544067382812
1749500926426692448,-146.83348083496094
