rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1749509820018985377,,29233,,1749160708,634979904,"""base_link""",,,1.9327202254971012,-0.03840906970078459,-0.17928273054241664,,0.020162073895335197,0.15698941051959991,-0.03487086296081545
1749509820088814195,,29234,,1749160708,666981440,"""base_link""",,,1.965050202232566,-0.06663605171364767,-0.16061801365708978,,-0.1019788384437561,-0.05809150263667107,-0.051041658967733376
1749509820158705062,,29235,,1749160708,697981440,"""base_link""",,,1.959983572633322,-0.0678859484322902,-0.1899163250662189,,-0.15906678140163422,-0.020213171839714075,-0.18637937307357788
1749509820222438904,,29236,,1749160708,729981440,"""base_link""",,,1.9849519939589224,-0.07410138281179408,-0.2386483431184493,,-0.24474984407424927,-0.22323966026306158,-0.4836432933807373
1749509820288356360,,29237,,1749160708,760981696,"""base_link""",,,2.0894124086588945,-0.05271478095243833,-0.25164569516071855,,-0.4351123869419098,-0.41219735145568853,-0.2450579553842544
1749509820354335106,,29238,,1749160708,792981696,"""base_link""",,,2.209465315607091,-0.0465384344968183,-0.174696886116202,,-0.45464757084846497,-0.16077357530593875,-0.2775444984436035
1749509820420444703,,29239,,1749160708,834981696,"""base_link""",,,2.315524373131709,0.003259536352722279,-0.08645750399942817,,-0.49129295349121094,-0.013135320506990003,-0.38674360513687134
1749509820486375923,,29240,,1749160708,866982720,"""base_link""",,,2.3961319865881343,0.06510868712445327,-0.07980811598882415,,-0.5523263216018677,-0.2619888186454773,-0.2093095928430557
1749509820554143391,,29241,,1749160708,897982720,"""base_link""",,,2.4716771126662995,0.11345434291210095,-0.11656425868097114,,-0.5032157897949219,-0.15710209310054782,-0.23608334362506864
1749509820617838744,,29242,,1749160708,929982720,"""base_link""",,,2.5359794057772636,0.20011158829209766,-0.17134843087985002,,-0.08808950334787369,0.09948183596134183,-0.1945057064294815
1749509820686193462,,29243,,1749160708,961983744,"""base_link""",,,2.522857290677749,0.28042492060170826,-0.2012600673084449,,0.20889310538768768,0.22544844448566437,-0.07548631727695468
1749509820753737516,,29244,,1749160708,992983744,"""base_link""",,,2.489753089519134,0.35629171949707983,-0.24517414068774007,,0.3102765679359436,0.25997066497802734,0.07539904862642285
1749509820819290255,,29245,,1749160709,34983744,"""base_link""",,,2.4449787762341164,0.4133448969455102,-0.3523802253418028,,0.3406848907470703,0.17387193441390994,0.2657950520515442
1749509820885788345,,29246,,1749160709,66985792,"""base_link""",,,2.4279772875335848,0.44024055277585383,-0.43774860352732653,,0.3791825771331787,0.19737455248832708,0.45939260721206665
1749509820961341046,,29247,,1749160709,97985792,"""base_link""",,,2.503694036565268,0.49325076545029584,-0.448883670142034,,0.4116882085800171,0.041772753000259476,0.6009272336959839
1749509821019503781,,29248,,1749160709,129985792,"""base_link""",,,2.611571439617151,0.4647452128144383,-0.44809213084344124,,0.3819812834262848,-0.6281561255455017,0.38778999447822576
1749509821089599297,,29249,,1749160709,161987584,"""base_link""",,,2.7247795149542204,0.5484817572469244,-0.45430300271817603,,0.29458290338516235,-0.4977148771286011,0.1681939214468003
1749509821157496595,,29250,,1749160709,203987584,"""base_link""",,,2.9116377557705753,0.6011151249194642,-0.28727022928414214,,0.4296686351299286,-0.06294345855712885,0.402818888425827
1749509821223352241,,29251,,1749160709,234987584,"""base_link""",,,3.0418309187733468,0.5653880373806139,-0.18075594539642492,,0.824362576007843,0.3991940915584565,0.42014205455780024
1749509821285267106,,29252,,1749160709,266989120,"""base_link""",,,3.0933504846079747,0.5313204720010501,-0.106777194829556,,0.41813334822654724,0.3707198202610016,0.058517422527074765
1749509821354999065,,29253,,1749160709,297989120,"""base_link""",,,3.1078356128344033,0.4858248095817756,-0.12279340775265224,,0.06315366178750992,0.4823671877384186,0.004385878797620476
1749509821422689340,,29254,,1749160709,329989120,"""base_link""",,,3.1405544833367385,0.465904238636748,-0.08335473267182697,,-0.19259026646614075,0.7464649677276611,-0.16279228031635293
1749509821489099129,,29255,,1749160709,364990144,"""base_link""",,,3.072690959343537,0.4742766404002381,-0.08804701043757318,,-0.43894532322883606,0.5949277281761169,-0.1598502844572068
1749509821554565188,,29256,,1749160709,392990144,"""base_link""",,,2.984715372641413,0.4717164690472775,-0.11105546257954826,,-0.5164232850074768,0.40066924691200256,-0.10886957496404653
1749509821618432748,,29257,,1749160709,434990144,"""base_link""",,,3.049259309047746,0.45975320499061273,-0.06671457946473314,,-0.6492310762405396,0.06364072114229198,-0.3743206858634949
1749509821688496530,,29258,,1749160709,466991424,"""base_link""",,,3.0803567565028023,0.5250282842757523,-0.08446161125825898,,-1.133439302444458,-0.4343314468860627,-0.45029005408287043
1749509821754586457,,29259,,1749160709,497991424,"""base_link""",,,3.147277206710078,0.5732231069186365,-0.0808455202512596,,-1.004517912864685,-0.7378188967704773,-0.3530365228652953
1749509821818253001,,29260,,1749160709,529991424,"""base_link""",,,3.2167444410760475,0.6555771274164677,-0.04576858024423655,,-0.7901597619056702,-0.5166829228401184,-0.357246845960617
1749509821886683447,,29261,,1749160709,560992448,"""base_link""",,,3.2149566994249374,0.7267093455395259,0.010149337356141819,,-0.6393913626670837,-0.06159124523401264,-0.2965756356716156
1749509821956037642,,29262,,1749160709,602992448,"""base_link""",,,3.1575409120889018,0.7621249455397744,-0.03157918679820387,,-0.29798227548599243,-0.06907822936773304,-0.34480369091033936
1749509822019955097,,29263,,1749160709,634992448,"""base_link""",,,3.1720270971735904,0.8518003427850637,-0.10639534599141676,,0.370604008436203,-0.27750664949417114,-0.19775995612144467
1749509822089918305,,29264,,1749160709,666993216,"""base_link""",,,3.1217260407692495,0.8528619865132381,-0.17117786051200884,,0.8010544776916504,0.22468972206115728,0.4881588816642761
1749509822153786857,,29265,,1749160709,697993216,"""base_link""",,,3.02915204382011,0.8067268227881483,-0.2024013347093519,,0.9522502422332764,0.3031701743602754,0.8054517507553101
1749509822221828393,,29266,,1749160709,729993216,"""base_link""",,,3.102534450755126,0.6999786287914351,-0.16285292803040358,,1.0589876174926758,-0.16040360927581773,1.1262208223342896
1749509822285344177,,29267,,1749160709,765994496,"""base_link""",,,3.2211894218451462,0.5679017883510702,-0.16612460577250232,,0.8682376146316528,-0.7655133008956909,0.3762190639972688
1749509822355282691,,29268,,1749160709,792994496,"""base_link""",,,3.2420871736998316,0.5305345204785253,-0.2695835820512644,,0.8752275109291077,-0.6370631456375122,-0.13916690647602073
1749509822419073913,,29269,,1749160709,834994496,"""base_link""",,,3.3186408037206694,0.5454196505228376,-0.3494554204380784,,0.6207438111305237,-0.6356995105743408,-0.2226717770099639
1749509822485311359,,29270,,1749160709,866996288,"""base_link""",,,3.3743528434802714,0.5221197950042061,-0.41332655593955386,,0.2770010232925415,-0.3418639600276947,0.1439474523067475
1749509822558824345,,29271,,1749160709,898996288,"""base_link""",,,3.370943124476867,0.49059661083973116,-0.4431917823353146,,0.08495060354471207,-0.20634026825428006,0.22690932452678683
1749509822622894684,,29272,,1749160709,929996288,"""base_link""",,,3.3251606827068474,0.4249535425710997,-0.48090004556838883,,-0.23464789986610413,0.1671274304389954,0.1485246270895004
1749509822685037473,,29273,,1749160709,961997824,"""base_link""",,,3.2633422336925806,0.3879868040742103,-0.5449902810655809,,-0.6028879284858704,0.3436391353607177,-0.30118545889854437
1749509822754510779,,29274,,1749160709,992997824,"""base_link""",,,3.1956330109861804,0.3872132983487275,-0.5779834532223798,,-0.6952147483825684,0.5587384104728698,-0.6131675243377687
1749509822820627795,,29275,,1749160710,34997824,"""base_link""",,,3.2582714004631836,0.4630704060985058,-0.4710514712412594,,-0.7105975151062012,0.2805267870426177,-0.8607584238052368
1749509822888452626,,29276,,1749160710,66999104,"""base_link""",,,3.285654553694071,0.6134607533967916,-0.4355147955697144,,-0.6458780765533447,-0.7304267287254333,-0.4314579367637633
1749509822960233667,,29277,,1749160710,97999104,"""base_link""",,,3.3323905959123854,0.6817222757259117,-0.47236914356692694,,-0.47834986448287964,-0.7938205599784851,0.05215874314308176
1749509823022435224,,29278,,1749160710,129999104,"""base_link""",,,3.4170251124551596,0.6617332553032146,-0.4860261136077091,,-0.33448460698127747,-0.40541395545005804,-0.2616300284862518
1749509823087877099,,29279,,1749160710,162000128,"""base_link""",,,3.440123362222548,0.7373048322271134,-0.46531649600649083,,-0.3923947513103485,-0.17797166109085089,-0.4939899146556854
1749509823153985654,,29280,,1749160710,193000128,"""base_link""",,,3.4164894374317223,0.8214617083794388,-0.45009681200588386,,-0.351075142621994,-0.009045864455401939,-0.34193968772888184
1749509823222118932,,29281,,1749160710,235000128,"""base_link""",,,3.33123121447065,0.894476974127381,-0.49783960614559614,,0.30019304156303406,0.2027556747198105,0.2342949956655502
1749509823285974428,,29282,,1749160710,267001920,"""base_link""",,,3.2789700417227405,0.8452978464039039,-0.5627487753418662,,0.9266870617866516,0.5221498012542726,0.8206582665443419
1749509823357646599,,29283,,1749160710,299001920,"""base_link""",,,3.201407926784887,0.7957135934023751,-0.6206857327698934,,1.1520745754241943,0.6286938786506654,0.9425869584083556
1749509823421841545,,29284,,1749160710,330001920,"""base_link""",,,3.1797361578149603,0.6832031222549884,-0.6231183543336354,,1.188649296760559,0.15321624279022228,0.8407089710235596
1749509823485597553,,29285,,1749160710,362003456,"""base_link""",,,3.2327605675448075,0.5512909060437315,-0.6564720346214493,,0.837428629398346,-0.36816027760505665,0.7916032075881958
1749509823555380386,,29286,,1749160710,394003456,"""base_link""",,,3.3555676027795784,0.4619704612761578,-0.6879003690461934,,0.4235840439796448,-0.8833417296409607,0.4435977637767793
1749509823623419270,,29287,,1749160710,435003456,"""base_link""",,,3.433290671212059,0.44991867578689887,-0.7178934870728091,,0.1905052214860916,-0.6545611023902893,0.22033497691154488
1749509823685353083,,29288,,1749160710,467006528,"""base_link""",,,3.5341366047299716,0.39918993872718594,-0.6074912305245368,,0.3645564019680023,0.06637279689311987,0.4027644991874695
1749509823759040412,,29289,,1749160710,499006528,"""base_link""",,,3.5517982044120466,0.34434884009706845,-0.49822086122169873,,0.5541674494743347,0.2614525854587555,0.13259012997150418
1749509823821162744,,29290,,1749160710,531006528,"""base_link""",,,3.5130251210320877,0.28120648939421256,-0.4606906503141916,,-0.17745797336101532,0.303192913532257,-0.24276441335678103
1749509823889115083,,29291,,1749160710,562008064,"""base_link""",,,3.47903641149958,0.2485177747137209,-0.43299243875366755,,-0.9211615920066833,0.4878850877285003,-0.6267936825752259
1749509823954717370,,29292,,1749160710,593008064,"""base_link""",,,3.3926415924421467,0.25638142257974106,-0.485671445195735,,-1.0582066774368286,0.6796462535858153,-0.6779542565345765
1749509824026894816,,29293,,1749160710,636008064,"""base_link""",,,3.3137196058951677,0.3015084437451051,-0.4519082872404263,,-0.9393770694732666,0.5602328181266785,-0.3934742212295533
1749509824088469271,,29294,,1749160710,667009344,"""base_link""",,,3.3108701823756563,0.35386846562767843,-0.4096782765850693,,-0.7093050479888916,-0.272207796573639,-0.8124600052833557
1749509824154514538,,29295,,1749160710,699009344,"""base_link""",,,3.3353396434055207,0.4333890550273266,-0.46827518889444875,,-0.6572375297546387,-0.5400749444961549,-0.7822009921073912
1749509824222081424,,29296,,1749160710,731009344,"""base_link""",,,3.301944434131007,0.5055026196116229,-0.672103574321222,,-0.4054577350616455,-0.9952627420425415,-0.005139132030308124
1749509824287980273,,29297,,1749160710,762010368,"""base_link""",,,3.318105675955245,0.4845412460748731,-0.760489252565446,,-0.14161832630634308,-0.5239240527153015,-0.23198980093002314
1749509824353892568,,29298,,1749160710,793010368,"""base_link""",,,3.310044933516431,0.5371729602604014,-0.7229871426177498,,-0.14355334639549255,-0.2148346453905106,-0.26885339617729187
1749509824420377784,,29299,,1749160710,835010368,"""base_link""",,,3.184334011176901,0.6169337328468628,-0.6997386269888135,,0.034106262028217316,0.18364961445331573,0.018112309277057627
1749509824489884508,,29300,,1749160710,867011392,"""base_link""",,,3.0672066322750586,0.6097047949826753,-0.7345055170414869,,0.6481508612632751,0.32914933562278753,0.42644482851028437
1749509824557916782,,29301,,1749160710,899011392,"""base_link""",,,2.9951297518806976,0.6017468909324364,-0.8034772582143616,,0.8062528371810913,0.35137915611267095,0.5968442559242249
1749509824621972360,,29302,,1749160710,931011392,"""base_link""",,,2.931020901053464,0.527710907999589,-0.8455344032566263,,0.9887741208076477,0.20247919857501992,0.7155417799949646
1749509824687489586,,29303,,1749160710,962013440,"""base_link""",,,2.9431582979085804,0.42981984836595116,-0.8050971943675996,,0.6362963318824768,-0.389672815799713,0.9614030718803406
1749509824755175056,,29304,,1749160710,993013440,"""base_link""",,,2.9855246480297835,0.2847271491524909,-0.7462582550440082,,0.4835943579673767,-0.7396691441535949,0.6848406791687013
1749509824823631899,,29305,,1749160711,36013440,"""base_link""",,,2.967977237426415,0.35822983210603315,-0.7232030989103149,,-0.2497795671224594,-0.42030632495880127,-0.11386501044034952
1749509824889168388,,29306,,1749160711,67014976,"""base_link""",,,2.9514190022898217,0.3879950997106083,-0.5535226477439903,,-0.006922168657183647,0.42633518576622015,0.6196417212486267
1749509824954722981,,29307,,1749160711,99014976,"""base_link""",,,2.9218453832156333,0.32653859616031,-0.39771238829477884,,0.13041827082633972,0.7772854566574098,0.6599274277687072
