rosbagTimestamp,data
1749509820002718794,-708.4032592773438
1749509820066705971,-658.835205078125
1749509820141685915,-802.3587646484375
1749509820202273950,-903.6672973632812
1749509820258472355,-890.3943481445312
1749509820333098432,-1085.177978515625
1749509820403518000,-1219.4427490234375
1749509820464304208,-1021.5855712890625
1749509820541209055,-1178.765869140625
1749509820594671468,-1236.5279541015625
1749509820669423359,-899.0809936523438
1749509820740337009,-816.8914184570312
1749509820792574219,-774.4522705078125
1749509820859245589,-849.6663208007812
1749509820935914316,-791.76318359375
1749509820993874064,-358.65081787109375
1749509821058175248,-47.26648712158203
1749509821138302991,-987.3275756835938
1749509821204621352,-626.873779296875
1749509821269325605,-864.7423095703125
1749509821335984938,-780.2883911132812
1749509821394101537,-67.91544342041016
1749509821468257433,-556.538330078125
1749509821539424434,-725.7338256835938
1749509821599363031,-810.3912963867188
1749509821669707291,-964.8565063476562
1749509821742990307,-713.7975463867188
1749509821797799427,-513.0604248046875
1749509821869275920,-643.6867065429688
1749509821942222623,-1424.44873046875
1749509821999419404,-1042.3043212890625
1749509822069964916,-550.2186279296875
1749509822139676667,76.39521026611328
1749509822208221755,-353.10955810546875
1749509822271684851,61.619911193847656
1749509822338291144,-605.3978271484375
1749509822406792520,-332.8323974609375
1749509822476464900,-857.5339965820312
1749509822539618145,-585.331298828125
1749509822603898026,-377.6117858886719
1749509822670433308,-846.8838500976562
1749509822741355749,-699.3663940429688
1749509822808334476,-779.9523315429688
1749509822872871559,-674.4505615234375
1749509822941433431,-880.0072631835938
1749509823004967461,-1174.3375244140625
1749509823069295008,-1626.0621337890625
1749509823134095732,-1463.28173828125
1749509823205350412,-1290.0848388671875
1749509823272585075,-883.0577392578125
1749509823343590202,-807.1810913085938
1749509823405234748,-614.9628295898438
1749509823469610895,-595.6092529296875
1749509823541221269,-961.138671875
1749509823604427055,-877.4653930664062
1749509823669532545,-1055.5672607421875
1749509823738784222,-1440.744873046875
1749509823803094343,-1047.2821044921875
1749509823869263403,-947.6924438476562
1749509823938973305,-817.4522705078125
1749509824005168569,-740.1546020507812
1749509824069382114,-548.4302368164062
1749509824137329305,-261.2355651855469
1749509824203868370,-541.3619384765625
1749509824266911762,-853.4241333007812
1749509824334666916,-1658.140380859375
1749509824403058252,-1266.8155517578125
1749509824470729501,-1006.9056396484375
1749509824536649384,-863.6524047851562
1749509824605986746,-633.6323852539062
1749509824669933281,-548.6180419921875
1749509824739553438,-169.17318725585938
1749509824799144782,-842.2133178710938
1749509824870956570,-1278.6707763671875
1749509824930405043,-773.8240356445312
1749509824996553385,-516.2432861328125
1749509825070478015,-624.2796630859375
1749509825133369894,-581.6703491210938
1749509825204109943,-572.8784790039062
1749509825269953515,-709.83544921875
1749509825336902909,-196.6376495361328
1749509825400674997,-1048.9630126953125
1749509825470978573,-1434.1619873046875
1749509825540864430,-1224.6705322265625
1749509825606436250,-935.3262939453125
1749509825671119658,-869.7609252929688
1749509825739630384,-491.57672119140625
1749509825801637713,-231.16207885742188
1749509825868495913,-176.00592041015625
1749509825937370051,-423.5163269042969
1749509826005833312,-536.481689453125
1749509826072427566,-794.9317626953125
1749509826137790648,-1233.1746826171875
1749509826203787959,-1021.6708374023438
1749509826273558534,-474.7317199707031
1749509826338503109,-30.962522506713867
1749509826404460992,-123.79330444335938
1749509826467952533,-197.5346221923828
1749509826537568284,28.93330955505371
1749509826605157413,-0.9926816821098328
1749509826674302908,-404.1607360839844
1749509826738884463,-747.39892578125
1749509826806577098,-818.9100341796875
1749509826870005786,-872.9692993164062
1749509826937995940,-690.3057861328125
1749509827004237853,-233.81507873535156
1749509827070012160,126.32315826416016
1749509827140322455,243.77134704589844
1749509827208011595,236.5442657470703
1749509827270938757,330.5902099609375
1749509827341772116,115.11853790283203
1749509827405342489,-213.52012634277344
1749509827470464141,-334.7370910644531
1749509827537859883,-270.6295471191406
1749509827606094346,-168.76951599121094
1749509827670065880,-190.5574188232422
1749509827739597877,-241.65084838867188
1749509827806196325,-251.1455841064453
1749509827872518378,-242.8031005859375
1749509827930281731,-107.4936752319336
1749509828001620324,152.70657348632812
1749509828073973176,329.50152587890625
1749509828139868852,304.5812683105469
1749509828205640982,251.89601135253906
1749509828272386290,189.24656677246094
1749509828339199665,65.38645935058594
1749509828404626638,-7.004413604736328
1749509828471723076,-2.7830986976623535
1749509828540286804,-1.5795695781707764
1749509828607210631,47.31143569946289
1749509828675293696,132.0025177001953
1749509828742350860,231.16395568847656
1749509828806818957,274.0942687988281
1749509828872397853,241.24766540527344
1749509828935139039,201.43463134765625
1749509829004901182,151.2599334716797
1749509829072969243,55.29643249511719
1749509829141739008,160.8763427734375
1749509829207407018,347.7928771972656
1749509829273316772,382.0242004394531
1749509829340139051,332.4725646972656
1749509829410315585,303.85113525390625
1749509829468185863,305.4114990234375
1749509829539122203,273.0242004394531
1749509829608143473,274.1700744628906
1749509829676915351,235.48973083496094
1749509829739906296,234.99462890625
1749509829807212139,247.03314208984375
1749509829873557735,289.42999267578125
1749509829941616398,359.4033508300781
1749509830007152117,412.5806884765625
1749509830074257442,384.3717346191406
1749509830140224180,236.62063598632812
1749509830209736641,365.38836669921875
1749509830274713944,485.49224853515625
1749509830341754018,490.36834716796875
1749509830411318986,510.2534484863281
1749509830472814937,522.9453125
1749509830540341315,480.5715026855469
1749509830608300457,440.0026550292969
1749509830678875747,371.54119873046875
1749509830743855483,373.2595520019531
1749509830813405556,266.5626525878906
1749509830875860651,210.64793395996094
