rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1749509819960408954,,48721,,1749160708,597979904,"""base_link""",,-0.017973265398023575,0.0685795185090166,0.1183543354710791,-0.9904372844270921,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.048165980726480484,0.21379755437374115,-0.044585797935724286,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,1.410971999168396,-0.2087673991918552,9.672428131103516,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509819998414310,,48722,,1749160708,618979904,"""base_link""",,-0.019636524920055208,0.06585760917773227,0.10518913513597367,-0.992074900225983,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.020162073895335197,0.15698941051959991,-0.03487086296081545,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,1.7645200490951538,0.14399166405201086,10.36141300201416,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820036555271,,48723,,1749160708,639979904,"""base_link""",,-0.02069545395217929,0.06385405863500171,0.09300873806317378,-0.993400123583711,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.020949244499206543,0.07122358679771423,-0.0242187473922968,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,1.9949270486831665,0.1185242310166372,10.633578300476074,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820076604238,,48724,,1749160708,660981440,"""base_link""",,-0.02071403939528358,0.06321706828876528,0.08217413201017532,-0.9943952949707502,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.1019788384437561,-0.05809150263667107,-0.051041658967733376,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.5896854996681213,0.22474750876426816,9.850581169128418,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820124696297,,48725,,1749160708,681981440,"""base_link""",,-0.019928061256650132,0.06282520006220113,0.07336451344073125,-0.9951248569184739,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.15906678140163422,-0.020213171839714075,-0.18637937307357788,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.2680760622024536,-0.8579370379447926,9.031898498535156,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820164551557,,48726,,1749160708,702981440,"""base_link""",,-0.018380984790894846,0.06226193640781138,0.06758883576134372,-0.9955990511110699,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.24714340269565582,-0.09117392450571064,-0.38610339164733887,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.2432934194803238,-1.5326738357543934,8.762307167053223,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820199925295,,48727,,1749160708,718981440,"""base_link""",,-0.016925710746641356,0.0628708016352009,0.06503085923152058,-0.9957569332055917,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.24474984407424927,-0.22323966026306158,-0.4836432933807373,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,1.427163004875183,-1.3454310894012442,7.9529290199279785,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820238390885,,48728,,1749160708,739981440,"""base_link""",,-0.014584685119528007,0.06466810657474341,0.06238711386497776,-0.9958480125452238,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.3120696544647217,-0.30136567354202276,-0.3801961541175842,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,3.563965320587158,-0.21681103110313302,9.19977855682373,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820278375291,,48729,,1749160708,760981696,"""base_link""",,-0.010684882007841527,0.0679311550991273,0.05914800211637001,-0.995877894660818,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.4351123869419098,-0.41219735145568853,-0.2450579553842544,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,4.167403221130371,0.15854325890541215,11.44371509552002,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1749509820316254029,,48730,,1749160708,781981696,"""base_link""",,-0.006251879115643727,0.0699060747608288,0.05634983069688327,-0.9959411570804328,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.45464757084846497,-0.16077357530593875,-0.2775444984436035,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,2.774663209915161,-1.9442549943923937,11.351738929748535,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
