rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1749503368410272929,,57515,,1748035269,574440704,"""base_link""",,,0.5515041947364807,0.13182227313518524,-0.05939827859401703,,-0.2107281186185943,0.2221841437316147,0.6427013524863835
1749503368476306473,,57516,,1748035269,613441472,"""base_link""",,,0.5810451507568359,0.11904314905405045,-0.06640148907899857,,-0.020782536926177514,-0.20250434371686102,0.24027046146972392
1749503368544165289,,57517,,1748035269,647441472,"""base_link""",,,0.5521401166915894,0.10981656610965729,-0.06738966703414917,,-0.21827256023718655,0.014547202893450958,0.40651174600126666
1749503368607845225,,57518,,1748035269,673441472,"""base_link""",,,0.542049765586853,0.1399979293346405,-0.0069526140578091145,,-0.25289407190135477,-0.21101940073651565,0.35759482865058456
1749503368673922893,,57519,,1748035269,714441984,"""base_link""",,,0.519105851650238,0.15127840638160706,-0.07830417156219482,,-0.32197921830284515,-0.07881769900977419,0.492554647274943
1749503368745755130,,57520,,1748035269,744441984,"""base_link""",,,0.5455530285835266,0.10609673708677292,-0.056068725883960724,,0.18049467004786693,0.2945388191885812,0.5090150952373256
1749503368811683790,,57521,,1748035269,773441984,"""base_link""",,,0.5177267789840698,0.08152589946985245,-0.013245529495179653,,-0.2671462685297904,-0.010175873201577645,0.30587185655377586
1749503368877304772,,57522,,1748035269,813443520,"""base_link""",,,0.5281957387924194,0.11347923427820206,0.03759390860795975,,-0.20774123146982937,-0.032343028002971286,0.30486254867800816
1749503368945500815,,57523,,1748035269,843443520,"""base_link""",,,0.5066865682601929,0.14714309573173523,-0.09902971982955933,,-0.014535383231810571,0.28226586415606386,0.6136954688937224
1749503369007168735,,57524,,1748035269,873443520,"""base_link""",,,0.5258552432060242,0.09600383788347244,0.011091685853898525,,-0.05536074615734071,-0.711382147115366,0.21913836582149973
1749503369075338934,,57525,,1748035269,913444544,"""base_link""",,,0.4586825370788574,0.14219732582569122,0.05176922306418419,,-0.10693366789415588,-1.1883962145413252,0.3440675003283918
1749503369141262311,,57526,,1748035269,943444544,"""base_link""",,,0.4543093740940094,0.14241360127925873,0.004601950757205486,,0.463468363716325,-0.9150953219154204,0.6455512533599096
1749503369217117993,,57527,,1748035269,983444544,"""base_link""",,,0.42918911576271057,0.10954324901103973,0.011331157758831978,,0.26674357448632113,-1.1960987900321423,0.3976997036804432
1749503369278846993,,57528,,1748035270,14449152,"""base_link""",,,0.3535196781158447,0.1362253874540329,-0.010672088712453842,,0.21854203768364835,-1.0728081610910167,0.3748979367318445
1749503369343137565,,57529,,1748035270,43449152,"""base_link""",,,0.3437798321247101,0.10034731775522232,-0.02073003351688385,,0.8259165569731407,-0.8904788185975291,0.5086170791235665
1749503369410680606,,57530,,1748035270,74449152,"""base_link""",,,0.2607680857181549,0.033756695687770844,-0.005009033251553774,,0.5789829450889838,-0.604936971177802,0.5260631192880969
1749503369476791808,,57531,,1748035270,113450432,"""base_link""",,,0.18395961821079254,0.019128132611513138,0.07718952745199203,,0.4087292869935708,-1.1780759609066866,0.17883330723067997
1749503369544383111,,57532,,1748035270,144450432,"""base_link""",,,0.10198229551315308,0.02085404470562935,0.0470840260386467,,-0.0035983871770141895,-0.8902017451401861,0.5196329534711863
1749503369610324687,,57533,,1748035270,173450432,"""base_link""",,,0.07202666252851486,0.004110697191208601,0.003790752263739705,,0.15618408279429496,-0.030507595918369025,0.6207504792493278
1749503369678444485,,57534,,1748035270,203451456,"""base_link""",,,0.016087861731648445,-0.043072860687971115,-0.0507211796939373,,0.3164311887701476,0.22301736621647578,0.4687378892990697
1749503369746303557,,57535,,1748035270,243451456,"""base_link""",,,-0.024815505370497704,-0.12522584199905396,-0.019393054768443108,,-0.035764158701490883,0.10779016570787558,0.36480728564039977
1749503369808315282,,57536,,1748035270,273451456,"""base_link""",,,-0.1094081699848175,-0.16138491034507751,0.03984517231583595,,-0.1089472801143109,0.09910208351704682,0.24339611404166767
1749503369874059702,,57537,,1748035270,313452480,"""base_link""",,,-0.1929992288351059,-0.17994967103004456,0.00507685262709856,,-0.1612813728083851,0.1525462866341817,0.1792853580640947
1749503369947882021,,57538,,1748035270,343452480,"""base_link""",,,-0.23006848990917206,-0.17566907405853271,0.0007051517604850233,,-0.3659793174294204,0.9952399869611646,0.5492490433840359
1749503370008063236,,57539,,1748035270,373452480,"""base_link""",,,-0.2516118884086609,-0.1751255840063095,-0.07181859016418457,,-0.527741054742977,0.9941078677062429,0.7084641941357455
1749503370074057347,,57540,,1748035270,413453248,"""base_link""",,,-0.25328606367111206,-0.2417353391647339,-0.09206990152597427,,-0.37318300952596656,1.041488404837005,0.5432625552702621
1749503370143892226,,57541,,1748035270,443453248,"""base_link""",,,-0.29800671339035034,-0.27156826853752136,-0.10713401436805725,,-0.6697451098404895,0.46746372232015526,0.3010506073776004
1749503370211783000,,57542,,1748035270,473453248,"""base_link""",,,-0.37923192977905273,-0.2564113140106201,-0.08610043674707413,,-0.07399450271912318,0.53374551801842,0.4355868699201569
1749503370277498605,,57543,,1748035270,513456576,"""base_link""",,,-0.3668533265590668,-0.31114959716796875,-0.12851348519325256,,-0.11239719022169438,0.5950772847806775,0.4134521445541124
1749503370343535892,,57544,,1748035270,543456576,"""base_link""",,,-0.3753497302532196,-0.3402903079986572,-0.027750112116336823,,-0.24873586671904208,0.35066037594613547,0.212051315672987
1749503370409308715,,57545,,1748035270,573456576,"""base_link""",,,-0.38378629088401794,-0.30437955260276794,-0.06082150340080261,,-0.5044051534139167,0.4887595822723068,0.6226252519873728
1749503370475369477,,57546,,1748035270,613458112,"""base_link""",,,-0.3932664394378662,-0.33029457926750183,-0.10940861701965332,,-0.29274627257839925,0.7470789138532685,0.5109656267372064
1749503370547241053,,57547,,1748035270,643458112,"""base_link""",,,-0.3932501971721649,-0.3514653444290161,-0.009849989786744118,,-0.1727620542466642,-0.12648842235702382,0.1346553201847601
1749503370616934759,,57548,,1748035270,683458112,"""base_link""",,,-0.4290873110294342,-0.31482914090156555,-0.02904871292412281,,-0.01696052719314667,0.36430084471144814,0.4458998409208621
1749503370675251508,,57549,,1748035270,713462720,"""base_link""",,,-0.35800954699516296,-0.32627740502357483,-0.08372785151004791,,0.13175263063565323,0.4104875891011203,0.40479396673684315
