rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1749503368419742403,,176483,,1748035269,570803162,"""/vicon/world""",,,-0.32459111840777544,-0.13349095385341753,1.9826874756925972,,-0.032356764579207734,0.012357676672708625,0.19780956661328125,0.9796283494108796
1749503368419773084,,176471,,1748035269,570803162,"""/vicon/world""",,,-0.32459111840777544,-0.13349095385341753,1.9826874756925972,,-0.032356764579207734,0.012357676672708625,0.19780956661328125,0.9796283494108796
1749503368437949354,,176472,,1748035269,580045402,"""/vicon/world""",,,-0.3143708767000413,-0.1327472715749752,1.983279945475364,,-0.03254682168534826,0.011809025425524394,0.2010883916317865,0.9789610360313747
1749503368437979552,,176484,,1748035269,580045402,"""/vicon/world""",,,-0.3143708767000413,-0.1327472715749752,1.983279945475364,,-0.03254682168534826,0.011809025425524394,0.2010883916317865,0.9789610360313747
1749503368468038441,,176485,,1748035269,594275095,"""/vicon/world""",,,-0.30924126186784723,-0.1323706926598442,1.98353902039704,,-0.032523178747610695,0.012045812813849047,0.20252123248215576,0.9786635231946235
1749503368468057318,,176473,,1748035269,594275095,"""/vicon/world""",,,-0.30924126186784723,-0.1323706926598442,1.98353902039704,,-0.032523178747610695,0.012045812813849047,0.20252123248215576,0.9786635231946235
1749503368481352048,,176486,,1748035269,601273435,"""/vicon/world""",,,-0.3041369633923742,-0.13200308491932508,1.9837868612718448,,-0.03299493217330228,0.012407830239574506,0.20433697803144601,0.9782656999039685
1749503368481382173,,176474,,1748035269,601273435,"""/vicon/world""",,,-0.3041369633923742,-0.13200308491932508,1.9837868612718448,,-0.03299493217330228,0.012407830239574506,0.20433697803144601,0.9782656999039685
1749503368513824192,,176487,,1748035269,616863251,"""/vicon/world""",,,-0.2990446884124541,-0.13160318107591484,1.9840423567071344,,-0.032992595197553314,0.012671330187354876,0.20580087136735098,0.9779554833415744
1749503368513875081,,176475,,1748035269,616863251,"""/vicon/world""",,,-0.2990446884124541,-0.13160318107591484,1.9840423567071344,,-0.032992595197553314,0.012671330187354876,0.20580087136735098,0.9779554833415744
1749503368538303679,,176488,,1748035269,629726255,"""/vicon/world""",,,-0.28371117620821185,-0.13039480217431024,1.9850724843464598,,-0.03299679479767985,0.013099673429874469,0.21037665075046091,0.9769755753897479
1749503368538329847,,176476,,1748035269,629726255,"""/vicon/world""",,,-0.28371117620821185,-0.13039480217431024,1.9850724843464598,,-0.03299679479767985,0.013099673429874469,0.21037665075046091,0.9769755753897479
1749503368556099531,,176477,,1748035269,638918693,"""/vicon/world""",,,-0.2785463771372157,-0.1299677971378563,1.9854409596081573,,-0.033525121534506715,0.013810293369865943,0.2122346051178165,0.9765458588379857
