rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1749503368561937859,,27175,,1748035269,653567472,"""base_link""",,-1.6799384355545044e-05,1.0170733928680417e-05,-2.6624029874801635e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503368603811849,,27176,,1748035269,678541472,"""base_link""",,-1.6038411855697632e-05,1.1430980265140531e-05,-2.93282687664032e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503368841667972,,27177,,1748035269,793845520,"""base_link""",,-1.4119428396224976e-05,1.0299159586429592e-05,-2.6638084650039675e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503368883213525,,27178,,1748035269,813598520,"""base_link""",,-1.696668565273285e-05,5.421688780188558e-06,-2.7479326725006105e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369124363542,,27179,,1748035269,933417544,"""base_link""",,-1.2637077271938325e-05,8.720038831233975e-06,-2.631388008594513e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369167155574,,27180,,1748035269,958422544,"""base_link""",,-1.2992355227470398e-05,1.4565202593803403e-05,-2.3352529108524328e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369402540036,,27181,,1748035270,73388152,"""base_link""",,-1.3487347960472108e-05,1.3177330791950222e-05,-2.4759843945503235e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369444977988,,27182,,1748035270,98360432,"""base_link""",,-1.1071191728115082e-05,1.204618066549301e-05,-2.453552633523941e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369686067171,,27183,,1748035270,218272456,"""base_link""",,-1.595779210329056e-05,1.4342355728149412e-05,-2.2659938037395482e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369726034804,,27184,,1748035270,233270456,"""base_link""",,-1.5247221291065216e-05,1.3229706883430478e-05,-2.4641117453575135e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503369963836465,,27185,,1748035270,358316480,"""base_link""",,-1.5192447602748871e-05,1.4450609683990475e-05,-2.2506907582283024e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370003994240,,27186,,1748035270,378232480,"""base_link""",,-1.3426762819290161e-05,1.3330981135368345e-05,-2.651524841785431e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370249017772,,27187,,1748035270,498163576,"""base_link""",,-9.922146797180176e-06,1.6592958569526668e-05,-2.498555332422257e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370285529500,,27188,,1748035270,518153576,"""base_link""",,-1.472260057926178e-05,1.1460106074810025e-05,-2.4309545755386352e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370524238648,,27189,,1748035270,638084112,"""base_link""",,-8.894594758749009e-06,1.4764976501464841e-05,-2.620424926280976e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370566961863,,27190,,1748035270,658287112,"""base_link""",,-9.490518271923066e-06,1.1972634494304654e-05,-2.627539932727814e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370806520168,,27191,,1748035270,778025720,"""base_link""",,-6.8450778722763065e-06,1.4423456788063047e-05,-2.478842586278916e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503370842850932,,27192,,1748035270,798068744,"""base_link""",,-4.563480243086815e-06,1.6077114641666408e-05,-2.5482559204101567e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371082081406,,27193,,1748035270,917977256,"""base_link""",,-4.027296975255013e-06,1.717579811811447e-05,-2.5198370218276982e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371125328575,,27194,,1748035270,937956256,"""base_link""",,-6.542944163084031e-06,1.644930392503738e-05,-2.627435922622681e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371369752118,,27195,,1748035271,53051536,"""base_link""",,-3.6279626190662387e-06,1.982387155294418e-05,-2.5315934419631963e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371407832053,,27196,,1748035271,77998536,"""base_link""",,1.6254354268312454e-07,1.698728501796722e-05,-2.1835911273956302e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371643593686,,27197,,1748035271,197862144,"""base_link""",,-3.713933378458023e-06,1.7603482306003567e-05,-2.43450477719307e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371687272059,,27198,,1748035271,217836144,"""base_link""",,-7.31847956776619e-06,2.2287277877330777e-05,-2.239361256361008e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371927839888,,27199,,1748035271,337789680,"""base_link""",,-3.795132040977478e-06,1.878594309091568e-05,-2.380965501070023e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503371964832835,,27200,,1748035271,357796680,"""base_link""",,-1.8955040723085405e-06,1.6362433135509488e-05,-2.426306307315827e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372206481153,,27201,,1748035271,477894960,"""base_link""",,-3.886222094297409e-06,1.7307300865650175e-05,-2.406815588474274e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372242505057,,27202,,1748035271,497681216,"""base_link""",,-1.593283750116825e-06,1.631933748722076e-05,-2.5167343020439152e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372484170785,,27203,,1748035271,617615240,"""base_link""",,-4.668909311294556e-06,1.819612383842468e-05,-2.5133338570594793e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372522157824,,27204,,1748035271,637621240,"""base_link""",,-4.190417379140854e-06,1.815962344408035e-05,-2.4396380782127385e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372767795107,,27205,,1748035271,757580056,"""base_link""",,-2.5168737396597863e-06,1.7499032616615293e-05,-2.598507106304169e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503372807562151,,27206,,1748035271,777535056,"""base_link""",,-3.1396798789501192e-06,1.89526155591011e-05,-2.343057841062546e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503373043287931,,27207,,1748035271,892493896,"""base_link""",,-1.3644503429532052e-06,1.66976124048233e-05,-2.5277087092399602e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503373085030455,,27208,,1748035271,917509896,"""base_link""",,-5.5506858974695206e-06,1.415899395942688e-05,-2.0308229327201847e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503373328299356,,27209,,1748035272,37468176,"""base_link""",,1.1881723068654538e-06,2.1412721276283262e-05,-2.6231244206428534e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503373362790742,,27210,,1748035272,57470176,"""base_link""",,8.512414246797562e-06,2.0344604551792142e-05,-2.6182696223258977e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749503373608418096,,27211,,1748035272,177394456,"""base_link""",,8.272971026599408e-07,1.9955450296401974e-05,-2.4292621016502386e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
