rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1749509330350736982,,108243,,1748046278,909043328,"""base_link""",,,-0.2581742737955756,0.07582250165221863,0.010360676849274131,,0.020639799535274506,0.2610763609409332,-0.047659467905759846
1749509330416407429,,108244,,1748046278,940044608,"""base_link""",,,-0.26309529372444346,0.11551389964466714,-0.006921650760880648,,0.2448001503944397,-0.1890992522239685,0.021926587447524095
1749509330488130501,,108245,,1748046278,979044608,"""base_link""",,,-0.21440245677672803,0.13039380573462359,0.0033150522889571227,,0.2725953459739685,-0.14351171255111694,0.026156023144722002
1749509330550412662,,108246,,1748046279,9044608,"""base_link""",,,-0.22877977989074277,0.12046017680080033,-0.0023850509247959444,,-0.2701764702796936,-0.04135540872812271,-0.002769677899777884
1749509330618198236,,108247,,1748046279,39046400,"""base_link""",,,-0.2429936684264873,0.19091544947083341,0.044833938140260536,,0.1538436859846115,-0.09958542138338089,-0.0017039786325767515
1749509330682080978,,108248,,1748046279,73046400,"""base_link""",,,-0.20246330396801757,0.1365545238508338,0.04380657687927854,,-0.2769094705581665,0.12745876610279083,-0.0739308074116707
1749509330751820297,,108249,,1748046279,109046400,"""base_link""",,,-0.19544317502574474,0.1805991854275327,0.05802128714918708,,-0.1893754005432129,0.01330234389752148,-0.12646080553531647
1749509330817669993,,108250,,1748046279,139048192,"""base_link""",,,-0.13712194833575445,0.19270968817142678,0.0627641495488845,,0.0068252552300691605,0.20990014076232907,-0.28253743052482605
1749509330884049047,,108251,,1748046279,173048192,"""base_link""",,,-0.13393460813904562,0.19340700041627615,0.016200220395431477,,0.04056669771671295,0.25789290666580195,-0.48048955202102667
1749509330951692748,,108252,,1748046279,209048192,"""base_link""",,,-0.09451921344378855,0.18936168661006397,0.07735310053337144,,-0.018894560635089874,0.7401186823844909,-0.48571428656578075
1749509331013630177,,108253,,1748046279,239049216,"""base_link""",,,-0.10565976931054172,0.16592380350722358,0.12980281171077201,,0.4565500020980835,1.0219029188156128,-0.19151808321475997
1749509331087476680,,108254,,1748046279,279049216,"""base_link""",,,0.0007432541670040985,0.22400943828990885,0.08855262941235545,,0.6169024705886841,0.9074289202690125,-0.3174283206462861
1749509331145349993,,108255,,1748046279,309049216,"""base_link""",,,0.017417143871993494,0.16699955032329467,0.0959628840054145,,0.45607295632362366,0.9640244841575623,-0.26393213868141185
1749509331215515698,,108256,,1748046279,339050752,"""base_link""",,,0.031219534888977437,0.2324896733213682,0.1595138469046781,,0.3502069115638733,0.9573725461959839,-0.3211962878704072
1749509331281151729,,108257,,1748046279,369050752,"""base_link""",,,0.13255344751603065,0.19856636747595696,0.2003144164595571,,0.10722946375608444,1.0555970668792725,-0.38177046179771434
1749509331348767339,,108258,,1748046279,409050752,"""base_link""",,,0.18886261410912497,0.2633086472430055,0.2057465198141622,,0.27084940671920776,0.4730811715126037,-0.32172912359237676
1749509331418634096,,108259,,1748046279,439052800,"""base_link""",,,0.2915487151571884,0.23194616240481306,0.19438414660972336,,0.05144277215003967,0.3877620697021484,-0.41155520081520086
1749509331486540964,,108260,,1748046279,479052800,"""base_link""",,,0.3447869917247898,0.25945104465760194,0.18716085595716817,,0.3909548819065094,-0.07478549331426623,-0.20455272495746613
1749509331549000587,,108261,,1748046279,509052800,"""base_link""",,,0.4529154909889137,0.23434639904280294,0.22198306656110794,,-0.06688956916332245,0.024504397064447354,-0.38552621006965637
1749509331620772961,,108262,,1748046279,539053056,"""base_link""",,,0.4778032099906353,0.24072358627035828,0.23449259700765068,,0.4463488459587097,-0.44633394479751587,-0.22532987594604487
1749509331684292976,,108263,,1748046279,569053056,"""base_link""",,,0.5437635543309972,0.279452885649214,0.2618789459318387,,-0.1367643177509308,-0.32531735301017767,-0.3187864422798156
1749509331750315450,,108264,,1748046279,609053056,"""base_link""",,,0.6176402422805274,0.24338783962945362,0.20274299078066388,,0.10272082686424255,-0.6352545619010925,-0.2742915749549865
