rosbagTimestamp,layout,dim,data_offset,data
1727207301265812917,,[],0,"[0.02077348344027996, 0.03481453284621239, -1.4204719066619873]"
1727207301297772494,,[],0,"[0.020573681220412254, 0.03466806560754776, -1.4202772378921509]"
1727207301332288682,,[],0,"[0.020659223198890686, 0.03505178540945053, -1.4211076498031616]"
1727207301365580216,,[],0,"[0.02185939997434616, 0.03545688837766647, -1.4207780361175537]"
1727207301399167216,,[],0,"[0.02188281901180744, 0.03593279421329498, -1.4208861589431763]"
1727207301432371791,,[],0,"[0.022419754415750504, 0.03625739738345146, -1.4211609363555908]"
1727207301464820357,,[],0,"[0.023133084177970886, 0.03680664673447609, -1.4224976301193237]"
1727207301497917047,,[],0,"[0.02383407950401306, 0.0369531512260437, -1.4226332902908325]"
1727207301534093731,,[],0,"[0.024205025285482407, 0.03720978647470474, -1.4231263399124146]"
1727207301565257514,,[],0,"[0.02378971502184868, 0.037350453436374664, -1.424038290977478]"
1727207301597985448,,[],0,"[0.02168755605816841, 0.037192363291978836, -1.4264662265777588]"
1727207301635393808,,[],0,"[0.02066616900265217, 0.03705618530511856, -1.4281483888626099]"
1727207301665882881,,[],0,"[0.022020447999238968, 0.03489948809146881, -1.4316661357879639]"
1727207301699086242,,[],0,"[0.02297830767929554, 0.03345745801925659, -1.4331351518630981]"
1727207301733083827,,[],0,"[0.020804796367883682, 0.03002905286848545, -1.4376121759414673]"
1727207301765611181,,[],0,"[0.01938573084771633, 0.024419819936156273, -1.4421278238296509]"
1727207301800084845,,[],0,"[0.02033459208905697, 0.022119909524917603, -1.4442089796066284]"
1727207301832654131,,[],0,"[0.02117963135242462, 0.0152262132614851, -1.4508416652679443]"
1727207301865440186,,[],0,"[0.02309001050889492, 0.005179835017770529, -1.4550687074661255]"
1727207301899077612,,[],0,"[0.022444838657975197, 5.691157275578007e-05, -1.4595202207565308]"
1727207301933798452,,[],0,"[0.026064502075314522, -0.008103315718472004, -1.4651252031326294]"
1727207301966020118,,[],0,"[0.030996814370155334, -0.013739443384110928, -1.4744212627410889]"
1727207301999692063,,[],0,"[0.03439568728208542, -0.01488368771970272, -1.4757477045059204]"
1727207302032976777,,[],0,"[0.04183147847652435, -0.012922803871333599, -1.4848376512527466]"
