rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1749510504338279035,,46454,,1748040119,178379760,"""base_link""",,2.6104606688022616e-06,1.6136512160301205e-05,-3.045057058334351e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510504414350682,,46455,,1748040119,215550760,"""base_link""",,1.7399560660123825e-06,1.453798413276672e-05,-3.1161269545555115e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510504649752504,,46456,,1748040119,332578576,"""base_link""",,-1.5860103070735931e-06,1.5553005039691922e-05,-3.149880468845368e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510504697535607,,46457,,1748040119,353824416,"""base_link""",,-4.261328652501107e-06,1.6266827285289762e-05,-3.468692004680634e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510504931542612,,46458,,1748040119,470825256,"""base_link""",,-5.5197030305862426e-06,1.570497155189514e-05,-3.113305866718292e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510504973695325,,46459,,1748040119,492089256,"""base_link""",,-1.0448001325130463e-05,1.4026829600334165e-05,-3.317643404006958e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505210736010,,46460,,1748040119,614454096,"""base_link""",,-8.544503152370454e-06,1.441824436187744e-05,-3.111687302589417e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505254834596,,46461,,1748040119,635632096,"""base_link""",,-1.3701325654983521e-05,1.6676762700080868e-05,-3.0062642693519597e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505492422882,,46462,,1748040119,752739240,"""base_link""",,-1.6224156320095065e-05,1.2878185510635373e-05,-2.8476843237876893e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505530402617,,46463,,1748040119,773899240,"""base_link""",,-1.393166184425354e-05,1.236128285527229e-05,-3.2262212038040165e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505773047153,,46464,,1748040119,896236056,"""base_link""",,-1.8084003031253815e-05,8.5016056895256e-06,-3.0068236589431766e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510505811947685,,46465,,1748040119,912179056,"""base_link""",,-1.8397952616214752e-05,6.82008862495422e-06,-2.7181944251060486e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506049578625,,46466,,1748040120,34526152,"""base_link""",,-1.9765087962150575e-05,7.128758728504178e-06,-2.897215783596039e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506093571894,,46467,,1748040120,55781944,"""base_link""",,-2.068568617105484e-05,1.018245071172714e-05,-3.170749843120575e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506335038844,,46468,,1748040120,172785784,"""base_link""",,-2.1361519396305087e-05,4.702447354793545e-06,-2.904776930809021e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506372816602,,46469,,1748040120,194059784,"""base_link""",,-2.3716942965984347e-05,9.218901395797696e-07,-2.78542697429657e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506614305014,,46470,,1748040120,316384112,"""base_link""",,-2.240527421236038e-05,8.229054510593381e-07,-2.7938738465309145e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506650246468,,46471,,1748040120,332321112,"""base_link""",,-2.0288187265396118e-05,-3.2220654189586674e-06,-2.7040231227874757e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506889888359,,46472,,1748040120,454644000,"""base_link""",,-2.135950028896332e-05,-3.7609405815601382e-06,-2.5890254974365234e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510506934355450,,46473,,1748040120,475927000,"""base_link""",,-2.2318473458290103e-05,-6.27260580658913e-06,-2.8592035174369812e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507173994759,,46474,,1748040120,592878304,"""base_link""",,-2.115710973739624e-05,-6.967324763536457e-06,-2.6817351579666138e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507213950458,,46475,,1748040120,614113304,"""base_link""",,-1.985345631837845e-05,-8.882195502519612e-06,-2.811732292175293e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507449365950,,46476,,1748040120,731169864,"""base_link""",,-2.0126891136169434e-05,-1.001824960112572e-05,-2.8837963938713076e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507493353179,,46477,,1748040120,752436448,"""base_link""",,-1.9620513916015627e-05,-8.735648542642597e-06,-2.422732412815094e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507734775018,,46478,,1748040120,874702032,"""base_link""",,-1.9840458035469057e-05,-1.3302826881408695e-05,-2.817632555961609e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510507774030002,,46479,,1748040120,896030032,"""base_link""",,-1.82998389005661e-05,-1.3522210717201238e-05,-2.5002902746200563e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749510508010333086,,46480,,1748040121,12991104,"""base_link""",,-1.4664502441883088e-05,-1.155963316559792e-05,-2.5415536761283874e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
