rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,speed,speed2d,direction,northsouth,westeast,updown,temperature,pitch,roll,pressure,humidity,heading,levelx,levely,levelz
1749510504220878405,,43858,,1748040119,122148752,'',0.4699999988079071,0.0,183.0,-0.1370551884174347,-0.020363664254546165,-0.029118359088897705,19.489999771118164,-0.6,1.8,859.0399780273438,60.459999084472656,40.0,nan,0.0,0.0
1749510504429186259,,43859,,1748040119,225510120,'',0.4699999988079071,0.0,353.0,0.2128038853406906,0.009211541153490543,-0.009429306723177433,19.43000030517578,0.3,0.5,859.0499877929688,60.75,39.0,nan,0.0,0.0
1749510504606187044,,43860,,1748040119,314698934,'',1.1799999475479126,0.0,354.0,0.7171235680580139,0.7495877146720886,-0.5542129874229431,19.43000030517578,0.3,0.5,859.0499877929688,60.75,39.0,nan,0.0,0.0
1749510504618111608,,43861,,1748040119,320745468,'',1.1799999475479126,0.0,354.0,0.7171642780303955,0.7457489371299744,-0.5593155026435852,19.229999542236328,0.2,0.8,859.030029296875,61.4900016784668,40.0,nan,0.0,0.0
1749510504830261031,,43862,,1748040119,425918102,'',1.2699999809265137,0.0,355.0,0.8149770498275757,0.7307952046394348,-0.6532616019248962,19.219999313354492,-0.0,1.4,859.030029296875,61.41999816894531,41.0,nan,0.0,0.0
1749510505004211004,,43863,,1748040119,513676881,'',1.7300000190734863,0.0,351.0,0.6441447138786316,0.7121014595031738,-0.3884445130825043,19.219999313354492,-0.0,1.4,859.030029296875,61.41999816894531,41.0,nan,0.0,0.0
1749510505031256618,,43864,,1748040119,526720046,'',1.7300000190734863,0.0,351.0,0.6435335874557495,0.7118979692459106,-0.3898279666900635,19.280000686645508,-0.2,1.8,859.02001953125,61.380001068115234,42.0,nan,0.0,0.0
1749510505220173533,,43865,,1748040119,621882200,'',1.059999942779541,0.0,13.0,1.0016393661499023,-0.23021435737609863,0.09848255664110184,18.790000915527344,-0.6,2.1,859.030029296875,63.099998474121094,42.0,nan,0.0,0.0
1749510505430097592,,43866,,1748040119,725540161,'',1.059999942779541,0.0,28.0,1.5095360279083252,-0.828506350517273,0.10697925835847855,18.690000534057617,-0.7,2.7,859.02001953125,63.5099983215332,42.0,nan,0.0,0.0
1749510505606295594,,43867,,1748040119,814763784,'',1.7100000381469727,0.0,86.0,0.1979810744524002,-1.4733368158340454,-0.0011977886315435171,18.690000534057617,-0.7,2.7,859.02001953125,63.5099983215332,42.0,nan,0.0,0.0
1749510505618201708,,43868,,1748040119,820759296,'',1.7100000381469727,0.0,86.0,0.19469398260116577,-1.491155743598938,0.01192539557814598,18.43000030517578,-1.0,2.0,859.010009765625,64.5,42.0,nan,0.0,0.0
1749510505820386377,,43869,,1748040119,921851158,'',1.2699999809265137,0.0,126.0,-0.4429033100605011,-0.7845563888549805,-0.062185827642679214,18.920000076293945,-0.8,1.0,859.02001953125,62.59000015258789,38.0,nan,0.0,0.0
1749510506028945439,,43870,,1748040120,26045799,'',1.2699999809265137,0.0,57.0,0.29908668994903564,-0.45799270272254944,0.04888607934117317,19.059999465942383,-2.7,3.1,859.02001953125,62.060001373291016,41.0,nan,0.0,0.0
1749510506206185302,,43871,,1748040120,114733457,'',1.440000057220459,0.0,82.0,0.20569536089897156,-1.0026252269744873,0.005283358506858349,19.059999465942383,-2.7,3.1,859.02001953125,62.060001373291016,41.0,nan,0.0,0.0
1749510506218033570,,43872,,1748040120,120748758,'',1.440000057220459,0.0,82.0,0.20569536089897156,-1.0026252269744873,0.005283358506858349,18.90999984741211,-0.6,1.3,859.030029296875,62.560001373291016,41.0,nan,0.0,0.0
1749510506420302625,,43873,,1748040120,221923589,'',1.440000057220459,0.0,2.0,1.4353935718536377,-0.045304808765649796,0.11701653152704239,18.899999618530273,0.1,2.3,859.02001953125,62.630001068115234,43.0,nan,0.0,0.0
1749510506627494049,,43874,,1748040120,325515985,'',1.440000057220459,0.0,0.0,1.8228075504302979,-0.00439605163410306,0.16233693063259125,18.760000228881836,0.4,0.4,859.010009765625,63.209999084472656,39.0,nan,0.0,0.0
1749510506806356460,,43875,,1748040120,414804220,'',2.190000057220459,0.0,357.0,2.1799347400665283,0.13977879285812378,0.19709396362304688,18.760000228881836,0.4,0.4,859.010009765625,63.209999084472656,39.0,nan,0.0,0.0
1749510506817757708,,43876,,1748040120,420802354,'',2.190000057220459,0.0,357.0,2.1799347400665283,0.13977879285812378,0.19709396362304688,18.559999465942383,-1.6,1.6,859.02001953125,63.959999084472656,39.0,nan,0.0,0.0
1749510507020463153,,43877,,1748040120,521877288,'',3.950000047683716,0.0,339.0,3.687608003616333,1.4058009386062622,0.20204299688339233,18.639999389648438,-0.8,2.7,859.02001953125,63.689998626708984,41.0,nan,0.0,0.0
1749510507227895568,,43878,,1748040120,625488758,'',3.950000047683716,0.0,348.0,3.197383165359497,0.6643012166023254,0.22545230388641357,18.75,-0.5,3.2,859.02001953125,63.08000183105469,42.0,nan,0.0,0.0
1749510507406786558,,43879,,1748040120,714930772,'',3.190000057220459,0.0,352.0,3.1376638412475586,0.4574546217918396,0.26608479022979736,18.75,-0.5,3.2,859.02001953125,63.08000183105469,42.0,nan,0.0,0.0
1749510507418108359,,43880,,1748040120,720775604,'',3.190000057220459,0.0,352.0,3.1376638412475586,0.4574546217918396,0.26608479022979736,18.75,0.0,0.9,859.010009765625,63.7599983215332,37.0,nan,0.0,0.0
