rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,speed,speed2d,direction,northsouth,westeast,updown,temperature,pitch,roll,pressure,humidity,heading,levelx,levely,levelz
1749510504220878410,,43858,,1748040119,122148752,'',0.4699999988079071,0.0,183.0,0.009999999776482582,0.12999999523162842,0.44999998807907104,19.489999771118164,-0.6,1.8,859.0399780273438,60.459999084472656,40.0,nan,0.0,0.0
1749510504429208567,,43859,,1748040119,225510120,'',0.4699999988079071,0.0,353.0,0.019999999552965164,-0.20999999344348907,0.25999999046325684,19.43000030517578,0.3,0.5,859.0499877929688,60.75,39.0,nan,0.0,0.0
1749510504606200090,,43860,,1748040119,314698934,'',1.1799999475479126,0.0,354.0,0.11999999731779099,-1.1699999570846558,0.0,19.43000030517578,0.3,0.5,859.0499877929688,60.75,39.0,nan,0.0,0.0
1749510504618139459,,43861,,1748040119,320745468,'',1.1799999475479126,0.0,354.0,0.11999999731779099,-1.1699999570846558,0.0,19.229999542236328,0.2,0.8,859.030029296875,61.4900016784668,40.0,nan,0.0,0.0
1749510504830272023,,43862,,1748040119,425918102,'',1.2699999809265137,0.0,355.0,0.10999999940395355,-1.2699999809265137,0.0,19.219999313354492,-0.0,1.4,859.030029296875,61.41999816894531,41.0,nan,0.0,0.0
1749510505004212263,,43863,,1748040119,513676881,'',1.7300000190734863,0.0,351.0,0.27000001072883606,-1.0,0.0,19.219999313354492,-0.0,1.4,859.030029296875,61.41999816894531,41.0,nan,0.0,0.0
1749510505031295626,,43864,,1748040119,526720046,'',1.7300000190734863,0.0,351.0,0.27000001072883606,-1.0,0.0,19.280000686645508,-0.2,1.8,859.02001953125,61.380001068115234,42.0,nan,0.0,0.0
1749510505220230285,,43865,,1748040119,621882200,'',1.059999942779541,0.0,13.0,-0.23000000417232513,-1.0199999809265137,-0.14000000059604645,18.790000915527344,-0.6,2.1,859.030029296875,63.099998474121094,42.0,nan,0.0,0.0
1749510505430180252,,43866,,1748040119,725540161,'',1.059999942779541,0.0,28.0,-0.8100000023841858,-1.5399999618530273,-0.20999999344348907,18.690000534057617,-0.7,2.7,859.02001953125,63.5099983215332,42.0,nan,0.0,0.0
1749510505606293777,,43867,,1748040119,814763784,'',1.7100000381469727,0.0,86.0,-1.4900000095367432,-0.10999999940395355,0.8500000238418579,18.690000534057617,-0.7,2.7,859.02001953125,63.5099983215332,42.0,nan,0.0,0.0
1749510505618214173,,43868,,1748040119,820759296,'',1.7100000381469727,0.0,86.0,-1.4900000095367432,-0.10999999940395355,0.8500000238418579,18.43000030517578,-1.0,2.0,859.010009765625,64.5,42.0,nan,0.0,0.0
1749510505820394884,,43869,,1748040119,921851158,'',1.2699999809265137,0.0,126.0,-0.699999988079071,0.5199999809265137,0.9200000166893005,18.920000076293945,-0.8,1.0,859.02001953125,62.59000015258789,38.0,nan,0.0,0.0
1749510506028969355,,43870,,1748040120,26045799,'',1.2699999809265137,0.0,57.0,-0.46000000834465027,-0.30000001192092896,0.0,19.059999465942383,-2.7,3.1,859.02001953125,62.060001373291016,41.0,nan,0.0,0.0
1749510506206226220,,43871,,1748040120,114733457,'',1.440000057220459,0.0,82.0,-0.9599999785423279,-0.12999999523162842,1.059999942779541,19.059999465942383,-2.7,3.1,859.02001953125,62.060001373291016,41.0,nan,0.0,0.0
1749510506218128737,,43872,,1748040120,120748758,'',1.440000057220459,0.0,82.0,-0.9599999785423279,-0.12999999523162842,1.059999942779541,18.90999984741211,-0.6,1.3,859.030029296875,62.560001373291016,41.0,nan,0.0,0.0
1749510506420307063,,43873,,1748040120,221923589,'',1.440000057220459,0.0,2.0,-0.05000000074505806,-1.440000057220459,0.0,18.899999618530273,0.1,2.3,859.02001953125,62.630001068115234,43.0,nan,0.0,0.0
1749510506627499969,,43874,,1748040120,325515985,'',1.440000057220459,0.0,0.0,-0.009999999776482582,-1.8300000429153442,0.0,18.760000228881836,0.4,0.4,859.010009765625,63.209999084472656,39.0,nan,0.0,0.0
1749510506806119832,,43875,,1748040120,414804220,'',2.190000057220459,0.0,357.0,0.11999999731779099,-2.190000057220459,0.0,18.760000228881836,0.4,0.4,859.010009765625,63.209999084472656,39.0,nan,0.0,0.0
1749510506818030132,,43876,,1748040120,420802354,'',2.190000057220459,0.0,357.0,0.11999999731779099,-2.190000057220459,0.0,18.559999465942383,-1.6,1.6,859.02001953125,63.959999084472656,39.0,nan,0.0,0.0
1749510507020468805,,43877,,1748040120,521877288,'',3.950000047683716,0.0,339.0,1.399999976158142,-3.690000057220459,0.10000000149011612,18.639999389648438,-0.8,2.7,859.02001953125,63.689998626708984,41.0,nan,0.0,0.0
1749510507227902504,,43878,,1748040120,625488758,'',3.950000047683716,0.0,348.0,0.6600000262260437,-3.200000047683716,0.09000000357627869,18.75,-0.5,3.2,859.02001953125,63.08000183105469,42.0,nan,0.0,0.0
1749510507406825418,,43879,,1748040120,714930772,'',3.190000057220459,0.0,352.0,0.44999998807907104,-3.1500000953674316,0.0,18.75,-0.5,3.2,859.02001953125,63.08000183105469,42.0,nan,0.0,0.0
1749510507418143150,,43880,,1748040120,720775604,'',3.190000057220459,0.0,352.0,0.44999998807907104,-3.1500000953674316,0.0,18.75,0.0,0.9,859.010009765625,63.7599983215332,37.0,nan,0.0,0.0
1749510507620601430,,43881,,1748040120,821947097,'',3.1600000858306885,0.0,356.0,0.2199999988079071,-3.1500000953674316,0.17000000178813934,18.610000610351562,-1.2,2.7,859.010009765625,63.77000045776367,39.0,nan,0.0,0.0
