rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1741821213266653655,,23983,,1741734371,674302464,"""map""",,,-4.065062999725342,2.403808832168579,1.2087056636810303,,-0.04759179970538022,0.04398261788269501,-0.8819190540209402,-0.4669254206613346
1741821213300485437,,23984,,1741734371,704300160,"""map""",,,-4.075727462768555,2.4002163410186768,1.2102859020233154,,-0.04771996711924896,0.03836268449772039,-0.8834515766530691,-0.4645046953436871
1741821213333426012,,23985,,1741734371,744300160,"""map""",,,-4.089405059814453,2.3943252563476562,1.212253212928772,,-0.048175473135797495,0.03244701737809308,-0.8845687210196986,-0.462779119071954
1741821213369444677,,23986,,1741734371,777298880,"""map""",,,-4.099364280700684,2.389132261276245,1.2136660814285278,,-0.044739560629335186,0.025396667534499425,-0.885743817303031,-0.4613148954078371
1741821213400270593,,23987,,1741734371,803298880,"""map""",,,-4.108781337738037,2.3834140300750732,1.2147605419158936,,-0.04363332571102467,0.0175944495236078,-0.8868753548184273,-0.45960721047329695
1741821213436096319,,23988,,1741734371,844298880,"""map""",,,-4.12047815322876,2.375117540359497,1.2158660888671875,,-0.04560603793153542,0.01150463821137856,-0.8874599737541218,-0.45847864431072066
1741821213467357985,,23989,,1741734371,873298880,"""map""",,,-4.128525733947754,2.3687422275543213,1.216583251953125,,-0.046634265618697344,0.007357970471251646,-0.8880615146494936,-0.45729421250044333
1741821213502523377,,23990,,1741734371,907300160,"""map""",,,-4.13599967956543,2.362250804901123,1.2170149087905884,,-0.051679338215860515,-0.0005939808044200083,-0.8885709225340205,-0.45581879884804666
1741821213533225516,,23991,,1741734371,944300160,"""map""",,,-4.144383907318115,2.3536550998687744,1.217167615890503,,-0.052982550381953736,-0.0010183363486519434,-0.8891327821715193,-0.45457104139788174
1741821213569980905,,23992,,1741734371,973299136,"""map""",,,-4.14971923828125,2.34726619720459,1.2173807621002197,,-0.057842830121820885,-0.00913437584228864,-0.8894457857419854,-0.4532736560335951
1741821213604040116,,23993,,1741734372,4299136,"""map""",,,-4.1541032791137695,2.3410699367523193,1.2175934314727783,,-0.06108608279829482,-0.016380225159789093,-0.8899799127531638,-0.45159262898073804
1741821213635093570,,23994,,1741734372,44299136,"""map""",,,-4.158441066741943,2.332850456237793,1.217150092124939,,-0.06113601100871204,-0.020108883090562992,-0.8908576419468275,-0.44970067802450825
1741821213666838279,,23995,,1741734372,74299136,"""map""",,,-4.16034460067749,2.3269238471984863,1.2166619300842285,,-0.05908682991702336,-0.02106282037177939,-0.8916099421193228,-0.4484381481039402
1741821213699683721,,23996,,1741734372,103297344,"""map""",,,-4.1611504554748535,2.3212668895721436,1.2163490056991577,,-0.053639382674215697,-0.02066651223814244,-0.8928820183010786,-0.4466066989487478
1741821213734656584,,23997,,1741734372,144297344,"""map""",,,-4.160624027252197,2.314128875732422,1.2158617973327637,,-0.051588949030872834,-0.022204445471948893,-0.8934765628195974,-0.4455841110367522
1741821213769615407,,23998,,1741734372,173295808,"""map""",,,-4.159175395965576,2.3092563152313232,1.215610146522522,,-0.04482599196182989,-0.02153953152148497,-0.8945995023778974,-0.44409272372877007
1741821213800624565,,23999,,1741734372,203295808,"""map""",,,-4.156712055206299,2.3048553466796875,1.2155768871307373,,-0.0398933190827447,-0.02497424745257628,-0.8948226277939142,-0.443933914403581
1741821213833526905,,24000,,1741734372,243295808,"""map""",,,-4.152312755584717,2.299602746963501,1.215516209602356,,-0.03642037596005401,-0.022728885293415033,-0.8954284255209854,-0.4431309537191756
1741821213866399465,,24001,,1741734372,277295808,"""map""",,,-4.148135185241699,2.296245574951172,1.2155812978744507,,-0.03268731664706102,-0.025119746605442236,-0.8960705538314733,-0.44199343135129093
1741821213900286772,,24002,,1741734372,304297600,"""map""",,,-4.143171310424805,2.293607473373413,1.215863585472107,,-0.029128780189762036,-0.026647568876145382,-0.8968788460922151,-0.44051070522067765
1741821213936276960,,24003,,1741734372,343297600,"""map""",,,-4.135677337646484,2.2909293174743652,1.2160356044769287,,-0.027549862129808537,-0.027739132390055286,-0.8970615948273584,-0.4401726874956202
1741821213967232969,,24004,,1741734372,374297600,"""map""",,,-4.1294965744018555,2.289515256881714,1.2158660888671875,,-0.02293012883947465,-0.02115919943065749,-0.8988744150755089,-0.43709411309299046
1741821214000148106,,24005,,1741734372,407298880,"""map""",,,-4.122616767883301,2.2886502742767334,1.215319037437439,,-0.023638084682753885,-0.021198101548059487,-0.8993202865859057,-0.4361364945479745
1741821214033245654,,24006,,1741734372,444298880,"""map""",,,-4.112635612487793,2.2883474826812744,1.214516520500183,,-0.02667139106517715,-0.024103280852465127,-0.8989813627036053,-0.4365090516153865
1741821214069266764,,24007,,1741734372,474298112,"""map""",,,-4.104757785797119,2.28857421875,1.213329553604126,,-0.02832263774756642,-0.021251997489137302,-0.8992714173150573,-0.43595557920074146
1741821214100296714,,24008,,1741734372,504298112,"""map""",,,-4.096407890319824,2.289114236831665,1.2118703126907349,,-0.031178087721996255,-0.01995943168283238,-0.9002788323615889,-0.43373669514061264
1741821214135689430,,24009,,1741734372,544298112,"""map""",,,-4.084511756896973,2.2904632091522217,1.2098042964935303,,-0.031614790975752864,-0.01805492228283537,-0.8999402245806525,-0.43449061796677557
1741821214167037010,,24010,,1741734372,574298112,"""map""",,,-4.075331211090088,2.291842222213745,1.2080574035644531,,-0.03308077229516164,-0.017846076087385285,-0.9002366644396538,-0.433775575608364
1741821214203129521,,24011,,1741734372,613298368,"""map""",,,-4.062714576721191,2.2939743995666504,1.205365777015686,,-0.031805738590020484,-0.012820951461913425,-0.9009871522976631,-0.432488389781417
1741821214235098093,,24012,,1741734372,634298368,"""map""",,,-4.056216239929199,2.295332193374634,1.2040150165557861,,-0.030842282706485702,-0.012294671667091988,-0.9014873721692145,-0.4315302022539461
1741821214267147591,,24013,,1741734372,674298368,"""map""",,,-4.042973041534424,2.2982730865478516,1.2011244297027588,,-0.026170579820657437,-0.007486908217558427,-0.9024970842189901,-0.4298351824473835
1741821214302919128,,24014,,1741734372,713299904,"""map""",,,-4.029536724090576,2.301576852798462,1.198249340057373,,-0.020393393415802263,-0.005011678463707786,-0.9036698834990785,-0.42771466913167916
1741821214333056816,,24015,,1741734372,743299904,"""map""",,,-4.019212245941162,2.304346799850464,1.1962822675704956,,-0.019548830499194172,-0.007498193036247221,-0.9042774513937872,-0.42643165584273474
1741821214370728638,,24016,,1741734372,777296064,"""map""",,,-4.008816719055176,2.307293653488159,1.194558024406433,,-0.015462084711665368,-0.007446584549517885,-0.9046157430733599,-0.4258825456269105
1741821214402013366,,24017,,1741734372,804296064,"""map""",,,-3.9983530044555664,2.310396671295166,1.1933300495147705,,-0.012823240562623179,-0.0077811366841019965,-0.9044338162017627,-0.4263503124251088
1741821214434889570,,24018,,1741734372,843296064,"""map""",,,-3.9842400550842285,2.314868688583374,1.1922357082366943,,-0.01378829226413693,-0.009321931129159515,-0.9046526637126555,-0.42582463585705654
1741821214469562320,,24019,,1741734372,874294016,"""map""",,,-3.9737303256988525,2.3183486461639404,1.1915645599365234,,-0.012214543922627703,-0.003682065906834041,-0.9049602724865122,-0.42530477555409896
1741821214501659587,,24020,,1741734372,907294016,"""map""",,,-3.9632623195648193,2.3221588134765625,1.1910582780838013,,-0.01261935287804595,0.003251744937176707,-0.9057511159519707,-0.42360979789438485
1741821214535093873,,24021,,1741734372,944294016,"""map""",,,-3.949706792831421,2.3274834156036377,1.190690517425537,,-0.01269475194367067,0.004696177033923018,-0.9038887310099712,-0.42755339421585214
1741821214567062511,,24022,,1741734372,974294016,"""map""",,,-3.9395058155059814,2.3314356803894043,1.1907447576522827,,-0.014054483774479576,0.012400992937043396,-0.902319709207032,-0.4306597644650749
1741821214601400110,,24023,,1741734373,3295552,"""map""",,,-3.9294939041137695,2.3352510929107666,1.1912208795547485,,-0.015448814875193385,0.01683659568064065,-0.9010419642741515,-0.4331296751549346
1741821214635202215,,24024,,1741734373,43295552,"""map""",,,-3.9163618087768555,2.3402252197265625,1.1918375492095947,,-0.017055067821163748,0.01940171379638065,-0.8997509220105658,-0.43563876134048507
1741821214667267356,,24025,,1741734373,74295552,"""map""",,,-3.9065234661102295,2.3436458110809326,1.1924971342086792,,-0.019891961575401833,0.02069549568743763,-0.8980467984847248,-0.4389624196672056
