time,state_x,state_y,state_z,state_v_x,state_v_y,state_v_z,state_phi,state_theta,state_psi,state_wx,state_wy,control_u_thrust,control_u_phi,control_u_theta,control_u_psi,output_x,output_y,output_z,output_v_x,output_v_y,output_v_z,output_phi,output_theta,output_psi,output_wx,output_wy,output_Ax,output_Ay,output_Az,output_rx,output_ry,output_Wax,output_Way
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.255885163275163,0.11443424650408843,-0.015662681735934124,1.505746215396001,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.728667070136838e-18,0.06961364427427777,-2.411501857544322,0.5,0.0,-2.220446049250313e-16,-2.0
0.1,0.09999136288241124,0.00020569402177706653,1.9879560591484176,0.9889379743949408,-0.1473268338584725,-0.24074742708185315,0.011443424650408844,-0.0015662681735934122,0.15057462153960013,1.0,2.0,30.593981700085926,-0.049000290602125324,-0.004388328402879388,1.4937447847140999,0.09999136288241124,0.00020569402177706653,1.9879560591484176,0.9889379743949408,-0.1473268338584725,-0.24074742708185315,0.011443424650408844,-0.0015662681735934122,0.15057462153960013,1.0,2.0,-0.006244086460534996,-0.05312329230297771,0.8464621543856189,0.49746470493848494,-0.07410970337120179,-0.2997596237948891,-1.9746906455883002
0.2,0.1999886979651573,0.0002919114058183899,1.9681095955677799,0.9553830181327907,-0.29561234100165784,-0.156223191131295,0.006543395590196305,-0.0020051010138813514,0.2999491000110102,1.0,2.0,32.639628972481496,-0.015975616375334553,-0.0051929949020085315,1.4995809079332691,0.1999886979651573,0.0002919114058183899,1.9681095955677799,0.9553830181327907,-0.29561234100165784,-0.156223191131295,0.006543395590196305,-0.0020051010138813514,0.2999491000110102,1.0,2.0,-0.002211326532927211,-0.00782739231318276,1.5559891866489644,0.4854318175595157,-0.1502011583437134,-0.5909116710540558,-1.9108438210665288
0.30000000000000004,0.29999605717640576,0.0002640757585882186,1.9602583681597678,0.9004503185006647,-0.43507121880013294,-0.0008899473061363596,0.004945833952662848,-0.0025244005040822052,0.44990719080433733,1.0,2.0,31.263761453118455,0.005980998257182215,-0.012066334103869255,1.501529730736403,0.29999605717640576,0.0002640757585882186,1.9602583681597678,0.9004503185006647,-0.43507121880013294,-0.0008899473061363596,0.004945833952662848,-0.0025244005040822052,0.44990719080433733,1.0,2.0,0.002805047437812292,0.008872842531812268,1.0717850534284168,0.45935287568545397,-0.2219458546214828,-0.8698010737087867,-1.801164190885305
0.4,0.3999959109594191,0.0002713233572697858,1.9655219691957615,0.825356003984347,-0.5645766145499103,0.10609865545177308,0.0055439337783810706,-0.00373103391446913,0.6000601638779777,1.0,2.0,29.102208769065367,-0.0021474032993020246,-0.011928209818690827,1.4996160679013428,0.3999959109594191,0.0002713233572697858,1.9655219691957615,0.825356003984347,-0.5645766145499103,0.10609865545177308,0.0055439337783810706,-0.00373103391446913,0.6000601638779777,1.0,2.0,0.0015153435539771948,0.0012909451434888948,0.3156349170122773,0.41991695687942904,-0.2872400427968352,-1.129329893879382,-1.6504877714557906
0.5,0.4999953976549031,0.0002845515949697357,1.9777081183573337,0.731707046321348,-0.6816285633463507,0.13760538263618782,0.005329193448450871,-0.004923854896338215,0.7500217706681119,1.0,2.0,27.50640196820972,-0.007070415597570436,-0.009111946388494569,1.499688394952958,0.4999953976549031,0.0002845515949697357,1.9777081183573337,0.731707046321348,-0.6816285633463507,0.13760538263618782,0.005329193448450871,-0.004923854896338215,0.7500217706681119,1.0,2.0,0.00031067684742887123,-8.84267669495964e-05,-0.24093720716015352,0.36997726789385743,-0.34465579476535957,-1.3632763610825072,-1.4633219320674455
0.6000000000000001,0.5999966669316549,0.0002871607696164807,1.9902653506157773,0.6216100950808746,-0.7833434905450315,0.11355298887427681,0.004622151888693823,-0.005835049535187668,0.8999906101634074,1.0,2.0,26.842597460280956,-0.009008727708802363,-0.006572321348339853,1.500003211212728,0.5999966669316549,0.0002871607696164807,1.9902653506157773,0.6216100950808746,-0.7833434905450315,0.11355298887427681,0.004622151888693823,-0.005835049535187668,0.8999906101634074,1.0,2.0,1.3788194397098815e-05,8.896126652098321e-05,-0.4711561204826997,0.31232523587297134,-0.3935874632509023,-1.5666493740279153,-1.2432570648779886
0.7000000000000001,0.6999976921570388,0.0002855807245874407,1.9992676006408325,0.49756704196565427,-0.8674346726388312,0.06651923897556078,0.0037212791178135893,-0.00649228167002165,1.0499909312846802,1.0,2.0,26.919804669791883,-0.010444668729772144,-0.003966673200920939,1.5000325928133496,0.6999976921570388,0.0002855807245874407,1.9992676006408325,0.49756704196565427,-0.8674346726388312,0.06651923897556078,0.0037212791178135893,-0.00649228167002165,1.0499909312846802,1.0,2.0,-0.00044677573558364483,-0.00022920186919874412,-0.4426491370445834,0.24887465880313736,-0.43387622165276385,-1.7348492987762332,-0.9951737879817899
0.8,0.7999985039999203,0.00028333948191572084,2.0037088600327686,0.36235497686191276,-0.9320491754059247,0.022331690941607706,0.0026768122448363753,-0.0068889489901137425,1.1999941905660156,1.0,2.0,27.363803132090514,-0.010934508823470445,-0.0018269563948750964,1.5000201214188418,0.7999985039999203,0.00028333948191572084,2.0037088600327686,0.36235497686191276,-0.9320491754059247,0.022331690941607706,0.0026768122448363753,-0.0068889489901137425,1.1999941905660156,1.0,2.0,-0.0007300599322164108,-0.00026934303602684705,-0.2865671346211007,0.18084212935804797,-0.4651619773696474,-1.8640821539442773,-0.7247385327280786
0.9,0.8999994177475742,0.000281183006783413,2.0045108759977746,0.2190045253774735,-0.9757334976390973,-0.006274609226829322,0.0015833613624893312,-0.0070716446296012515,1.3499962027078996,1.0,2.0,27.850918208869043,-0.010815937060380332,-0.00042853565021100517,1.5000250556397323,0.8999994177475742,0.000281183006783413,2.0045108759977746,0.2190045253774735,-0.9757334976390973,-0.006274609226829322,0.0015833613624893312,-0.0070716446296012515,1.3499962027078996,1.0,2.0,-0.0006281990437937395,-0.00010263619599497624,-0.11601657659944706,0.10925584290903924,-0.48676887180939427,-1.951450919195111,-0.4380317558479585
