t_sim,states_x,states_y,states_z,states_v_x,states_v_y,states_v_z,states_phi,states_theta,states_psi,states_omega_x,states_omega_y,states_omega_z,states_wx,states_wy,controls_PWM1,controls_PWM2,controls_PWM3,controls_PWM4,outputs_x,outputs_y,outputs_z,outputs_v_x,outputs_v_y,outputs_v_z,outputs_phi,outputs_theta,outputs_psi,outputs_omega_x,outputs_omega_y,outputs_omega_z,outputs_wx,outputs_wy,outputs_Ax,outputs_Ay,outputs_Az,outputs_Axt,outputs_Ayt,outputs_rx,outputs_ry,outputs_Wax,outputs_Way
0.30000000000000004,-0.16709912309186614,-0.07494336369467315,1.9593436482027196,0.36391698066591543,-0.19251146280945083,0.14237674425504213,-0.03529663128290898,-0.11463357791409631,0.5493808373070683,0.04354473341058694,-0.27073382968917,0.43998243402447057,1.0000000000013567e-12,1.0000000000004015e-12,4.153512933662355,4.877165137718886,4.5467558739828995,4.741050833010933,-0.16709912309186614,-0.07494336369467315,1.9593436482027196,0.36391698066591543,-0.19251146280945083,0.14237674425504213,-0.03529663128290898,-0.11463357791409631,0.5493808373070683,0.04354473341058694,-0.27073382968917,0.43998243402447057,1.0000000000013567e-12,1.0000000000004015e-12,-1.0715373586973314,0.1528239969725877,-1.3323679840991394,-0.9893380230040981,0.30821076522874236,0.18573412632323674,-0.09825303641147334,0.3639169806645404,-0.19251146280978151
0.33,-0.1552320784877111,-0.07428915265866588,1.9630144785112158,0.3307036186768318,-0.18801909406604364,0.10231569816599259,-0.03539487733502982,-0.12186248022876149,0.5631131188587523,0.05795786429061249,-0.24302360368167494,0.4514865957986639,1.0000000000016657e-12,1.0000000000000848e-12,4.541588143506163,4.775922292885989,4.7485561538570815,4.783480931339521,-0.1552320784877111,-0.07428915265866588,1.9630144785112158,0.3307036186768318,-0.18801909406604364,0.10231569816599259,-0.03539487733502982,-0.12186248022876149,0.5631131188587523,0.05795786429061249,-0.24302360368167494,0.4514865957986639,1.0000000000016657e-12,1.0000000000000848e-12,-1.1620055220236225,0.1726520785806437,-1.0925820360387168,-1.0795631697254477,0.31765854386900333,0.16846723358232343,-0.09578079842214948,0.3307036186754524,-0.18801909406635542
0.36000000000000004,-0.14432541759383377,-0.07390819159373054,1.9655913662940174,0.29485176092029336,-0.182894905467711,0.06944609705570308,-0.03531180722889315,-0.12853864769424386,0.5771561644318604,0.06451364057424999,-0.23460476087864174,0.4610670825578197,1.0000000000017335e-12,1.0000000000000862e-12,4.899110777033629,4.869733904764419,4.949401873109275,4.95748816926358,-0.14432541759383377,-0.07390819159373054,1.9655913662940174,0.29485176092029336,-0.182894905467711,0.06944609705570308,-0.03531180722889315,-0.12853864769424386,0.5771561644318604,0.06451364057424999,-0.23460476087864174,0.4610670825578197,1.0000000000017335e-12,1.0000000000000862e-12,-1.2678548800557519,0.1982022593866242,-0.7168112151789822,-1.1858814844179097,0.33035465581682827,0.15000664226370478,-0.09304828491007586,0.2948517609189097,-0.18289490546800338
0.39,-0.13445355033603124,-0.07385381844042885,1.9673511305870508,0.25583161402226084,-0.17693466211553602,0.0478360584990168,-0.03523966835503409,-0.1350848233337668,0.5914438553928801,0.06549596768233304,-0.23482866914602252,0.46720465092772395,1.0000000000017309e-12,1.0000000000000854e-12,5.149105234231915,5.082589822103151,5.0938075061581625,5.1935861970897506,-0.13445355033603124,-0.07385381844042885,1.9673511305870508,0.25583161402226084,-0.17693466211553602,0.0478360584990168,-0.03523966835503409,-0.1350848233337668,0.5914438553928801,0.06549596768233304,-0.23482866914602252,0.46720465092772395,1.0000000000017309e-12,1.0000000000000854e-12,-1.377417204700849,0.22704440715071234,-0.3344020277554158,-1.2969835461145458,0.34334424603933344,0.13003861387261437,-0.08993547687785623,0.2558316140208731,-0.1769346621158086
0.42000000000000004,-0.12569993208520075,-0.07418600049074017,1.968634503218534,0.2135119667976533,-0.1700217981340351,0.037680914750217495,-0.03529532646547095,-0.14160891149540641,0.6058732449201273,0.06345962803414876,-0.23342367431726033,0.46963922276501385,1.0000000000017317e-12,1.0000000000000872e-12,5.259099491176319,5.347597708556425,5.1572355344673495,5.437107239911778,-0.12569993208520075,-0.07418600049074017,1.968634503218534,0.2135119667976533,-0.1700217981340351,0.037680914750217495,-0.03529532646547095,-0.14160891149540641,0.6058732449201273,0.06345962803414876,-0.23342367431726033,0.46963922276501385,1.0000000000017317e-12,1.0000000000000872e-12,-1.4799335347788187,0.25720986871435536,-0.027982425460767263,-1.402173708694165,0.35486001468028233,0.10845688544449522,-0.08636534504300585,0.2135119667962618,-0.1700217981342876
0.45,-0.11814611242330227,-0.07496714414345926,1.969750975032301,0.16813062498367426,-0.16211329419012074,0.03670531460904385,-0.0355185323261801,-0.147938168545506,0.6203373972533429,0.06078547993798864,-0.22202975576364348,0.4690173569228605,1.0000000000017505e-12,1.0000000000000656e-12,5.234285371116523,5.615413278606989,5.140748606990786,5.652809068180769,-0.11814611242330227,-0.07496714414345926,1.969750975032301,0.16813062498367426,-0.16211329419012074,0.03670531460904385,-0.0355185323261801,-0.147938168545506,0.6203373972533429,0.06078547993798864,-0.22202975576364348,0.4690173569228605,1.0000000000017505e-12,1.0000000000000656e-12,-1.5669533472551203,0.2872692823780982,0.16682386012247227,-1.4928580649131276,0.3641148377703111,0.08535628468513243,-0.08230141588708305,0.16813062498227926,-0.1621132941903531
0.48000000000000004,-0.11186272559588394,-0.07625731550226139,1.9709258199747957,0.12021637803615998,-0.15322198574147677,0.04157263470338294,-0.035881451076586544,-0.15368866864189112,0.6347471053798336,0.05937343572420532,-0.19498398984314383,0.46643364563931017,1.00000000000174e-12,1.0000000000000834e-12,5.1051950487519635,5.853981328890246,5.062144389188478,5.822671958354379,-0.11186272559588394,-0.07625731550226139,1.9709258199747957,0.12021637803615998,-0.15322198574147677,0.04157263470338294,-0.035881451076586544,-0.15368866864189112,0.6347471053798336,0.05937343572420532,-0.19498398984314383,0.46643364563931017,1.00000000000174e-12,1.0000000000000834e-12,-1.6325272560407391,0.3161555657828648,0.2502719052329293,-1.5628478877145102,0.37082527420290945,0.060994877035857854,-0.07774112256717819,0.12021637803476178,-0.15322198574168902
0.51,-0.10690307776114052,-0.0781098088872359,1.972284381098726,0.07049849652192916,-0.14340278747189494,0.04895914549644397,-0.036305463699484744,-0.15835023067026524,0.6490404195550218,0.060467050023600956,-0.14954986930038883,0.46304082674693053,1.0000000000017381e-12,1.000000000000084e-12,4.914733808120329,6.0443988627327085,4.946862181718632,5.940615581656515,-0.10690307776114052,-0.0781098088872359,1.972284381098726,0.07049849652192916,-0.14340278747189494,0.04895914549644397,-0.036305463699484744,-0.15835023067026524,0.6490404195550218,0.060467050023600956,-0.14954986930038883,0.46304082674693053,1.0000000000017381e-12,1.000000000000084e-12,-1.6729289900557287,0.343009375394933,0.24369062403120031,-1.6081714069232993,0.3748449647144562,0.03574458997776763,-0.07270898093915223,0.07049849652052807,-0.14340278747208718
0.54,-0.10329924287718484,-0.08056763758496435,1.9738619091659912,0.01982240936912608,-0.1327429118250666,0.056182901709202454,-0.0366816910949296,-0.1613725813210372,0.6631829695520646,0.06459386326156553,-0.08577055356853296,0.45978363077909445,1.0000000000017109e-12,1.000000000000144e-12,4.707470852448981,6.176333256635825,4.8206812050729875,6.007038130669425,-0.10329924287718484,-0.08056763758496435,1.9738619091659912,0.01982240936912608,-0.1327429118250666,0.056182901709202454,-0.0366816910949296,-0.1613725813210372,0.6631829695520646,0.06459386326156553,-0.08577055356853296,0.45978363077909445,1.0000000000017109e-12,1.000000000000144e-12,-1.6861790945639468,0.36710515930937154,0.17625649052663792,-1.6266520307776289,0.3759942955403854,0.01004244991864784,-0.06725035384119346,0.019822409367722414,-0.132742911825239
0.5700000000000001,-0.10106023935226836,-0.08366113211021838,1.9756263121377031,-0.03091770132977653,-0.12135451596231467,0.06143546503866046,-0.03689211786449668,-0.16224341494393382,0.6771627675550173,0.07160120523273439,-0.006084227938384465,0.457246652824239,1.0000000000018373e-12,1.0000000000001139e-12,4.522348663642772,6.2447926231457425,4.705147729165929,6.024973110296276,-0.10106023935226836,-0.08366113211021838,1.9756263121377031,-0.03091770132977653,-0.12135451596231467,0.06143546503866046,-0.03689211786449668,-0.16224341494393382,0.6771627675550173,0.07160120523273439,-0.006084227938384465,0.457246652824239,1.0000000000018373e-12,1.0000000000001139e-12,-1.6715543469819205,0.3878284390216001,0.07602216871299186,-1.6174391233682688,0.3740414092780962,-0.015649569526294878,-0.061425845169577865,-0.03091770133118247,-0.12135451596246744
0.6000000000000001,-0.10017176111357139,-0.08740654191893334,1.9775038191472336,-0.08082669821817888,-0.10936858186086104,0.06374487494238804,-0.03682875654684582,-0.16055259201296931,0.6909823771173905,0.0807653282150959,0.08520424206613707,0.45559599788590927,1.0000000000017571e-12,1.0000000000002187e-12,4.388580393437377,6.248489342613037,4.615815350197085,5.998517064982465,-0.10017176111357139,-0.08740654191893334,1.9775038191472336,-0.08082669821817888,-0.10936858186086104,0.06374487494238804,-0.03682875654684582,-0.16055259201296931,0.6909823771173905,0.0807653282150959,0.08520424206613707,0.45559599788590927,1.0000000000017571e-12,1.0000000000002187e-12,-1.6292490661806085,0.40467231918537505,-0.03443297232407338,-1.5806648132542007,0.3687670831237586,-0.04087309335919972,-0.0553063821176459,-0.0808266982195868,-0.10936858186099437
