time,state_x,state_y,state_z,state_v_x,state_v_y,state_v_z,state_phi,state_theta,state_psi,state_wx,state_wy,control_u_thrust,control_u_phi,control_u_theta,control_u_psi,output_x,output_y,output_z,output_v_x,output_v_y,output_v_z,output_phi,output_theta,output_psi,output_wx,output_wy,output_Ax,output_Ay,output_Az,output_rx,output_ry,output_Wax,output_Way
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.25557056551134,0.10758857202867789,-0.00011459711742415696,0.014469854203286,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.728667070136838e-18,0.06961364427427777,-2.4116113590284227,0.5,0.0,-2.220446049250313e-16,-2.0
0.1,0.09999995519595652,0.00021509609394341806,1.9879555645444666,1.0000028578935878,0.001527016414715976,-0.2407561827428708,0.01075885720286779,-1.1459711742415696e-05,0.0014469854203286,1.0,2.0,30.594164521094797,-0.03316033942951905,8.80533432088109e-05,-0.013049476742284655,0.09999995519595652,0.00021509609394341806,1.9879555645444666,1.0000028578935878,0.001527016414715976,-0.2407561827428708,0.01075885720286779,-1.1459711742415696e-05,0.0014469854203286,1.0,2.0,-2.1431781999023857e-05,-0.045057259552275276,0.8466200734947292,0.5030307898872655,0.0007681340780199414,-0.002890065053965607,-1.9970239049034557
0.2,0.19999999456036538,0.0003462851435116407,1.9681087220042235,1.0000001929969182,9.754542239990295e-05,-0.15622432213106677,0.007442823259915885,-2.654377421534603e-06,0.00014203774610013423,1.0,2.0,32.63974707564695,-0.018205698792083048,4.066356865476879e-05,-0.0025232720283887883,0.19999999456036538,0.0003462851435116407,1.9681087220042235,1.0000001929969182,9.754542239990295e-05,-0.15622432213106677,0.007442823259915885,-2.654377421534603e-06,0.00014203774610013423,1.0,2.0,-2.0274475220324927e-05,-0.014950778342979493,1.555981713343838,0.5081021093075427,4.956302530917478e-05,-0.00028387240696647886,-1.9997603966572564
0.30000000000000004,0.2999999617072513,0.00033005274105946965,1.9602574113578908,0.9999996438700308,-0.00010966872473777193,-0.0008895700436575976,0.00562225338070758,1.4119794439422757e-06,-0.0001102894567387446,1.0,2.0,31.263826204423307,0.00964863646481453,-1.6038901095765226e-05,0.001557231082415849,0.2999999617072513,0.00033005274105946965,1.9602574113578908,0.9999996438700308,-0.00010966872473777193,-0.0008895700436575976,0.00562225338070758,1.4119794439422757e-06,-0.0001102894567387446,1.0,2.0,7.699372001044225e-06,0.008440573634650643,1.0718033561077105,0.5101369024679879,-5.5946083459418354e-05,0.00022022886494321714,-2.0002199460174888
0.4,0.39999995357880475,0.0003326941743015499,1.9655211444788359,1.000000091386292,5.283769225544101e-05,0.10610133472269842,0.006587117027189032,-1.9191066563424724e-07,4.5433651502840294e-05,1.0,2.0,29.10222805863062,0.006597813824772159,-1.7965772050795657e-06,-0.00018587219819223214,0.39999995357880475,0.0003326941743015499,1.9655211444788359,1.000000091386292,5.283769225544101e-05,0.10610133472269842,0.006587117027189032,-1.9191066563424724e-07,4.5433651502840294e-05,1.0,2.0,1.2156566885763118e-06,0.0028861040704884753,0.31564794743883867,0.5087709660083282,2.6882281273779473e-05,-9.07748845739853e-05,-1.9999017265920405
0.5,0.49999996309276046,0.00034579861683687197,1.9777076116887966,1.000000055475472,2.576421720782477e-05,0.1376089875904936,0.007246898409666248,-3.7156838614220387e-07,2.684643168361708e-05,1.0,2.0,27.506381525211594,0.0019375725736676108,4.412261795264803e-06,-0.0003500124803195332,0.49999996309276046,0.00034579861683687197,1.9777076116887966,1.000000055475472,2.576421720782477e-05,0.1376089875904936,0.007246898409666248,-3.7156838614220387e-07,2.684643168361708e-05,1.0,2.0,-1.6904039898888168e-06,0.00022990988511081348,-0.2409438406150388,0.5056359441432071,1.3027313570292774e-05,-5.363702752370081e-05,-1.9999473886303807
0.6000000000000001,0.5999999631345673,0.00034906447942855166,1.9902651894373597,0.9999999751935584,-8.924159377039642e-06,0.11355580905089414,0.007440655667033009,6.965779338427637e-08,-8.154816348336237e-06,1.0,2.0,26.842559616029465,0.0002610377340017845,3.496566827830529e-07,-1.7563514637795616e-05,0.5999999631345673,0.00034906447942855166,1.9902651894373597,0.9999999751935584,-8.924159377039642e-06,0.11355580905089414,0.007440655667033009,6.965779338427637e-08,-8.154816348336237e-06,1.0,2.0,8.39734640833091e-08,9.652192145853638e-05,-0.4711691641314609,0.5024455939342709,-4.483904669790495e-06,1.6284859505444338e-05,-2.0000170789092246
0.7000000000000001,0.6999999614084593,0.00034742668027813343,1.999267691580086,0.999999993797665,-9.712149930567742e-06,0.06652070499033538,0.007466759440433189,1.0462346166258165e-07,-9.911167812115795e-06,1.0,2.0,26.91976889466578,-0.0009124473278162108,-6.76138172249363e-07,4.0338694444280054e-05,0.6999999614084593,0.00034742668027813343,1.999267691580086,0.999999993797665,-9.712149930567742e-06,0.06652070499033538,0.007466759440433189,1.0462346166258165e-07,-9.911167812115795e-06,1.0,2.0,2.905473919622061e-07,-0.0003479319426368434,-0.44266049234528687,0.5001831410616817,-4.857853688863404e-06,1.981618240409766e-05,-2.000019623219511
0.8,0.799999961624344,0.00034517368980830786,2.0037090780865783,1.0000000051285345,-5.782503987595647e-06,0.02233192050324202,0.007375514707651569,3.7009644437645345e-08,-5.8772983676877875e-06,1.0,2.0,27.363779227293133,-0.001420726229616279,-1.4699702765710735e-07,2.248794952841923e-05,0.799999961624344,0.00034517368980830786,2.0037090780865783,1.0000000051285345,-5.782503987595647e-06,0.02233192050324202,0.007375514707651569,3.7009644437645345e-08,-5.8772983676877875e-06,1.0,2.0,-5.683190375325093e-08,-0.0006331223054619251,-0.28657439324268896,0.499074449512139,-2.8858999796106085e-06,1.1759742540973228e-05,-2.0000116597678126
0.9,0.8999999618713,0.00034315549380616413,2.0045111176906243,1.000000000246831,-3.657417973113986e-06,-0.006275209226810805,0.007233442084689942,2.2309941671934608e-08,-3.6285034148458644e-06,1.0,2.0,27.85090817398747,-0.001146215393181946,-1.2259457999587244e-07,2.4457129050656944e-05,0.8999999618713,0.00034315549380616413,2.0045111176906243,1.000000000246831,-3.657417973113986e-06,-0.006275209226810805,0.007233442084689942,2.2309941671934608e-08,-3.6285034148458644e-06,1.0,2.0,-3.633489133870559e-08,-0.0005065944632917119,-0.11601911557679905,0.4988747587486171,-1.8245935085297296e-06,7.257260243531682e-06,-2.0000072859082216
