time,state_x,state_y,state_z,state_v_x,state_v_y,state_v_z,state_phi,state_theta,state_psi,state_omega_x,state_omega_y,state_omega_z,state_wx,state_wy,control_PWM1,control_PWM2,control_PWM3,control_PWM4,output_x,output_y,output_z,output_v_x,output_v_y,output_v_z,output_phi,output_theta,output_psi,output_omega_x,output_omega_y,output_omega_z,output_wx,output_wy,output_Ax,output_Ay,output_Az,output_Axt,output_Ayt,output_rx,output_ry,output_Wax,output_Way
1.0,1.0003258405706748,0.0017368669989098983,1.9996868273203767,0.9999827431839823,8.36257693152708e-05,0.00019076856185886815,0.007256502464767315,-0.0017835317181880965,9.460196688174989e-05,0.0005172877282853858,0.0003504112078062496,-0.0010095271168160667,1.5,2.0,5.272019247141371,5.2609394579179005,5.263217098691866,5.2715415265189876,1.0003258405706748,0.0017368669989098983,1.9996868273203767,0.9999827431839823,8.36257693152708e-05,0.00019076856185886815,0.007256502464767315,-0.0017835317181880965,9.460196688174989e-05,0.0005172877282853858,0.0003504112078062496,-0.0010095271168160667,1.5,2.0,-0.00011439922041094347,-0.0006807878668194426,0.01594290940861279,-0.00011431418741004024,-0.001697598046272698,0.5000696756721554,4.181943300958337e-05,-0.5002064540373499,-1.9997744623310416
1.1,1.1003240038472364,0.0017459940285835533,1.9997855255051153,0.9999840431588929,9.912619377139247e-07,0.0017823072045128065,0.007232296428484115,-0.001761564698404446,7.2989688401585124e-06,-0.0010045032131077714,7.625491038108952e-05,-0.0007396742876158804,1.5,2.0,5.255707905702067,5.254728463215514,5.2576483544119705,5.256786834537934,1.1003240038472364,0.0017459940285835533,1.9997855255051153,0.9999840431588929,9.912619377139247e-07,0.0017823072045128065,0.007232296428484115,-0.001761564698404446,7.2989688401585124e-06,-0.0010045032131077714,7.625491038108952e-05,-0.0007396742876158804,1.5,2.0,0.0001306081182375595,-0.0005627947863132363,-0.0040935850675053505,0.00013060885673325015,-0.0013077884943245677,0.5000456450980223,4.956841246580915e-07,-0.5000305547388311,-1.9999880602315272
1.2000000000000002,1.2003231081998273,0.0017419508613034289,1.9999433242830047,0.9999978007400119,-3.6213812861473865e-05,0.0013740167636821427,0.007131461200294766,-0.0017627804610253796,-3.6702084113476575e-05,-0.0010137512968099887,-0.0001069046648602537,-0.00014015080101345515,1.5,2.0,5.250659037489939,5.254955651146536,5.256101379517465,5.251926045162458,1.2003231081998273,0.0017419508613034289,1.9999433242830047,0.9999978007400119,-3.6213812861473865e-05,0.0013740167636821427,0.007131461200294766,-0.0017627804610253796,-3.6702084113476575e-05,-0.0010137512968099887,-0.0001069046648602537,-0.00014015080101345515,1.5,2.0,0.00012437015048846737,-0.00013690966185606456,-0.009309693128974067,0.00012436503902003154,-0.00027805627941674007,0.5000130696696212,-1.8107419556230074e-05,-0.4999287940814956,-2.000091265591976
1.3,1.3003233396109244,0.0017346497458762856,2.000034240991143,1.0000051794130882,-2.920032035425694e-05,0.0004449324232399856,0.007063300160641728,-0.001772895901280855,-3.27022597022606e-05,-0.0003493271166043086,-9.48374607631207e-05,0.00022157982309082956,1.5,2.0,5.2532458108068685,5.257024992914374,5.256659485839801,5.253733803783645,1.3003233396109244,0.0017346497458762856,2.000034240991143,1.0000051794130882,-2.920032035425694e-05,0.0004449324232399856,0.007063300160641728,-0.001772895901280855,-3.27022597022606e-05,-0.0003493271166043086,-9.48374607631207e-05,0.00022157982309082956,1.5,2.0,1.9426639061256072e-05,0.00014324656174458596,-0.00599774377640603,1.9433154812512732e-05,0.00036638743572745593,0.4999940295609753,-1.4599910219430215e-05,-0.49992941526544077,-2.0000782526404612
1.4000000000000001,1.4003238348764975,0.001730641446097013,2.000048782575207,1.0000038630590826,-7.150442272237759e-06,-0.00015374503961855122,0.007054618468889237,-0.0017782961408734923,-9.663573125525844e-06,0.0001765115942298524,-9.913227077010923e-06,0.00023994365532025393,1.5,2.0,5.257395937626636,5.258374187968165,5.257653942630669,5.257127616683791,1.4003238348764975,0.001730641446097013,2.000048782575207,1.0000038630590826,-7.150442272237759e-06,-0.00015374503961855122,0.007054618468889237,-0.0017782961408734923,-9.663573125525844e-06,0.0001765115942298524,-9.913227077010923e-06,0.00023994365532025393,1.5,2.0,-4.006476973125463e-05,0.00017536761517339956,-0.0013648353459931022,-4.006304196442837e-05,0.00041699931219824294,0.49998973613608844,-3.5751339339988747e-06,-0.4999768097246282,-2.0000216457085753
1.5,1.5003240243149296,0.0017306983372972638,2.000026589501284,1.0000001243241534,7.281368979270144e-06,-0.00029006574833548635,0.0070781400437449045,-0.0017771561711939707,6.928755796086796e-06,0.0002945099367691943,3.50559349422005e-05,9.173287216879219e-05,1.5,2.0,5.2596632503912835,5.25871253052987,5.258338927035314,5.259195022382586,1.5003240243149296,0.0017306983372972638,2.000026589501284,1.0000001243241534,7.281368979270144e-06,-0.00029006574833548635,0.0070781400437449045,-0.0017771561711939707,6.928755796086796e-06,0.0002945099367691943,3.50559349422005e-05,9.173287216879219e-05,1.5,2.0,-3.2033839054823135e-05,7.48474052111251e-05,0.0011372860917511257,-3.203451170778295e-05,0.00016722742953839624,0.4999934148743033,3.6406360882861e-06,-0.5000137331514329,-1.9999823254493188
1.6,1.600323930878633,0.0017325273368718227,2.000003259722321,0.9999984879095937,9.01515352217501e-06,-0.00017661763070640134,0.007100500812144103,-0.0017741416638551264,9.812917462492122e-06,0.0001528079577879955,2.564095443329293e-05,-3.447863982171557e-05,1.5,2.0,5.2597768079122105,5.258605355142113,5.2586175497127465,5.259539925729649,1.600323930878633,0.0017325273368718227,2.000003259722321,0.9999984879095937,9.01515352217501e-06,-0.00017661763070640134,0.007100500812144103,-0.0017741416638551264,9.812917462492122e-06,0.0001528079577879955,2.564095443329293e-05,-3.447863982171557e-05,1.5,2.0,-2.719839204912306e-06,-1.9731671684566546e-05,0.0014256230152524525,-2.719526174992219e-06,-5.445425804846119e-05,0.49999842902677705,4.507569414375188e-06,-0.5000211378531111,-1.999976265373991
1.7000000000000002,1.700323797823031,0.0017339563235263002,1.9999927164185818,0.9999990602604852,3.9482992060488635e-06,-3.4335413521257264e-05,0.007107580125859656,-0.00177278032722042,4.690273832763014e-06,-1.1403358689158252e-05,8.571355302302271e-07,-6.816491816423347e-05,1.5,2.0,5.2589515916297405,5.25847468826744,5.2586290454067,5.258994119457384,1.700323797823031,0.0017339563235263002,1.9999927164185818,0.9999990602604852,3.9482992060488635e-06,-3.4335413521257264e-05,0.007107580125859656,-0.00177278032722042,4.690273832763014e-06,-1.1403358689158252e-05,8.571355302302271e-07,-6.816491816423347e-05,1.5,2.0,1.1493324113327104e-05,-4.988090581390852e-05,0.0007251761462275349,1.1493595155333228e-05,-0.00011852862911689833,0.5000013510305173,1.974156792490297e-06,-0.5000103202706813,-1.999989016268046
1.8,1.80032375772415,0.0017342766645435377,1.9999929048031493,1.0000000639600868,-8.796732424726494e-07,3.8067690248631174e-05,0.007103147602720637,-0.0017732130099989746,-6.535359998703193e-07,-7.743658729254696e-05,-1.0270023330395023e-05,-3.864692782565684e-05,1.5,2.0,5.258262382893925,5.2584170536313595,5.258527155053078,5.2584082016219655,1.80032375772415,0.0017342766645435377,1.9999929048031493,1.0000000639600868,-8.796732424726494e-07,3.8067690248631174e-05,0.007103147602720637,-0.0017732130099989746,-6.535359998703193e-07,-7.743658729254696e-05,-1.0270023330395023e-05,-3.864692782565684e-05,1.5,2.0,8.027706484735008e-06,-3.0921776216194305e-05,5.383755446851693e-05,8.02767224738919e-06,-6.984230528852412e-05,0.5000018057856622,-4.3983818160556515e-07,-0.4999986289675933,-2.0000018599768152
1.9000000000000001,1.9003237879532635,0.001733899919984919,1.9999969812842557,1.0000004248728724,-2.4845889690876052e-06,4.3465555581008274e-05,0.00709648037280561,-0.0017740484689351,-2.6057703471512024e-06,-5.5977252542322466e-05,-6.716010822733989e-06,-2.780808161523878e-07,1.5,2.0,5.258059610281085,5.258390053285296,5.258413426137164,5.258151050366938,1.9003237879532635,0.001733899919984919,1.9999969812842557,1.0000004248728724,-2.4845889690876052e-06,4.3465555581008274e-05,0.00709648037280561,-0.0017740484689351,-2.6057703471512024e-06,-5.5977252542322466e-05,-6.716010822733989e-06,-2.780808161523878e-07,1.5,2.0,1.7947585416970224e-07,-2.0103987345082567e-06,-0.00022604446926113045,1.7947515836644178e-07,-2.2904464867751427e-06,0.5000009671168321,-1.2422963596135925e-06,-0.49999436358134086,-2.0000063932376997
2.0,2.000323823144534,0.001733452225981727,2.0000001994641585,1.0000002272984752,-1.580905320139085e-06,2.09139457908796e-05,0.007093205804715129,-0.001774387328297645,-1.7752935799420403e-06,-9.484638403639046e-06,5.6817350434522883e-08,1.693525532685831e-05,1.5,2.0,5.258178030324243,5.2583648487912305,5.2583401536840615,5.258180580520372,2.000323823144534,0.001733452225981727,2.0000001994641585,1.0000002272984752,-1.580905320139085e-06,2.09139457908796e-05,0.007093205804715129,-0.001774387328297645,-1.7752935799420403e-06,-9.484638403639046e-06,5.6817350434522883e-08,1.693525532685831e-05,1.5,2.0,-3.121343657600055e-06,1.2538910723679309e-05,-0.00020196323570131664,-3.1213166952908302e-06,2.9593894984772158e-05,0.5000000637831916,-7.90452581236063e-07,-0.49999622211200134,-2.0000042438425383
2.1,2.1003238318143946,0.001733266822577163,2.0000012823266813,0.9999999663195355,-1.6975964136651375e-07,7.527128399992673e-07,0.007093612940346005,-0.0017742569367269797,-2.468061135976675e-07,1.7681591967368478e-05,2.7677864380706825e-06,1.3615178925772245e-05,1.5,2.0,5.258350030350163,5.258347811557534,5.258318492005992,5.258309631258277,2.1003238318143946,0.001733266822577163,2.0000012823266813,0.9999999663195355,-1.6975964136651375e-07,7.527128399992673e-07,0.007093612940346005,-0.0017742569367269797,-2.468061135976675e-07,1.7681591967368478e-05,2.7677864380706825e-06,1.3615178925772245e-05,1.5,2.0,-1.943765596881633e-06,1.0891617667427328e-05,-7.892692090457772e-05,-1.943763269232843e-06,2.4603055160536388e-05,0.49999966257831374,-8.487976626146238e-08,-0.4999995400681917,-2.0000005399687506
2.2,2.200323823201941,0.0017333149389902893,2.0000009632555256,0.9999998874477266,5.700390706962158e-07,-7.132270225336216e-06,0.007095405653597418,-0.0017740412363984142,5.936360225061768e-07,1.820249512231752e-05,1.6653549886642995e-06,3.1626093158747284e-06,1.5,2.0,5.2584325666645695,5.258349048981358,5.258335494207253,5.258401538219964,2.200323823201941,0.0017333149389902893,2.0000009632555256,0.9999998874477266,5.700390706962158e-07,-7.132270225336216e-06,0.007095405653597418,-0.0017740412363984142,5.936360225061768e-07,1.820249512231752e-05,1.6653549886642995e-06,3.1626093158747284e-06,1.5,2.0,7.428649489782247e-08,3.1243928996230307e-06,1.1093616875570445e-05,7.428467933790382e-08,6.3093670665594465e-06,0.499999702910125,2.8501939807485286e-07,-0.5000012998240543,-1.9999985395065432
2.3000000000000003,2.3003238143423443,0.0017334365933623281,2.000000305243156,0.999999945105616,5.370562488540878e-07,-6.029574339893878e-06,0.007096639455030019,-0.0017739615088245143,5.762551897943986e-07,6.472917020239751e-06,-7.331275435556897e-08,-3.5215312296946743e-06,1.5,2.0,5.258426987478204,5.258363442005231,5.258364449628311,5.258421807616222,2.3003238143423443,0.0017334365933623281,2.000000305243156,0.999999945105616,5.370562488540878e-07,-6.029574339893878e-06,0.007096639455030019,-0.0017739615088245143,5.762551897943986e-07,6.472917020239751e-06,-7.331275435556897e-08,-3.5215312296946743e-06,1.5,2.0,8.053269620095124e-07,-2.4378667549112536e-06,3.803990111048959e-05,8.053288666467181e-07,-5.984305522019747e-06,0.4999998962420348,2.685280834438641e-07,-0.5000012074045147,-1.9999985985606343
2.4000000000000004,2.4003238123865844,0.0017335117358581785,1.999999892194272,1.0000000107172848,1.7862757489194218e-07,-2.2332492727558935e-06,0.007096813326524586,-0.0017739969014778166,1.9256447376679685e-07,-3.009100303102712e-06,-6.889811895738589e-07,-4.147054302858197e-06,1.5,2.0,5.258390460588075,5.258377609096739,5.258384178815695,5.258400101501489,2.4003238123865844,0.0017335117358581785,1.999999892194272,1.0000000107172848,1.7862757489194218e-07,-2.2332492727558935e-06,0.007096813326524586,-0.0017739969014778166,1.9256447376679685e-07,-3.009100303102712e-06,-6.889811895738589e-07,-4.147054302858197e-06,1.5,2.0,4.4928848346351975e-07,-3.4005439460598326e-06,2.6544419043217252e-05,4.4928922948141306e-07,-7.576931056295383e-06,0.5000000323100762,8.931379226024029e-08,-0.500000374411635,-1.9999995325256772
2.5,2.5003238146184628,0.0017335178706158235,1.9999998014654017,1.000000027419226,-9.539507079208971e-08,4.1786890055978375e-07,0.007096400104584136,-0.0017740484380662385,-1.0099555973760237e-07,-5.265754107839307e-06,-3.833901681155388e-07,-1.71667460383696e-06,1.5,2.0,5.258365407635802,5.258383048614932,5.258388228964669,5.258374774231096,2.5003238146184628,0.0017335178706158235,1.9999998014654017,1.000000027419226,-9.539507079208971e-08,4.1786890055978375e-07,0.007096400104584136,-0.0017740484380662385,-1.0099555973760237e-07,-5.265754107839307e-06,-3.833901681155388e-07,-1.71667460383696e-06,1.5,2.0,-4.3520596432668274e-08,-1.634185405306973e-06,7.408701579054148e-06,-4.352076135321275e-08,-3.363001659907748e-06,0.5000000633432689,-4.769754013085084e-08,-0.49999977058964706,-2.0000002468884004
2.6,2.60032381668552,0.0017334896414721935,1.9999998803051275,1.0000000119085368,-1.5501665122573226e-07,1.1589455769844202e-06,0.007095995576644923,-0.0017740655052377015,-1.6373824658310277e-07,-2.8270308474173733e-06,3.31504773493227e-08,4.642766880083586e-07,1.5,2.0,5.2583611209655565,5.258380451773647,5.258381985414739,5.258363950804103,2.60032381668552,0.0017334896414721935,1.9999998803051275,1.0000000119085368,-1.5501665122573226e-07,1.1589455769844202e-06,0.007095995576644923,-0.0017740655052377015,-1.6373824658310277e-07,-2.8270308474173733e-06,3.31504773493227e-08,4.642766880083586e-07,1.5,2.0,-1.9501055378228645e-07,2.2248465559425843e-07,-3.7597112243309436e-06,-1.9501048130266805e-07,6.900448737763156e-07,0.5000000358779887,-7.750833025154098e-08,-0.49999966061494994,-2.0000004006239944
2.7,2.700323817037898,0.0017334646684850636,1.9999999774502375,0.9999999964174878,-8.031661371520633e-08,7.842382893788605e-07,0.007095859254717757,-0.0017740563032614919,-8.453342113059845e-08,1.0340258473042297e-07,1.6212489328697724e-07,1.118471535074184e-06,1.5,2.0,5.258367803026898,5.258375260805633,5.258374206943865,5.258365930158304,2.700323817037898,0.0017334646684850636,1.9999999774502375,0.9999999964174878,-8.031661371520633e-08,7.842382893788605e-07,0.007095859254717757,-0.0017740563032614919,-8.453342113059845e-08,1.0340258473042297e-07,1.6212489328697724e-07,1.118471535074184e-06,1.5,2.0,-9.51385836441229e-08,9.085052795721181e-07,-5.746276562519183e-06,-9.513849317696708e-08,2.0348868750343566e-06,0.5000000038461846,-4.015830731038331e-08,-0.49999983451566454,-2.000000207116738
2.8000000000000003,2.8003238164528756,0.0017334574444930874,2.000000027173872,0.99999999337827,5.284449469751423e-09,2.104254050729443e-07,0.007095931135549153,-0.0017740448036930743,5.458230548865543e-09,1.3374070375561295e-06,8.06319665866747e-08,6.796813767505492e-07,1.5,2.0,5.2583744551819755,5.2583719015574655,5.258370259127772,5.258371857465858,2.8003238164528756,0.0017334574444930874,2.000000027173872,0.99999999337827,5.284449469751423e-09,2.104254050729443e-07,0.007095931135549153,-0.0017740448036930743,5.458230548865543e-09,1.3374070375561295e-06,8.06319665866747e-08,6.796813767505492e-07,1.5,2.0,1.9689066777387314e-08,6.201194593433096e-07,-3.2720665745284834e-06,1.9689063160243617e-08,1.3046077287852053e-06,0.4999999898956671,2.642224698975974e-09,-0.5000000175381911,-1.9999999865282045
2.9000000000000004,2.9003238159811717,0.001733462786594777,2.000000031861429,0.9999999975646282,3.972358439395828e-08,-1.1663144861198339e-07,0.007096048530858857,-0.0017740417499826741,4.166380457061385e-08,1.0117837613590162e-06,-1.4421081311590394e-08,4.397735772255571e-08,1.5,2.0,5.258376718336159,5.258371462281477,5.258370546289699,5.258375565300839,2.9003238159811717,0.001733462786594777,2.000000031861429,0.9999999975646282,3.972358439395828e-08,-1.1663144861198339e-07,0.007096048530858857,-0.0017740417499826741,4.166380457061385e-08,1.0117837613590162e-06,-1.4421081311590394e-08,4.397735772255571e-08,1.5,2.0,4.7220532489647895e-08,8.632246919914011e-08,-5.548846555303887e-07,4.7220530730354575e-08,1.3061085214107016e-07,0.499999990816957,1.9861791880566603e-08,-0.5000000857629797,-1.999999897780707
3.0,3.000323815933668,0.0017334701986918024,2.000000017417589,1.0000000011432044,2.8993677432981485e-08,-1.722731331929251e-07,0.007096109437185222,-0.001774044292489397,3.053325261189373e-08,2.0594784438754153e-07,-3.8007428889378965e-08,-2.662216077219552e-07,1.5,2.0,5.258375725549226,5.25837269481426,5.258372702273921,5.258375957171382,3.000323815933668,0.0017334701986918024,2.000000017417589,1.0000000011432044,2.8993677432981485e-08,-1.722731331929251e-07,0.007096109437185222,-0.001774044292489397,3.053325261189373e-08,2.0594784438754153e-07,-3.8007428889378965e-08,-2.662216077219552e-07,1.5,2.0,1.9080160425830863e-08,-2.0704812616882412e-07,7.429018647111481e-07,1.9080168199164766e-08,-4.751525751635618e-07,0.499999996217205,1.4496838590240753e-08,-0.5000000599233001,-1.9999999252064427
3.1,3.1003238160868603,0.0017334736917325065,2.000000003899247,1.0000000015939707,5.336601710191923e-09,-9.812226165592757e-08,0.007096105428091148,-0.0017740468017374545,5.6848388906243446e-09,-2.8701136977327535e-07,-1.5702774760356793e-08,-2.3037725728313755e-07,1.5,2.0,5.258374077284197,5.2583739814355654,5.258374428700994,5.258374738982518,3.1003238160868603,0.0017334736917325065,2.000000003899247,1.0000000015939707,5.336601710191923e-09,-9.812226165592757e-08,0.007096105428091148,-0.0017740468017374545,5.6848388906243446e-09,-2.8701136977327535e-07,-1.5702774760356793e-08,-2.3037725728313755e-07,1.5,2.0,-7.40282618542051e-09,-2.0218111861827974e-07,8.089278390498323e-07,-7.402824947293747e-09,-4.3418770868179773e-07,0.4999999998221736,2.668300849893779e-09,-0.5000000097757071,-1.99999998613614
3.2,3.2003238161931358,0.001733473170821097,1.9999999981302377,1.000000000476732,-8.635267041520703e-09,-1.7266832672724463e-08,0.007096075160516802,-0.0017740472006886132,-9.043040217823641e-09,-3.1886267587301166e-07,5.633764534011652e-09,-6.411582571849701e-08,1.5,2.0,5.258373264143748,5.258374517405991,5.258374885354356,5.258373666594093,3.2003238161931358,0.001733473170821097,1.9999999981302377,1.000000000476732,-8.635267041520703e-09,-1.7266832672724463e-08,0.007096075160516802,-0.0017740472006886132,-9.043040217823641e-09,-3.1886267587301166e-07,5.633764534011652e-09,-6.411582571849701e-08,1.5,2.0,-1.1567844678198436e-08,-6.848255568506434e-08,3.91763632170279e-07,-1.156784523577141e-08,-1.3305183569550598e-07,0.5000000007058066,-4.317633524796826e-09,-0.4999999814371876,-2.0000000221998273
3.3000000000000003,3.300323816195456,0.0017334712089888905,1.9999999983631764,0.9999999996609287,-9.231846516832593e-09,2.1927579814534898e-08,0.00709605296895429,-0.001774046461163067,-9.674289227431848e-09,-1.24990971695115e-07,9.06678646168034e-09,5.138622975351221e-08,1.5,2.0,5.258373339307761,5.258374377086305,5.258374467091368,5.258373366718856,3.300323816195456,0.0017334712089888905,1.9999999983631764,0.9999999996609287,-9.231846516832593e-09,2.1927579814534898e-08,0.00709605296895429,-0.001774046461163067,-9.674289227431848e-09,-1.24990971695115e-07,9.06678646168034e-09,5.138622975351221e-08,1.5,2.0,-3.683279917691257e-09,3.554424322820366e-08,2.6629657832211092e-08,-3.683279439946396e-09,8.729389700165094e-08,0.5000000002396703,-4.615923262194022e-09,-0.4999999809904926,-2.0000000237432802
