t_sim,states_x,states_y,states_z,states_v_x,states_v_y,states_v_z,states_phi,states_theta,states_psi,states_omega_x,states_omega_y,states_omega_z,states_wx,states_wy,controls_PWM1,controls_PWM2,controls_PWM3,controls_PWM4,outputs_x,outputs_y,outputs_z,outputs_v_x,outputs_v_y,outputs_v_z,outputs_phi,outputs_theta,outputs_psi,outputs_omega_x,outputs_omega_y,outputs_omega_z,outputs_wx,outputs_wy,outputs_Ax,outputs_Ay,outputs_Az,outputs_rx,outputs_ry,outputs_Wax,outputs_Way
40.08,-1.2803529504514757,1.081060401100994,1.6737888723865468,1.450535627713884,-0.009815509917377523,-0.03220551864998295,-0.037486717258978584,0.007566978655490345,-9.748892028658076,-0.055186642716825655,-0.04265787493164329,-0.0444614309558164,1.0000000000817636e-12,9.999999999039198e-13,4.435519456425022,6.346194615599036,6.435912279743933,4.202924349534505,-1.2803529504514757,1.081060401100994,1.6737888723865468,1.450535627713884,-0.009815509917377523,-0.03220551864998295,-0.037486717258978584,0.007566978655490345,-9.748892028658076,-0.055186642716825655,-0.04265787493164329,-0.0444614309558164,1.0000000000817636e-12,9.999999999039198e-13,0.02547748235392952,0.43680812976386135,0.17460556346775133,0.8666180374623111,-0.00586424613002847,1.4505356277145134,-0.009815509916111121
40.11,-1.3215723934726182,1.095039886512692,1.6729012147806452,1.451077383665929,0.0035196165696042394,-0.026972468692808213,-0.03768989298893981,0.006090056082173425,-9.750267347202337,0.04226627327128886,-0.05227563167787377,-0.05088663426820885,1.000000000081764e-12,9.999999999039188e-13,4.341901821246906,6.462200019132835,6.551620198580446,4.1854937579051015,-1.3215723934726182,1.095039886512692,1.6729012147806452,1.451077383665929,0.0035196165696042394,-0.026972468692808213,-0.03768989298893981,0.006090056082173425,-9.750267347202337,0.04226627327128886,-0.05227563167787377,-0.05088663426820885,1.000000000081764e-12,9.999999999039188e-13,0.010463760510644514,0.44946774296809466,0.23068639108849673,0.8674017155616673,0.0021038998229586077,1.4510773836665567,0.003519616570871506
40.14,-1.362908445016151,1.1087026702199851,1.6721959427888622,1.4511251901166222,0.016708788339201128,-0.02004124651359988,-0.03484719113370244,0.004354610319024158,-9.751777136351395,0.14777223529418074,-0.05968206431378935,-0.053924765352189416,1.0000000000818309e-12,9.999999999038538e-13,4.321076481496815,6.4413717595327284,6.555405685907532,4.245005119343783,-1.362908445016151,1.1087026702199851,1.6721959427888622,1.4511251901166222,0.016708788339201128,-0.02004124651359988,-0.03484719113370244,0.004354610319024158,-9.751777136351395,0.14777223529418074,-0.05968206431378935,-0.053924765352189416,1.0000000000818309e-12,9.999999999038538e-13,-0.007609841368195149,0.42528989651878857,0.2416601861213431,0.867796143373281,0.00999212347766762,1.451125190117248,0.016708788340469342
40.17,-1.4043388974579658,1.1220676953303477,1.671703688640621,1.450601847441485,0.02859478055786613,-0.012767010653702799,-0.02885641511935206,0.0024268348458489626,-9.753309048153515,0.251960388778619,-0.06550142472208835,-0.05227605217043997,1.0000000000818852e-12,9.999999999038168e-13,4.395028227012819,6.26456322595467,6.408012922045732,4.396781754777853,-1.4043388974579658,1.1220676953303477,1.671703688640621,1.450601847441485,0.02859478055786613,-0.012767010653702799,-0.02885641511935206,0.0024268348458489626,-9.753309048153515,0.251960388778619,-0.06550142472208835,-0.05227605217043997,1.0000000000818852e-12,9.999999999038168e-13,-0.027656440667803588,0.3614654173848194,0.19748180090213158,0.8677386173748715,0.017105172855793924,1.450601847442109,0.028594780559135297
40.199999999999996,-1.4458300603907608,1.1351813435500993,1.671409850600513,1.4494613147022495,0.038014861942123945,-0.006812127418679504,-0.019930894645072326,0.00035970123523704906,-9.754730330061186,0.3432099017128939,-0.06992964571810506,-0.04583958619535794,1.000000000081803e-12,9.999999999039018e-13,4.57319391649594,5.939873690038737,6.110084081944086,4.636513724372315,-1.4458300603907608,1.1351813435500993,1.671409850600513,1.4494613147022495,0.038014861942123945,-0.006812127418679504,-0.019930894645072326,0.00035970123523704906,-9.754730330061186,0.3432099017128939,-0.06992964571810506,-0.04583958619535794,1.000000000081803e-12,9.999999999039018e-13,-0.048592653448254565,0.26139886080869856,0.10401772562634143,0.86720879034037,0.02274418924147525,1.4494613147028717,0.038014861943394
40.23,-1.4873382436232117,1.1481148930454237,1.671252553853112,1.4476865409726425,0.04399110026752161,-0.0036669031826110396,-0.008632193449699828,-0.0018068891004793721,-9.755918698410602,0.4099852753701523,-0.0733284637623099,-0.035462251303270326,1.0000000000817444e-12,9.99999999904035e-13,4.852841821660471,5.493348744397812,5.6872312206256765,4.960362997677453,-1.4873382436232117,1.1481148930454237,1.671252553853112,1.4476865409726425,0.04399110026752161,-0.0036669031826110396,-0.008632193449699828,-0.0018068891004793721,-9.755918698410602,0.4099852753701523,-0.0733284637623099,-0.035462251303270326,1.0000000000817444e-12,9.99999999904035e-13,-0.06962779064820152,0.13388519986971725,-0.018512260931689083,0.8662284689617779,0.02632223368401089,1.447686540973263,0.0439911002687924
40.26,-1.528812518943218,1.1609581947621397,1.6711343115945496,1.4452787037841863,0.045866103088991694,-0.004214673201908162,0.0041517836192947,-0.004050485271185937,-9.756776293696523,0.44212004709830827,-0.07607307383085314,-0.022054783316020028,1.000000000081734e-12,9.999999999040927e-13,5.215101223174036,4.9675843686068974,5.18807193588478,5.360569962490499,-1.528812518943218,1.1609581947621397,1.6711343115945496,1.4452787037841863,0.045866103088991694,-0.004214673201908162,0.0041517836192947,-0.004050485271185937,-9.756776293696523,0.44212004709830827,-0.07607307383085314,-0.022054783316020028,1.000000000081734e-12,9.999999999040927e-13,-0.09048635044052634,-0.009733659337074235,-0.1406881324113765,0.8648489195372584,0.027446090221932874,1.4452787037848058,0.04586610309026302
40.29,-1.5701981246024503,1.1738108935641993,1.670944425102435,1.4422423980610817,0.04334349070716282,-0.008451012323104655,0.017269037600133694,-0.0063636684621928225,-9.757218342901053,0.4322196574768818,-0.078395546706905,-0.005752925659865053,1.0000000000817414e-12,9.999999999040678e-13,5.626967024816905,4.417875383403888,4.672323768091835,5.8174758296280995,-1.5701981246024503,1.1738108935641993,1.670944425102435,1.4422423980610817,0.04334349070716282,-0.008451012323104655,0.017269037600133694,-0.0063636684621928225,-9.757218342901053,0.4322196574768818,-0.078395546706905,-0.005752925659865053,1.0000000000817414e-12,9.999999999040678e-13,-0.11139261797072253,-0.15845689269475158,-0.23373635534734805,0.8631300816438985,0.025939516632640672,1.4422423980617005,0.04334349070843442
40.32,-1.6114399531721837,1.1867726837594854,1.670585358694922,1.4385722260502793,0.03645736128351035,-0.015499963100535362,0.029404153032665827,-0.008746977940277335,-9.757149008220063,0.37683495875869866,-0.08028238693614634,0.01411003783193138,1.000000000081823e-12,9.999999999040737e-13,6.046492702854065,3.905644767247369,4.196345857034283,6.291026586868263,-1.6114399531721837,1.1867726837594854,1.670585358694922,1.4385722260502793,0.03645736128351035,-0.015499963100535362,0.029404153032665827,-0.008746977940277335,-9.757149008220063,0.37683495875869866,-0.08028238693614634,0.01411003783193138,1.000000000081823e-12,9.999999999040737e-13,-0.1328925544605957,-0.3024319571647505,-0.28072518727259954,0.8611186603323917,0.021823105951312302,1.4385722260508984,0.03645736128478191
40.35,-1.6524858104083875,1.199933632891602,1.669993562634704,1.4342444337335951,0.025541318765533987,-0.023968890450587924,0.039207762639730886,-0.011200753760984348,-9.756450905404275,0.2772179922745345,-0.08154685169473425,0.03805983925234039,1.0000000000818951e-12,9.999999999040436e-13,6.426216439676647,3.4908772018790124,3.80410712315503,6.718765452487429,-1.6524858104083875,1.199933632891602,1.669993562634704,1.4342444337335951,0.025541318765533987,-0.023968890450587924,0.039207762639730886,-0.011200753760984348,-9.756450905404275,0.2772179922745345,-0.08154685169473425,0.03805983925234039,1.0000000000818951e-12,9.999999999040436e-13,-0.1556093189057241,-0.4312662617370354,-0.28365636162544255,0.8588323127849824,0.015294261808553403,1.434244433734215,0.025541318766805113
40.379999999999995,-1.6932894431412988,1.2133650053484553,1.669146427955756,1.429216543346851,0.011255773011817212,-0.0325194219145014,0.0454425758942149,-0.013718497216749611,-9.755007721659556,0.13965207178118877,-0.08202159354197532,0.06522655757700953,1.0000000000819054e-12,9.999999999040428e-13,6.717255938094532,3.22326029307591,3.5266734026850486,7.027429594312709,-1.6932894431412988,1.2133650053484553,1.669146427955756,1.429216543346851,0.011255773011817212,-0.0325194219145014,0.0454425758942149,-0.013718497216749611,-9.755007721659556,0.13965207178118877,-0.08202159354197532,0.06522655757700953,1.0000000000819054e-12,9.999999999040428e-13,-0.1799742393768383,-0.531995068040184,-0.2607102767058445,0.8562559398082571,0.006743430548272766,1.4292165433474728,0.011255773013087441
40.41,-1.7338137127083972,1.2271101750566569,1.6680533207640207,1.423436874372807,-0.005348084884285271,-0.040358615130731,0.047131155559548416,-0.016282966157616468,-9.752754450152132,-0.024809121928288064,-0.08176305444116115,0.09280215508156144,1.0000000000819254e-12,9.999999999040567e-13,6.871527634973293,3.1340978873205696,3.387716377160857,7.149680792379326,-1.7338137127083972,1.2271101750566569,1.6680533207640207,1.423436874372807,-0.005348084884285271,-0.040358615130731,0.047131155559548416,-0.016282966157616468,-9.752754450152132,-0.024809121928288064,-0.08176305444116115,0.09280215508156144,1.0000000000819254e-12,9.999999999040567e-13,-0.2058996378965907,-0.5894271277259986,-0.2390036291374682,0.853352142077106,-0.003206183410153628,1.4234368743734316,-0.005348084883016447
40.44,-1.7740336678632722,1.2411763815174484,1.6667351269539734,1.4168638986340572,-0.022809495179463228,-0.047514418142065175,0.04368893579590664,-0.018867943451207004,-9.74972597985695,-0.20110816513553234,-0.08119696347961752,0.11676292243467956,1.000000000081951e-12,9.999999999040628e-13,6.846229871458374,3.2352508567081255,3.407359730216507,7.041082524290608,-1.7740336678632722,1.2411763815174484,1.6667351269539734,1.4168638986340572,-0.022809495179463228,-0.047514418142065175,0.04368893579590664,-0.018867943451207004,-9.74972597985695,-0.20110816513553234,-0.08119696347961752,0.11676292243467956,1.000000000081951e-12,9.999999999040628e-13,-0.2325789274155709,-0.5899471165392065,-0.2437953825795483,0.8500834210072922,-0.013685134974714616,1.4168638986346855,-0.0228094951781963
40.47,-1.8139387791084405,1.2555291517883413,1.665200394218324,1.4094874264286839,-0.0393648615556063,-0.054785909577179104,0.03502769920240421,-0.02144709532041736,-9.746073015339755,-0.3713873624441789,-0.08100969610507396,0.13337648207710326,1.0000000000819488e-12,9.999999999040709e-13,6.6174093107712935,3.523510869552681,3.6017399994857544,6.693508625102594,-1.8139387791084405,1.2555291517883413,1.665200394218324,1.4094874264286839,-0.0393648615556063,-0.054785909577179104,0.03502769920240421,-0.02144709532041736,-9.746073015339755,-0.3713873624441789,-0.08100969610507396,0.13337648207710326,1.0000000000819488e-12,9.999999999040709e-13,-0.25877743792741825,-0.5269392582107445,-0.2844681717385181,0.8464371203144733,-0.023639714290414216,1.409487426429317,-0.03936486155434168
40.5,-1.853533474871606,1.2700911613470665,1.6634293297785572,1.4013355407778891,-0.05319156235755873,-0.06326810478676766,0.021614070450036,-0.0240065703411773,-9.742035911642871,-0.5167323874750737,-0.08190402054892797,0.14048698736056459,1.0000000000819313e-12,9.99999999904084e-13,6.19036019321256,3.985515615152433,3.9787602894249283,6.1337311829132055,-1.853533474871606,1.2700911613470665,1.6634293297785572,1.4013355407778891,-0.05319156235755873,-0.06326810478676766,0.021614070450036,-0.0240065703411773,-9.742035911642871,-0.5167323874750737,-0.08190402054892797,0.14048698736056459,1.0000000000819313e-12,9.99999999904084e-13,-0.2835034424569776,-0.40379687417228693,-0.3500079589013267,0.8424376772077482,-0.0319770497040832,1.4013355407785273,-0.05319156235629667
40.53,-1.8928351812791389,1.2847470536519023,1.661374153203103,1.3924596307892536,-0.06269342712674358,-0.07373416770523694,0.004471684192363175,-0.026557144699785994,-9.737893036176605,-0.6191116975405573,-0.08447080650214166,0.13785717306537476,1.0000000000819963e-12,9.999999999040777e-13,5.6090639604487755,4.600825337696294,4.530616106240389,5.422095485117267,-1.8928351812791389,1.2847470536519023,1.661374153203103,1.3924596307892536,-0.06269342712674358,-0.07373416770523694,0.004471684192363175,-0.026557144699785994,-9.737893036176605,-0.6191116975405573,-0.08447080650214166,0.13785717306537476,1.0000000000819963e-12,9.999999999040777e-13,-0.30686477883355856,-0.23275474807457824,-0.406776356795836,0.8381372902092004,-0.0377358868897001,1.3924596307898969,-0.06269342712548417
40.559999999999995,-1.9318701454192424,1.2993529821856282,1.6589790345736142,1.382896990721464,-0.06671336341749995,-0.08594628155099893,-0.014879922005163226,-0.029141213516742717,-9.733912085367226,-0.6636118583704816,-0.08911238044011141,0.12655042597649674,1.0000000000820213e-12,9.99999999904084e-13,4.947651633907387,5.344320947157704,5.223025675601447,4.650902922053086,-1.9318701454192424,1.2993529821856282,1.6589790345736142,1.382896990721464,-0.06671336341749995,-0.08594628155099893,-0.014879922005163226,-0.029141213516742717,-9.733912085367226,-0.6636118583704816,-0.08911238044011141,0.12655042597649674,1.0000000000820213e-12,9.99999999904084e-13,-0.33047548902156076,-0.030184460068812924,-0.4064361291540976,0.8335831628377944,-0.04021350603423775,1.3828969907221125,-0.06671336341624312
40.589999999999996,-1.9706677948822082,1.313748500934147,1.6562171463880084,1.3726269881859319,-0.06459876940855591,-0.09820411090568607,-0.03455276057181152,-0.031822156998340366,-9.73032398567837,-0.6406332298733489,-0.09539380298628926,0.10802925197928735,1.0000000000820393e-12,9.999999999039586e-13,4.2949393467012325,6.1672795388807415,5.993517263123487,3.9148982494235205,-1.9706677948822082,1.313748500934147,1.6562171463880084,1.3726269881859319,-0.06459876940855591,-0.09820411090568607,-0.03455276057181152,-0.031822156998340366,-9.73032398567837,-0.6406332298733489,-0.09539380298628926,0.10802925197928735,1.0000000000820393e-12,9.999999999039586e-13,-0.3566274264432467,0.18732703639681292,-0.31596382681136936,0.8287723570423423,-0.03900380427134046,1.3726269881865847,-0.06459876940730142
40.62,-2.009254950239943,1.3277683502503468,1.6531277210598792,1.3615566277975324,-0.05617250072692341,-0.10779746774905757,-0.05247440235628001,-0.034661449115828795,-9.727323595792415,-0.5475137526217815,-0.10232974936933703,0.0833951002272676,1.000000000081893e-12,9.999999999037498e-13,3.734532029377199,6.9910525316679895,6.751159659522319,3.297632943553576,-2.009254950239943,1.3277683502503468,1.6531277210598792,1.3615566277975324,-0.05617250072692341,-0.10779746774905757,-0.05247440235628001,-0.034661449115828795,-9.727323595792415,-0.5475137526217815,-0.10232974936933703,0.0833951002272676,1.000000000081893e-12,9.999999999037498e-13,-0.3871459222352447,0.4026678612459947,-0.13599027515731052,0.82362458172596,-0.03397952863007416,1.361556627798189,-0.05617250072567088
40.65,-2.047650663792246,1.3412545126159299,1.6498312197541871,1.3495389888230733,-0.041740936023978846,-0.11201475741372428,-0.06661039828755626,-0.03769963837282687,-9.725087053393423,-0.3895173807695368,-0.1086524934216758,0.05318554335616212,1.0000000000819413e-12,9.999999999037326e-13,3.3306701188792376,7.7090131652699,7.386353232401866,2.8654192667436953,-2.047650663792246,1.3412545126159299,1.6498312197541871,1.3495389888230733,-0.041740936023978846,-0.11201475741372428,-0.06661039828755626,-0.03769963837282687,-9.725087053393423,-0.3895173807695368,-0.1086524934216758,0.05318554335616212,1.0000000000819413e-12,9.999999999037326e-13,-0.42250243757170713,0.5955567533501758,0.09541386493735954,0.8179860901311741,-0.025300124960781104,1.3495389888237328,-0.041740936022727784
40.68,-2.0858617329061264,1.3540707332642323,1.6465124715383066,1.336416314639387,-0.022194086377351128,-0.10927224060598731,-0.0752049277364426,-0.04094199500406268,-9.723784771081284,-0.1800688265702077,-0.11305546002960336,0.01789461718580284,1.00000000008199e-12,9.999999999037855e-13,3.1239361473732297,8.197975383836754,7.790847351571287,2.664569737508479,-2.0858617329061264,1.3540707332642323,1.6465124715383066,1.336416314639387,-0.022194086377351128,-0.10927224060598731,-0.0752049277364426,-0.04094199500406268,-9.723784771081284,-0.1800688265702077,-0.11305546002960336,0.01789461718580284,1.00000000008199e-12,9.999999999037855e-13,-0.46144743671124205,0.7418550034758492,0.31380047671661326,0.8116648599635553,-0.013479452333947763,1.336416314640048,-0.022194086376100926
40.71,-2.123878854678718,1.3661208836868404,1.643374834450717,1.3220742008760724,0.0008830053027879161,-0.09991967943898312,-0.07701580922975268,-0.04435097913669495,-9.72356964620275,0.05992012638728972,-0.11462415504518463,-0.021046305619217543,1.0000000000819935e-12,9.999999999038097e-13,3.1338398914923755,8.340115107323763,7.88128764356201,2.7219789546525486,-2.123878854678718,1.3661208836868404,1.643374834450717,1.3220742008760724,0.0008830053027879161,-0.09991967943898312,-0.07701580922975268,-0.04435097913669495,-9.72356964620275,0.05992012638728972,-0.11462415504518463,-0.021046305619217543,1.0000000000819935e-12,9.999999999038097e-13,-0.5012163860630482,0.8178492313389658,0.4499274438283679,0.8044873106006661,0.0005373121726566128,1.3220742008767337,0.0008830053040379747
40.74,-2.1616742678194334,1.377367605049685,1.640579827147344,1.306491625933964,0.025241801403795328,-0.08640379734825515,-0.07151632644985147,-0.04785090236360191,-9.72453146629664,0.3037213940562284,-0.11333393654899361,-0.06030450585761793,1.0000000000820542e-12,9.999999999040167e-13,3.3661301701306248,8.05169639214646,7.620535507633444,3.048268128061954,-2.1616742678194334,1.377367605049685,1.640579827147344,1.306491625933964,0.025241801403795328,-0.08640379734825515,-0.07151632644985147,-0.04785090236360191,-9.72453146629664,0.3037213940562284,-0.11333393654899361,-0.06030450585761793,1.0000000000820542e-12,9.999999999040167e-13,-0.5383723100338552,0.8082556541286137,0.4563700334505156,0.796359679861299,0.015385902585237816,1.3064916259346242,0.025241801405046022
40.769999999999996,-2.199201849138512,1.3878446964929951,1.6381938916871068,1.289766170791607,0.04824852745198858,-0.07262784731888017,-0.05903533106018026,-0.05134986795118609,-9.726625764541376,0.5213911793255958,-0.11039509732504314,-0.09420925466168614,1.0000000000819953e-12,9.999999999041837e-13,3.8212404722121187,7.31315626128293,7.0326613872056205,3.640903471594629,-2.199201849138512,1.3878446964929951,1.6381938916871068,1.289766170791607,0.04824852745198858,-0.07262784731888017,-0.05903533106018026,-0.05134986795118609,-9.726625764541376,0.5213911793255958,-0.11039509732504314,-0.09420925466168614,1.0000000000819953e-12,9.999999999041837e-13,-0.5703329186799989,0.7127264822096131,0.33290685309424495,0.7873098400234732,0.029452269170836338,1.2897661707922645,0.04824852745324065
40.8,-2.236400179201085,1.3976557801778369,1.636165952403823,1.2720875052446614,0.0673514162349476,-0.0625326902036743,-0.040808955063610416,-0.054781719108842504,-9.729602546564047,0.6831538517178003,-0.10826968537699203,-0.1152441122536269,1.0000000000819886e-12,9.999999999040862e-13,4.497581532605598,6.189500868081697,6.2062420863482615,4.4831336141590885,-2.236400179201085,1.3976557801778369,1.636165952403823,1.2720875052446614,0.0673514162349476,-0.0625326902036743,-0.040808955063610416,-0.054781719108842504,-9.729602546564047,0.6831538517178003,-0.10826968537699203,-0.1152441122536269,1.0000000000819886e-12,9.999999999040862e-13,-0.5971855855151704,0.5451258818021949,0.13915545101730667,0.7774807337701505,0.04116417172475458,1.272087505245315,0.06735141623620162
